ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,JIM WALZ,Democrat,656,247,38.0,DORR 5,2016_General Election
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,656,194,30.0,DORR 5,2016_General Election
14TH CONGRESS,Blank Ballots,,656,18,3.0,DORR 5,2016_General Election
14TH CONGRESS,Under Votes,,656,0,0.0,DORR 5,2016_General Election
14TH CONGRESS,Over Votes,,656,0,0.0,DORR 5,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,656,314,48.0,DORR 5,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,656,143,22.0,DORR 5,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,656,0,0.0,DORR 5,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,656,0,0.0,DORR 5,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,656,230,35.0,DORR 5,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,656,209,32.0,DORR 5,2016_General Election
32ND SENATE,Blank Ballots,,656,18,3.0,DORR 5,2016_General Election
32ND SENATE,Under Votes,,656,0,0.0,DORR 5,2016_General Election
32ND SENATE,Over Votes,,656,0,0.0,DORR 5,2016_General Election
63RD REPRESENTATIVE,JOHN M. BARTMAN,Democrat,656,249,38.0,DORR 5,2016_General Election
63RD REPRESENTATIVE,STEVEN REICK,Republican,656,189,29.0,DORR 5,2016_General Election
63RD REPRESENTATIVE,Blank Ballots,,656,19,3.0,DORR 5,2016_General Election
63RD REPRESENTATIVE,Under Votes,,656,0,0.0,DORR 5,2016_General Election
63RD REPRESENTATIVE,Over Votes,,656,0,0.0,DORR 5,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,656,212,32.0,DORR 5,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,656,186,28.0,DORR 5,2016_General Election
COMPTROLLER,TIM CURTIN,Green,656,23,4.0,DORR 5,2016_General Election
COMPTROLLER,Blank Ballots,,656,22,3.0,DORR 5,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,656,14,2.0,DORR 5,2016_General Election
COMPTROLLER,Under Votes,,656,0,0.0,DORR 5,2016_General Election
COMPTROLLER,Over Votes,,656,0,0.0,DORR 5,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,656,330,50.0,DORR 5,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,656,91,14.0,DORR 5,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,656,36,5.0,DORR 5,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,656,0,0.0,DORR 5,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,656,0,0.0,DORR 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,656,249,38.0,DORR 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,656,164,25.0,DORR 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,656,19,3.0,DORR 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,656,14,2.0,DORR 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,656,9,1.0,DORR 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,656,2,0.0,DORR 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,656,1,0.0,DORR 5,2016_General Election
