,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
7282,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1287,327,25.0,CHEMUNG 5,2018_General Election
5581,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1287,284,22.0,CHEMUNG 5,2018_General Election
1775,14TH CONGRESS,Under Votes,,1287,8,1.0,CHEMUNG 5,2018_General Election
1776,14TH CONGRESS,Over Votes,,1287,0,0.0,CHEMUNG 5,2018_General Election
7291,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1287,445,35.0,CHEMUNG 5,2018_General Election
1793,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1287,86,7.0,CHEMUNG 5,2018_General Election
1794,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1287,0,0.0,CHEMUNG 5,2018_General Election
7290,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1287,440,34.0,CHEMUNG 5,2018_General Election
1791,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1287,83,6.0,CHEMUNG 5,2018_General Election
1792,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1287,0,0.0,CHEMUNG 5,2018_General Election
10232,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1287,412,32.0,CHEMUNG 5,2018_General Election
10233,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1287,137,11.0,CHEMUNG 5,2018_General Election
1795,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1287,70,5.0,CHEMUNG 5,2018_General Election
1796,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1287,0,0.0,CHEMUNG 5,2018_General Election
10234,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1287,419,33.0,CHEMUNG 5,2018_General Election
10235,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1287,122,9.0,CHEMUNG 5,2018_General Election
1797,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1287,78,6.0,CHEMUNG 5,2018_General Election
1798,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1287,0,0.0,CHEMUNG 5,2018_General Election
7288,32ND SENATE,CRAIG WILCOX,REPUBLICAN,1287,352,27.0,CHEMUNG 5,2018_General Election
5587,32ND SENATE,MARY MAHADY,DEMOCRACT,1287,251,20.0,CHEMUNG 5,2018_General Election
1787,32ND SENATE,Under Votes,,1287,16,1.0,CHEMUNG 5,2018_General Election
1788,32ND SENATE,Over Votes,,1287,0,0.0,CHEMUNG 5,2018_General Election
