,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
7878,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1295,313,24.0,MARENGO 1,2018_General Election
6024,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1295,287,22.0,MARENGO 1,2018_General Election
3272,14TH CONGRESS,Under Votes,,1295,5,0.0,MARENGO 1,2018_General Election
3273,14TH CONGRESS,Over Votes,,1295,0,0.0,MARENGO 1,2018_General Election
7887,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1295,414,32.0,MARENGO 1,2018_General Election
3290,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1295,97,7.0,MARENGO 1,2018_General Election
3291,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1295,0,0.0,MARENGO 1,2018_General Election
7886,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1295,406,31.0,MARENGO 1,2018_General Election
3288,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1295,100,8.0,MARENGO 1,2018_General Election
3289,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1295,0,0.0,MARENGO 1,2018_General Election
10537,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1295,415,32.0,MARENGO 1,2018_General Election
10538,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1295,113,9.0,MARENGO 1,2018_General Election
3292,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1295,77,6.0,MARENGO 1,2018_General Election
3293,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1295,0,0.0,MARENGO 1,2018_General Election
10539,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1295,431,33.0,MARENGO 1,2018_General Election
10540,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1295,98,8.0,MARENGO 1,2018_General Election
3294,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1295,76,6.0,MARENGO 1,2018_General Election
3295,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1295,0,0.0,MARENGO 1,2018_General Election
7884,32ND SENATE,CRAIG WILCOX,REPUBLICAN,1295,344,27.0,MARENGO 1,2018_General Election
6030,32ND SENATE,MARY MAHADY,DEMOCRACT,1295,249,19.0,MARENGO 1,2018_General Election
3284,32ND SENATE,Under Votes,,1295,12,1.0,MARENGO 1,2018_General Election
3285,32ND SENATE,Over Votes,,1295,0,0.0,MARENGO 1,2018_General Election
7885,63RD REPRESENTATIVE,STEVEN REICK,REPUBLICAN,1295,412,32.0,MARENGO 1,2018_General Election
3286,63RD REPRESENTATIVE,Under Votes,,1295,90,7.0,MARENGO 1,2018_General Election
3287,63RD REPRESENTATIVE,Over Votes,,1295,0,0.0,MARENGO 1,2018_General Election
7880,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1295,354,27.0,MARENGO 1,2018_General Election
6026,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1295,232,18.0,MARENGO 1,2018_General Election
9260,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1295,13,1.0,MARENGO 1,2018_General Election
3276,ATTORNEY GENERAL,Under Votes,,1295,6,0.0,MARENGO 1,2018_General Election
3277,ATTORNEY GENERAL,Over Votes,,1295,0,0.0,MARENGO 1,2018_General Election
7882,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1295,326,25.0,MARENGO 1,2018_General Election
6028,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1295,249,19.0,MARENGO 1,2018_General Election
3280,COMPTROLLER,Under Votes,,1295,15,1.0,MARENGO 1,2018_General Election
9262,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,1295,15,1.0,MARENGO 1,2018_General Election
3281,COMPTROLLER,Over Votes,,1295,0,0.0,MARENGO 1,2018_General Election
7879,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,1295,345,27.0,MARENGO 1,2018_General Election
6025,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,1295,212,16.0,MARENGO 1,2018_General Election
9259,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,1295,20,2.0,MARENGO 1,2018_General Election
9771,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,1295,17,1.0,MARENGO 1,2018_General Election
3274,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,1295,10,1.0,MARENGO 1,2018_General Election
3275,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,1295,1,0.0,MARENGO 1,2018_General Election
10536,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,1295,0,0.0,MARENGO 1,2018_General Election
6027,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,1295,334,26.0,MARENGO 1,2018_General Election
7881,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,1295,248,19.0,MARENGO 1,2018_General Election
9261,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,1295,14,1.0,MARENGO 1,2018_General Election
3278,SECRETARY OF STATE,Under Votes,,1295,9,1.0,MARENGO 1,2018_General Election
3279,SECRETARY OF STATE,Over Votes,,1295,0,0.0,MARENGO 1,2018_General Election
7883,TREASURER,JIM DODGE,REPUBLICAN,1295,334,26.0,MARENGO 1,2018_General Election
6029,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,1295,226,17.0,MARENGO 1,2018_General Election
9263,TREASURER,MICHAEL LEHENEY,LIBERTARIAN,1295,26,2.0,MARENGO 1,2018_General Election
3282,TREASURER,Under Votes,,1295,19,1.0,MARENGO 1,2018_General Election
3283,TREASURER,Over Votes,,1295,0,0.0,MARENGO 1,2018_General Election
