,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
6715,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,983,261,27.0,ALGONQUIN 13,2018_General Election
326,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,983,68,7.0,ALGONQUIN 13,2018_General Election
327,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,983,0,0.0,ALGONQUIN 13,2018_General Election
9917,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,983,292,30.0,ALGONQUIN 13,2018_General Election
9918,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,983,91,9.0,ALGONQUIN 13,2018_General Election
328,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,983,42,4.0,ALGONQUIN 13,2018_General Election
329,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,983,0,0.0,ALGONQUIN 13,2018_General Election
9919,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,983,296,30.0,ALGONQUIN 13,2018_General Election
9920,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,983,80,8.0,ALGONQUIN 13,2018_General Election
330,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,983,49,5.0,ALGONQUIN 13,2018_General Election
331,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,983,0,0.0,ALGONQUIN 13,2018_General Election
5140,33RD SENATE,NANCY ZETTLER,DEMOCRACT,983,235,24.0,ALGONQUIN 13,2018_General Election
6713,33RD SENATE,DONALD P. DeWITTE,REPUBLICAN,983,180,18.0,ALGONQUIN 13,2018_General Election
322,33RD SENATE,Under Votes,,983,9,1.0,ALGONQUIN 13,2018_General Election
323,33RD SENATE,Over Votes,,983,1,0.0,ALGONQUIN 13,2018_General Election
6714,66TH REPRESENTATIVE,ALLEN SKILLICORN,REPUBLICAN,983,261,27.0,ALGONQUIN 13,2018_General Election
324,66TH REPRESENTATIVE,Under Votes,,983,62,6.0,ALGONQUIN 13,2018_General Election
325,66TH REPRESENTATIVE,Over Votes,,983,1,0.0,ALGONQUIN 13,2018_General Election
5134,6TH CONGRESS,SEAN CASTEN,DEMOCRACT,983,246,25.0,ALGONQUIN 13,2018_General Election
6707,6TH CONGRESS,PETER J. ROSKAM,REPUBLICAN,983,169,17.0,ALGONQUIN 13,2018_General Election
310,6TH CONGRESS,Under Votes,,983,10,1.0,ALGONQUIN 13,2018_General Election
311,6TH CONGRESS,Over Votes,,983,0,0.0,ALGONQUIN 13,2018_General Election
5136,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,983,229,23.0,ALGONQUIN 13,2018_General Election
6709,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,983,172,17.0,ALGONQUIN 13,2018_General Election
8640,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,983,18,2.0,ALGONQUIN 13,2018_General Election
314,ATTORNEY GENERAL,Under Votes,,983,6,1.0,ALGONQUIN 13,2018_General Election
315,ATTORNEY GENERAL,Over Votes,,983,0,0.0,ALGONQUIN 13,2018_General Election
5138,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,983,237,24.0,ALGONQUIN 13,2018_General Election
6711,COMPTROLLER,DARLENE SENGER,REPUBLICAN,983,156,16.0,ALGONQUIN 13,2018_General Election
8642,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,983,27,3.0,ALGONQUIN 13,2018_General Election
318,COMPTROLLER,Under Votes,,983,5,1.0,ALGONQUIN 13,2018_General Election
319,COMPTROLLER,Over Votes,,983,0,0.0,ALGONQUIN 13,2018_General Election
5135,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,983,215,22.0,ALGONQUIN 13,2018_General Election
6708,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,983,179,18.0,ALGONQUIN 13,2018_General Election
