,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
5802,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1604,421,26.0,GRAFTON 12,2018_General Election
7579,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1604,326,20.0,GRAFTON 12,2018_General Election
2519,14TH CONGRESS,Under Votes,,1604,4,0.0,GRAFTON 12,2018_General Election
2520,14TH CONGRESS,Over Votes,,1604,0,0.0,GRAFTON 12,2018_General Election
7587,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1604,456,28.0,GRAFTON 12,2018_General Election
2535,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1604,101,6.0,GRAFTON 12,2018_General Election
2536,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1604,0,0.0,GRAFTON 12,2018_General Election
10382,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1604,492,31.0,GRAFTON 12,2018_General Election
10383,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1604,185,12.0,GRAFTON 12,2018_General Election
2537,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1604,74,5.0,GRAFTON 12,2018_General Election
2538,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1604,0,0.0,GRAFTON 12,2018_General Election
10384,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1604,511,32.0,GRAFTON 12,2018_General Election
10385,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1604,160,10.0,GRAFTON 12,2018_General Election
2539,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1604,80,5.0,GRAFTON 12,2018_General Election
2540,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1604,0,0.0,GRAFTON 12,2018_General Election
5808,33RD SENATE,NANCY ZETTLER,DEMOCRACT,1604,410,26.0,GRAFTON 12,2018_General Election
7585,33RD SENATE,DONALD P. DeWITTE,REPUBLICAN,1604,329,21.0,GRAFTON 12,2018_General Election
2531,33RD SENATE,Under Votes,,1604,12,1.0,GRAFTON 12,2018_General Election
2532,33RD SENATE,Over Votes,,1604,0,0.0,GRAFTON 12,2018_General Election
7586,66TH REPRESENTATIVE,ALLEN SKILLICORN,REPUBLICAN,1604,450,28.0,GRAFTON 12,2018_General Election
