,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
6368,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,870,258,30.0,NUNDA 9,2018_General Election
8312,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,870,201,23.0,NUNDA 9,2018_General Election
4375,14TH CONGRESS,Under Votes,,870,5,1.0,NUNDA 9,2018_General Election
4376,14TH CONGRESS,Over Votes,,870,0,0.0,NUNDA 9,2018_General Election
8320,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,870,297,34.0,NUNDA 9,2018_General Election
4391,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,870,67,8.0,NUNDA 9,2018_General Election
4392,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,870,0,0.0,NUNDA 9,2018_General Election
10772,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,870,303,35.0,NUNDA 9,2018_General Election
10773,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,870,105,12.0,NUNDA 9,2018_General Election
4393,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,870,56,6.0,NUNDA 9,2018_General Election
4394,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,870,0,0.0,NUNDA 9,2018_General Election
6374,26TH SENATE,TOM GEORGES,DEMOCRACT,870,241,28.0,NUNDA 9,2018_General Election
8318,26TH SENATE,DAN McCONCHIE,REPUBLICAN,870,216,25.0,NUNDA 9,2018_General Election
4387,26TH SENATE,Under Votes,,870,7,1.0,NUNDA 9,2018_General Election
4388,26TH SENATE,Over Votes,,870,0,0.0,NUNDA 9,2018_General Election
10774,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,870,317,36.0,NUNDA 9,2018_General Election
10775,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,870,92,11.0,NUNDA 9,2018_General Election
4395,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,870,55,6.0,NUNDA 9,2018_General Election
4396,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,870,0,0.0,NUNDA 9,2018_General Election
8319,52ND REPRESENTATIVE,DAVID McSWEENEY,REPUBLICAN,870,303,35.0,NUNDA 9,2018_General Election
4389,52ND REPRESENTATIVE,Under Votes,,870,57,7.0,NUNDA 9,2018_General Election
4390,52ND REPRESENTATIVE,Over Votes,,870,0,0.0,NUNDA 9,2018_General Election
8314,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,870,215,25.0,NUNDA 9,2018_General Election
6370,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,870,214,25.0,NUNDA 9,2018_General Election
9495,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,870,29,3.0,NUNDA 9,2018_General Election
4379,ATTORNEY GENERAL,Under Votes,,870,6,1.0,NUNDA 9,2018_General Election
4380,ATTORNEY GENERAL,Over Votes,,870,0,0.0,NUNDA 9,2018_General Election
6372,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,870,239,27.0,NUNDA 9,2018_General Election
8316,COMPTROLLER,DARLENE SENGER,REPUBLICAN,870,202,23.0,NUNDA 9,2018_General Election
9497,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,870,19,2.0,NUNDA 9,2018_General Election
4383,COMPTROLLER,Under Votes,,870,4,0.0,NUNDA 9,2018_General Election
4384,COMPTROLLER,Over Votes,,870,0,0.0,NUNDA 9,2018_General Election
8313,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,870,217,25.0,NUNDA 9,2018_General Election
6369,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,870,216,25.0,NUNDA 9,2018_General Election
9818,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,870,13,1.0,NUNDA 9,2018_General Election
9494,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,870,12,1.0,NUNDA 9,2018_General Election
4377,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,870,4,0.0,NUNDA 9,2018_General Election
