,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
6814,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1048,285,27.0,ALGONQUIN 24,2018_General Election
579,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1048,70,7.0,ALGONQUIN 24,2018_General Election
580,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1048,0,0.0,ALGONQUIN 24,2018_General Election
9972,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1048,310,30.0,ALGONQUIN 24,2018_General Election
9973,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1048,115,11.0,ALGONQUIN 24,2018_General Election
581,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1048,41,4.0,ALGONQUIN 24,2018_General Election
582,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1048,0,0.0,ALGONQUIN 24,2018_General Election
9974,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1048,317,30.0,ALGONQUIN 24,2018_General Election
9975,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1048,104,10.0,ALGONQUIN 24,2018_General Election
583,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1048,45,4.0,ALGONQUIN 24,2018_General Election
584,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1048,0,0.0,ALGONQUIN 24,2018_General Election
5218,33RD SENATE,NANCY ZETTLER,DEMOCRACT,1048,255,24.0,ALGONQUIN 24,2018_General Election
6812,33RD SENATE,DONALD P. DeWITTE,REPUBLICAN,1048,208,20.0,ALGONQUIN 24,2018_General Election
575,33RD SENATE,Under Votes,,1048,3,0.0,ALGONQUIN 24,2018_General Election
576,33RD SENATE,Over Votes,,1048,0,0.0,ALGONQUIN 24,2018_General Election
6813,66TH REPRESENTATIVE,ALLEN SKILLICORN,REPUBLICAN,1048,271,26.0,ALGONQUIN 24,2018_General Election
577,66TH REPRESENTATIVE,Under Votes,,1048,68,6.0,ALGONQUIN 24,2018_General Election
578,66TH REPRESENTATIVE,Over Votes,,1048,0,0.0,ALGONQUIN 24,2018_General Election
5212,6TH CONGRESS,SEAN CASTEN,DEMOCRACT,1048,268,26.0,ALGONQUIN 24,2018_General Election
6806,6TH CONGRESS,PETER J. ROSKAM,REPUBLICAN,1048,195,19.0,ALGONQUIN 24,2018_General Election
563,6TH CONGRESS,Under Votes,,1048,3,0.0,ALGONQUIN 24,2018_General Election
564,6TH CONGRESS,Over Votes,,1048,0,0.0,ALGONQUIN 24,2018_General Election
5214,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1048,241,23.0,ALGONQUIN 24,2018_General Election
6808,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1048,203,19.0,ALGONQUIN 24,2018_General Election
8695,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1048,17,2.0,ALGONQUIN 24,2018_General Election
567,ATTORNEY GENERAL,Under Votes,,1048,5,0.0,ALGONQUIN 24,2018_General Election
568,ATTORNEY GENERAL,Over Votes,,1048,0,0.0,ALGONQUIN 24,2018_General Election
5216,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1048,256,24.0,ALGONQUIN 24,2018_General Election
6810,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1048,180,17.0,ALGONQUIN 24,2018_General Election
8697,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,1048,25,2.0,ALGONQUIN 24,2018_General Election
571,COMPTROLLER,Under Votes,,1048,5,0.0,ALGONQUIN 24,2018_General Election
572,COMPTROLLER,Over Votes,,1048,0,0.0,ALGONQUIN 24,2018_General Election
5213,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,1048,223,21.0,ALGONQUIN 24,2018_General Election
6807,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,1048,209,20.0,ALGONQUIN 24,2018_General Election
8694,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,1048,15,1.0,ALGONQUIN 24,2018_General Election
9658,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,1048,13,1.0,ALGONQUIN 24,2018_General Election
565,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,1048,4,0.0,ALGONQUIN 24,2018_General Election
9971,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,1048,2,0.0,ALGONQUIN 24,2018_General Election
566,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,1048,0,0.0,ALGONQUIN 24,2018_General Election
5215,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,1048,313,30.0,ALGONQUIN 24,2018_General Election
6809,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,1048,132,13.0,ALGONQUIN 24,2018_General Election
8696,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,1048,19,2.0,ALGONQUIN 24,2018_General Election
569,SECRETARY OF STATE,Under Votes,,1048,2,0.0,ALGONQUIN 24,2018_General Election
570,SECRETARY OF STATE,Over Votes,,1048,0,0.0,ALGONQUIN 24,2018_General Election
5217,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,1048,238,23.0,ALGONQUIN 24,2018_General Election
