,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
7196,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,798,279,35.0,ALGONQUIN 66,2018_General Election
1553,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,798,64,8.0,ALGONQUIN 66,2018_General Election
1554,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,798,0,0.0,ALGONQUIN 66,2018_General Election
10182,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,798,286,36.0,ALGONQUIN 66,2018_General Election
10183,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,798,81,10.0,ALGONQUIN 66,2018_General Election
1555,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,798,63,8.0,ALGONQUIN 66,2018_General Election
1556,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,798,0,0.0,ALGONQUIN 66,2018_General Election
10184,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,798,296,37.0,ALGONQUIN 66,2018_General Election
10185,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,798,70,9.0,ALGONQUIN 66,2018_General Election
1557,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,798,64,8.0,ALGONQUIN 66,2018_General Election
1558,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,798,0,0.0,ALGONQUIN 66,2018_General Election
5514,33RD SENATE,NANCY ZETTLER,DEMOCRACT,798,231,29.0,ALGONQUIN 66,2018_General Election
7194,33RD SENATE,DONALD P. DeWITTE,REPUBLICAN,798,188,24.0,ALGONQUIN 66,2018_General Election
1549,33RD SENATE,Under Votes,,798,11,1.0,ALGONQUIN 66,2018_General Election
1550,33RD SENATE,Over Votes,,798,0,0.0,ALGONQUIN 66,2018_General Election
7195,66TH REPRESENTATIVE,ALLEN SKILLICORN,REPUBLICAN,798,270,34.0,ALGONQUIN 66,2018_General Election
1551,66TH REPRESENTATIVE,Under Votes,,798,59,7.0,ALGONQUIN 66,2018_General Election
1552,66TH REPRESENTATIVE,Over Votes,,798,0,0.0,ALGONQUIN 66,2018_General Election
5508,6TH CONGRESS,SEAN CASTEN,DEMOCRACT,798,242,30.0,ALGONQUIN 66,2018_General Election
7188,6TH CONGRESS,PETER J. ROSKAM,REPUBLICAN,798,184,23.0,ALGONQUIN 66,2018_General Election
1537,6TH CONGRESS,Under Votes,,798,4,1.0,ALGONQUIN 66,2018_General Election
1538,6TH CONGRESS,Over Votes,,798,0,0.0,ALGONQUIN 66,2018_General Election
7190,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,798,207,26.0,ALGONQUIN 66,2018_General Election
5510,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,798,204,26.0,ALGONQUIN 66,2018_General Election
