,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
7422,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1687,485,29.0,DORR 11,2018_General Election
5679,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1687,419,25.0,DORR 11,2018_General Election
2125,14TH CONGRESS,Under Votes,,1687,6,0.0,DORR 11,2018_General Election
2126,14TH CONGRESS,Over Votes,,1687,0,0.0,DORR 11,2018_General Election
7431,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1687,667,40.0,DORR 11,2018_General Election
2143,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1687,126,7.0,DORR 11,2018_General Election
2144,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1687,0,0.0,DORR 11,2018_General Election
7430,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1687,665,39.0,DORR 11,2018_General Election
2141,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1687,126,7.0,DORR 11,2018_General Election
2142,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1687,0,0.0,DORR 11,2018_General Election
10302,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1687,620,37.0,DORR 11,2018_General Election
10303,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1687,201,12.0,DORR 11,2018_General Election
2145,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1687,88,5.0,DORR 11,2018_General Election
2146,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1687,0,0.0,DORR 11,2018_General Election
10304,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1687,655,39.0,DORR 11,2018_General Election
10305,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1687,160,9.0,DORR 11,2018_General Election
2147,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1687,94,6.0,DORR 11,2018_General Election
2148,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1687,0,0.0,DORR 11,2018_General Election
7428,32ND SENATE,CRAIG WILCOX,REPUBLICAN,1687,524,31.0,DORR 11,2018_General Election
5685,32ND SENATE,MARY MAHADY,DEMOCRACT,1687,371,22.0,DORR 11,2018_General Election
2137,32ND SENATE,Under Votes,,1687,14,1.0,DORR 11,2018_General Election
2138,32ND SENATE,Over Votes,,1687,0,0.0,DORR 11,2018_General Election
7429,64TH REPRESENTATIVE,TOM WEBER,REPUBLICAN,1687,526,31.0,DORR 11,2018_General Election
5686,64TH REPRESENTATIVE,TRISHA ZUBERT,DEMOCRACT,1687,368,22.0,DORR 11,2018_General Election
