ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,899,368,41.0,GRAFTON 14,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,899,259,29.0,GRAFTON 14,2016_General Election
14TH CONGRESS,Blank Ballots,,899,29,3.0,GRAFTON 14,2016_General Election
14TH CONGRESS,Under Votes,,899,0,0.0,GRAFTON 14,2016_General Election
14TH CONGRESS,Over Votes,,899,0,0.0,GRAFTON 14,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,JAMES S. COWLIN,Republican,899,534,59.0,GRAFTON 14,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Blank Ballots,,899,122,14.0,GRAFTON 14,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Under Votes,,899,0,0.0,GRAFTON 14,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Over Votes,,899,0,0.0,GRAFTON 14,2016_General Election
66TH REPRESENTATIVE,ALLEN SKILLICORN,Republican,899,377,42.0,GRAFTON 14,2016_General Election
66TH REPRESENTATIVE,NANCY A. ZETTLER,Democrat,899,253,28.0,GRAFTON 14,2016_General Election
66TH REPRESENTATIVE,Blank Ballots,,899,26,3.0,GRAFTON 14,2016_General Election
66TH REPRESENTATIVE,Under Votes,,899,0,0.0,GRAFTON 14,2016_General Election
66TH REPRESENTATIVE,Over Votes,,899,0,0.0,GRAFTON 14,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,899,359,40.0,GRAFTON 14,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,899,243,27.0,GRAFTON 14,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,899,24,3.0,GRAFTON 14,2016_General Election
COMPTROLLER,Blank Ballots,,899,21,2.0,GRAFTON 14,2016_General Election
COMPTROLLER,TIM CURTIN,Green,899,9,1.0,GRAFTON 14,2016_General Election
COMPTROLLER,Under Votes,,899,0,0.0,GRAFTON 14,2016_General Election
COMPTROLLER,Over Votes,,899,0,0.0,GRAFTON 14,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,899,499,56.0,GRAFTON 14,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,899,111,12.0,GRAFTON 14,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,899,46,5.0,GRAFTON 14,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,899,0,0.0,GRAFTON 14,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,899,0,0.0,GRAFTON 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,899,316,35.0,GRAFTON 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,899,287,32.0,GRAFTON 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,899,34,4.0,GRAFTON 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,899,14,2.0,GRAFTON 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,899,3,0.0,GRAFTON 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,899,2,0.0,GRAFTON 14,2016_General Election
