ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,1167,374,32.0,MCHENRY 24,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,1167,297,25.0,MCHENRY 24,2016_General Election
14TH CONGRESS,Blank Ballots,,1167,19,2.0,MCHENRY 24,2016_General Election
14TH CONGRESS,Under Votes,,1167,0,0.0,MCHENRY 24,2016_General Election
14TH CONGRESS,Over Votes,,1167,0,0.0,MCHENRY 24,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,1167,542,46.0,MCHENRY 24,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,1167,145,12.0,MCHENRY 24,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,1167,0,0.0,MCHENRY 24,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,1167,0,0.0,MCHENRY 24,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,1167,446,38.0,MCHENRY 24,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,1167,215,18.0,MCHENRY 24,2016_General Election
32ND SENATE,Blank Ballots,,1167,26,2.0,MCHENRY 24,2016_General Election
32ND SENATE,Under Votes,,1167,0,0.0,MCHENRY 24,2016_General Election
32ND SENATE,Over Votes,,1167,0,0.0,MCHENRY 24,2016_General Election
63RD REPRESENTATIVE,STEVEN REICK,Republican,1167,329,28.0,MCHENRY 24,2016_General Election
63RD REPRESENTATIVE,JOHN M. BARTMAN,Democrat,1167,320,27.0,MCHENRY 24,2016_General Election
63RD REPRESENTATIVE,Blank Ballots,,1167,36,3.0,MCHENRY 24,2016_General Election
63RD REPRESENTATIVE,Under Votes,,1167,0,0.0,MCHENRY 24,2016_General Election
63RD REPRESENTATIVE,Over Votes,,1167,0,0.0,MCHENRY 24,2016_General Election
64TH REPRESENTATIVE,BARBARA WHEELER,Republican,1167,2,0.0,MCHENRY 24,2016_General Election
64TH REPRESENTATIVE,Blank Ballots,,1167,0,0.0,MCHENRY 24,2016_General Election
64TH REPRESENTATIVE,Under Votes,,1167,0,0.0,MCHENRY 24,2016_General Election
64TH REPRESENTATIVE,Over Votes,,1167,0,0.0,MCHENRY 24,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,1167,352,30.0,MCHENRY 24,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,1167,255,22.0,MCHENRY 24,2016_General Election
COMPTROLLER,TIM CURTIN,Green,1167,32,3.0,MCHENRY 24,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,1167,29,2.0,MCHENRY 24,2016_General Election
COMPTROLLER,Blank Ballots,,1167,19,2.0,MCHENRY 24,2016_General Election
COMPTROLLER,Under Votes,,1167,0,0.0,MCHENRY 24,2016_General Election
COMPTROLLER,Over Votes,,1167,0,0.0,MCHENRY 24,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,1167,554,47.0,MCHENRY 24,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,1167,97,8.0,MCHENRY 24,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,1167,36,3.0,MCHENRY 24,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,1167,0,0.0,MCHENRY 24,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,1167,0,0.0,MCHENRY 24,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,1167,347,30.0,MCHENRY 24,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,1167,291,25.0,MCHENRY 24,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,1167,25,2.0,MCHENRY 24,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,1167,16,1.0,MCHENRY 24,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,1167,11,1.0,MCHENRY 24,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,1167,0,0.0,MCHENRY 24,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,1167,0,0.0,MCHENRY 24,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,1167,0,0.0,MCHENRY 24,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,1167,0,0.0,MCHENRY 24,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,1167,0,0.0,MCHENRY 24,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,1167,0,0.0,MCHENRY 24,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,1167,0,0.0,MCHENRY 24,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,1167,0,0.0,MCHENRY 24,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,1167,0,0.0,MCHENRY 24,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,1167,0,0.0,MCHENRY 24,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,1167,0,0.0,MCHENRY 24,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,1167,0,0.0,MCHENRY 24,2016_General Election
UNITED STATES SENATOR,MARK STEVEN KIRK,Republican,1167,324,28.0,MCHENRY 24,2016_General Election
UNITED STATES SENATOR,TAMMY DUCKWORTH,Democrat,1167,297,25.0,MCHENRY 24,2016_General Election
UNITED STATES SENATOR,KENTON McMILLEN,Libertarian,1167,27,2.0,MCHENRY 24,2016_General Election
UNITED STATES SENATOR,SCOTT SUMMERS,Green,1167,24,2.0,MCHENRY 24,2016_General Election
UNITED STATES SENATOR,Blank Ballots,,1167,18,2.0,MCHENRY 24,2016_General Election
UNITED STATES SENATOR,Under Votes,,1167,0,0.0,MCHENRY 24,2016_General Election
UNITED STATES SENATOR,Over Votes,,1167,0,0.0,MCHENRY 24,2016_General Election
UNITED STATES SENATOR,Write-in,NonPartisan,1167,0,0.0,MCHENRY 24,2016_General Election
UNITED STATES SENATOR,Jim Brown WRI,NonPartisan,1167,0,0.0,MCHENRY 24,2016_General Election
UNITED STATES SENATOR,Susana Sandoval WRI,NonPartisan,1167,0,0.0,MCHENRY 24,2016_General Election
UNITED STATES SENATOR,Chad Koppie WRI,NonPartisan,1167,0,0.0,MCHENRY 24,2016_General Election
UNITED STATES SENATOR,Eric K J Stewert WRI,NonPartisan,1167,0,0.0,MCHENRY 24,2016_General Election
UNITED STATES SENATOR,Chris M Aguayo WRI,NonPartisan,1167,0,0.0,MCHENRY 24,2016_General Election
