ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGREENWOODSS,JIM WALZ,Democrat,2053,581,28.0,GREENWOOD 2,2016_General Election
14TH CONGREENWOODSS,"RANDALL M. ""RANDY"" HULTGREENWOODN",Republican,2053,567,28.0,GREENWOOD 2,2016_General Election
14TH CONGREENWOODSS,Blank Ballots,,2053,46,2.0,GREENWOOD 2,2016_General Election
14TH CONGREENWOODSS,Under Votes,,2053,0,0.0,GREENWOOD 2,2016_General Election
14TH CONGREENWOODSS,Over Votes,,2053,0,0.0,GREENWOOD 2,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,JAMES S. COWLIN,Republican,2053,895,44.0,GREENWOOD 2,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Blank Ballots,,2053,298,15.0,GREENWOOD 2,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Under Votes,,2053,0,0.0,GREENWOOD 2,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Over Votes,,2053,0,0.0,GREENWOOD 2,2016_General Election
32ND SENECAATE,PAMELA ALTHOFF,Republican,2053,653,32.0,GREENWOOD 2,2016_General Election
32ND SENECAATE,MELISSA COYNE,Democrat,2053,503,25.0,GREENWOOD 2,2016_General Election
32ND SENECAATE,Blank Ballots,,2053,37,2.0,GREENWOOD 2,2016_General Election
32ND SENECAATE,Under Votes,,2053,0,0.0,GREENWOOD 2,2016_General Election
32ND SENECAATE,Over Votes,,2053,0,0.0,GREENWOOD 2,2016_General Election
63RD REPRESENECATATIVE,JOHN M. BARTMAN,Democrat,2053,593,29.0,GREENWOOD 2,2016_General Election
63RD REPRESENECATATIVE,STEVEN REICK,Republican,2053,564,27.0,GREENWOOD 2,2016_General Election
63RD REPRESENECATATIVE,Blank Ballots,,2053,36,2.0,GREENWOOD 2,2016_General Election
63RD REPRESENECATATIVE,Under Votes,,2053,0,0.0,GREENWOOD 2,2016_General Election
63RD REPRESENECATATIVE,Over Votes,,2053,0,0.0,GREENWOOD 2,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,2053,552,27.0,GREENWOOD 2,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,2053,538,26.0,GREENWOOD 2,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,2053,43,2.0,GREENWOOD 2,2016_General Election
COMPTROLLER,Blank Ballots,,2053,32,2.0,GREENWOOD 2,2016_General Election
COMPTROLLER,TIM CURTIN,Green,2053,28,1.0,GREENWOOD 2,2016_General Election
COMPTROLLER,Under Votes,,2053,0,0.0,GREENWOOD 2,2016_General Election
COMPTROLLER,Over Votes,,2053,0,0.0,GREENWOOD 2,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,2053,876,43.0,GREENWOOD 2,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,2053,217,11.0,GREENWOOD 2,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,2053,100,5.0,GREENWOOD 2,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,2053,0,0.0,GREENWOOD 2,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,2053,0,0.0,GREENWOOD 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,2053,618,30.0,GREENWOOD 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,2053,480,23.0,GREENWOOD 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,2053,59,3.0,GREENWOOD 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,2053,19,1.0,GREENWOOD 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,2053,14,1.0,GREENWOOD 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,2053,4,0.0,GREENWOOD 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,2053,0,0.0,GREENWOOD 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,2053,0,0.0,GREENWOOD 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,2053,0,0.0,GREENWOOD 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,2053,0,0.0,GREENWOOD 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,2053,0,0.0,GREENWOOD 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,2053,0,0.0,GREENWOOD 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,2053,0,0.0,GREENWOOD 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,2053,0,0.0,GREENWOOD 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,2053,0,0.0,GREENWOOD 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,2053,0,0.0,GREENWOOD 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,2053,0,0.0,GREENWOOD 2,2016_General Election
UNITED STATES SENECAATOR,TAMMY DUCKWORTH,Democrat,2053,609,30.0,GREENWOOD 2,2016_General Election
UNITED STATES SENECAATOR,MARK STEVEN KIRK,Republican,2053,465,23.0,GREENWOOD 2,2016_General Election
UNITED STATES SENECAATOR,KENTON McMILLEN,Libertarian,2053,61,3.0,GREENWOOD 2,2016_General Election
UNITED STATES SENECAATOR,SCOTT SUMMERS,Green,2053,36,2.0,GREENWOOD 2,2016_General Election
UNITED STATES SENECAATOR,Blank Ballots,,2053,23,1.0,GREENWOOD 2,2016_General Election
UNITED STATES SENECAATOR,Under Votes,,2053,0,0.0,GREENWOOD 2,2016_General Election
UNITED STATES SENECAATOR,Over Votes,,2053,0,0.0,GREENWOOD 2,2016_General Election
UNITED STATES SENECAATOR,Write-in,NonPartisan,2053,0,0.0,GREENWOOD 2,2016_General Election
UNITED STATES SENECAATOR,Jim Brown WRI,NonPartisan,2053,0,0.0,GREENWOOD 2,2016_General Election
UNITED STATES SENECAATOR,Susana Sandoval WRI,NonPartisan,2053,0,0.0,GREENWOOD 2,2016_General Election
UNITED STATES SENECAATOR,Chad Koppie WRI,NonPartisan,2053,0,0.0,GREENWOOD 2,2016_General Election
UNITED STATES SENECAATOR,Eric K J Stewert WRI,NonPartisan,2053,0,0.0,GREENWOOD 2,2016_General Election
UNITED STATES SENECAATOR,Chris M Aguayo WRI,NonPartisan,2053,0,0.0,GREENWOOD 2,2016_General Election
