ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,JIM WALZ,Democrat,814,229,28.0,CHEMUNG 3,2016_General Election
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,814,220,27.0,CHEMUNG 3,2016_General Election
14TH CONGRESS,Blank Ballots,,814,22,3.0,CHEMUNG 3,2016_General Election
14TH CONGRESS,Under Votes,,814,0,0.0,CHEMUNG 3,2016_General Election
14TH CONGRESS,Over Votes,,814,0,0.0,CHEMUNG 3,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,814,361,44.0,CHEMUNG 3,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,814,109,13.0,CHEMUNG 3,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,814,0,0.0,CHEMUNG 3,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,814,0,0.0,CHEMUNG 3,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,814,256,31.0,CHEMUNG 3,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,814,195,24.0,CHEMUNG 3,2016_General Election
32ND SENATE,Blank Ballots,,814,19,2.0,CHEMUNG 3,2016_General Election
32ND SENATE,Under Votes,,814,0,0.0,CHEMUNG 3,2016_General Election
32ND SENATE,Over Votes,,814,0,0.0,CHEMUNG 3,2016_General Election
63RD REPRESENTATIVE,JOHN M. BARTMAN,Democrat,814,229,28.0,CHEMUNG 3,2016_General Election
63RD REPRESENTATIVE,STEVEN REICK,Republican,814,225,28.0,CHEMUNG 3,2016_General Election
63RD REPRESENTATIVE,Blank Ballots,,814,16,2.0,CHEMUNG 3,2016_General Election
63RD REPRESENTATIVE,Under Votes,,814,0,0.0,CHEMUNG 3,2016_General Election
63RD REPRESENTATIVE,Over Votes,,814,0,0.0,CHEMUNG 3,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,814,213,26.0,CHEMUNG 3,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,814,202,25.0,CHEMUNG 3,2016_General Election
COMPTROLLER,TIM CURTIN,Green,814,20,2.0,CHEMUNG 3,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,814,20,2.0,CHEMUNG 3,2016_General Election
COMPTROLLER,Blank Ballots,,814,15,2.0,CHEMUNG 3,2016_General Election
COMPTROLLER,Under Votes,,814,0,0.0,CHEMUNG 3,2016_General Election
COMPTROLLER,Over Votes,,814,0,0.0,CHEMUNG 3,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,814,334,41.0,CHEMUNG 3,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,814,98,12.0,CHEMUNG 3,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,814,38,5.0,CHEMUNG 3,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,814,0,0.0,CHEMUNG 3,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,814,0,0.0,CHEMUNG 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,814,229,28.0,CHEMUNG 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,814,203,25.0,CHEMUNG 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,814,19,2.0,CHEMUNG 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,814,12,1.0,CHEMUNG 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,814,7,1.0,CHEMUNG 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,814,1,0.0,CHEMUNG 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,814,0,0.0,CHEMUNG 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,814,0,0.0,CHEMUNG 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,814,0,0.0,CHEMUNG 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,814,0,0.0,CHEMUNG 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,814,0,0.0,CHEMUNG 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,814,0,0.0,CHEMUNG 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,814,0,0.0,CHEMUNG 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,814,0,0.0,CHEMUNG 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,814,0,0.0,CHEMUNG 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,814,0,0.0,CHEMUNG 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,814,0,0.0,CHEMUNG 3,2016_General Election
UNITED STATES SENATOR,TAMMY DUCKWORTH,Democrat,814,216,27.0,CHEMUNG 3,2016_General Election
UNITED STATES SENATOR,MARK STEVEN KIRK,Republican,814,189,23.0,CHEMUNG 3,2016_General Election
UNITED STATES SENATOR,SCOTT SUMMERS,Green,814,27,3.0,CHEMUNG 3,2016_General Election
UNITED STATES SENATOR,KENTON McMILLEN,Libertarian,814,26,3.0,CHEMUNG 3,2016_General Election
UNITED STATES SENATOR,Blank Ballots,,814,13,2.0,CHEMUNG 3,2016_General Election
UNITED STATES SENATOR,Under Votes,,814,0,0.0,CHEMUNG 3,2016_General Election
UNITED STATES SENATOR,Over Votes,,814,0,0.0,CHEMUNG 3,2016_General Election
UNITED STATES SENATOR,Write-in,NonPartisan,814,0,0.0,CHEMUNG 3,2016_General Election
UNITED STATES SENATOR,Jim Brown WRI,NonPartisan,814,0,0.0,CHEMUNG 3,2016_General Election
UNITED STATES SENATOR,Susana Sandoval WRI,NonPartisan,814,0,0.0,CHEMUNG 3,2016_General Election
UNITED STATES SENATOR,Chad Koppie WRI,NonPartisan,814,0,0.0,CHEMUNG 3,2016_General Election
UNITED STATES SENATOR,Eric K J Stewert WRI,NonPartisan,814,0,0.0,CHEMUNG 3,2016_General Election
UNITED STATES SENATOR,Chris M Aguayo WRI,NonPartisan,814,0,0.0,CHEMUNG 3,2016_General Election
