ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGREENWOODSS,"RANDALL M. ""RANDY"" HULTGREENWOODN",Republican,666,221,33.0,RICHMOND 3,2016_General Election
14TH CONGREENWOODSS,JIM WALZ,Democrat,666,147,22.0,RICHMOND 3,2016_General Election
14TH CONGREENWOODSS,Blank Ballots,,666,15,2.0,RICHMOND 3,2016_General Election
14TH CONGREENWOODSS,Under Votes,,666,0,0.0,RICHMOND 3,2016_General Election
14TH CONGREENWOODSS,Over Votes,,666,0,0.0,RICHMOND 3,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,666,286,43.0,RICHMOND 3,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,666,97,15.0,RICHMOND 3,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,666,0,0.0,RICHMOND 3,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,666,0,0.0,RICHMOND 3,2016_General Election
32ND SENECAATE,PAMELA ALTHOFF,Republican,666,248,37.0,RICHMOND 3,2016_General Election
32ND SENECAATE,MELISSA COYNE,Democrat,666,116,17.0,RICHMOND 3,2016_General Election
32ND SENECAATE,Blank Ballots,,666,19,3.0,RICHMOND 3,2016_General Election
32ND SENECAATE,Under Votes,,666,0,0.0,RICHMOND 3,2016_General Election
32ND SENECAATE,Over Votes,,666,0,0.0,RICHMOND 3,2016_General Election
63RD REPRESENECATATIVE,STEVEN REICK,Republican,666,201,30.0,RICHMOND 3,2016_General Election
63RD REPRESENECATATIVE,JOHN M. BARTMAN,Democrat,666,161,24.0,RICHMOND 3,2016_General Election
63RD REPRESENECATATIVE,Blank Ballots,,666,21,3.0,RICHMOND 3,2016_General Election
63RD REPRESENECATATIVE,Under Votes,,666,0,0.0,RICHMOND 3,2016_General Election
63RD REPRESENECATATIVE,Over Votes,,666,0,0.0,RICHMOND 3,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,666,199,30.0,RICHMOND 3,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,666,134,20.0,RICHMOND 3,2016_General Election
COMPTROLLER,Blank Ballots,,666,19,3.0,RICHMOND 3,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,666,18,3.0,RICHMOND 3,2016_General Election
COMPTROLLER,TIM CURTIN,Green,666,13,2.0,RICHMOND 3,2016_General Election
COMPTROLLER,Under Votes,,666,0,0.0,RICHMOND 3,2016_General Election
COMPTROLLER,Over Votes,,666,0,0.0,RICHMOND 3,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,666,292,44.0,RICHMOND 3,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,666,58,9.0,RICHMOND 3,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,666,33,5.0,RICHMOND 3,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,666,0,0.0,RICHMOND 3,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,666,0,0.0,RICHMOND 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,666,196,29.0,RICHMOND 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,666,142,21.0,RICHMOND 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,666,26,4.0,RICHMOND 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,666,14,2.0,RICHMOND 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,666,5,1.0,RICHMOND 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,666,0,0.0,RICHMOND 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,666,0,0.0,RICHMOND 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,666,0,0.0,RICHMOND 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,666,0,0.0,RICHMOND 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,666,0,0.0,RICHMOND 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,666,0,0.0,RICHMOND 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,666,0,0.0,RICHMOND 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,666,0,0.0,RICHMOND 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,666,0,0.0,RICHMOND 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,666,0,0.0,RICHMOND 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,666,0,0.0,RICHMOND 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,666,0,0.0,RICHMOND 3,2016_General Election
UNITED STATES SENECAATOR,MARK STEVEN KIRK,Republican,666,192,29.0,RICHMOND 3,2016_General Election
UNITED STATES SENECAATOR,TAMMY DUCKWORTH,Democrat,666,149,22.0,RICHMOND 3,2016_General Election
UNITED STATES SENECAATOR,KENTON McMILLEN,Libertarian,666,24,4.0,RICHMOND 3,2016_General Election
UNITED STATES SENECAATOR,Blank Ballots,,666,13,2.0,RICHMOND 3,2016_General Election
UNITED STATES SENECAATOR,SCOTT SUMMERS,Green,666,5,1.0,RICHMOND 3,2016_General Election
UNITED STATES SENECAATOR,Under Votes,,666,0,0.0,RICHMOND 3,2016_General Election
UNITED STATES SENECAATOR,Over Votes,,666,0,0.0,RICHMOND 3,2016_General Election
UNITED STATES SENECAATOR,Write-in,NonPartisan,666,0,0.0,RICHMOND 3,2016_General Election
UNITED STATES SENECAATOR,Jim Brown WRI,NonPartisan,666,0,0.0,RICHMOND 3,2016_General Election
UNITED STATES SENECAATOR,Susana Sandoval WRI,NonPartisan,666,0,0.0,RICHMOND 3,2016_General Election
UNITED STATES SENECAATOR,Chad Koppie WRI,NonPartisan,666,0,0.0,RICHMOND 3,2016_General Election
UNITED STATES SENECAATOR,Eric K J Stewert WRI,NonPartisan,666,0,0.0,RICHMOND 3,2016_General Election
UNITED STATES SENECAATOR,Chris M Aguayo WRI,NonPartisan,666,0,0.0,RICHMOND 3,2016_General Election
