,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
8379,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,656,185,28.0,NUNDA 16,2018_General Election
6425,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,656,138,21.0,NUNDA 16,2018_General Election
4544,14TH CONGRESS,Under Votes,,656,4,1.0,NUNDA 16,2018_General Election
4545,14TH CONGRESS,Over Votes,,656,0,0.0,NUNDA 16,2018_General Election
8387,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,656,238,36.0,NUNDA 16,2018_General Election
4560,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,656,36,5.0,NUNDA 16,2018_General Election
4561,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,656,0,0.0,NUNDA 16,2018_General Election
10807,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,656,219,33.0,NUNDA 16,2018_General Election
10808,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,656,71,11.0,NUNDA 16,2018_General Election
4562,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,656,36,5.0,NUNDA 16,2018_General Election
4563,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,656,0,0.0,NUNDA 16,2018_General Election
10809,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,656,227,35.0,NUNDA 16,2018_General Election
10810,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,656,60,9.0,NUNDA 16,2018_General Election
4564,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,656,39,6.0,NUNDA 16,2018_General Election
4565,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,656,0,0.0,NUNDA 16,2018_General Election
8385,32ND SENATE,CRAIG WILCOX,REPUBLICAN,656,195,30.0,NUNDA 16,2018_General Election
6431,32ND SENATE,MARY MAHADY,DEMOCRACT,656,125,19.0,NUNDA 16,2018_General Election
4556,32ND SENATE,Under Votes,,656,6,1.0,NUNDA 16,2018_General Election
4557,32ND SENATE,Over Votes,,656,0,0.0,NUNDA 16,2018_General Election
8386,64TH REPRESENTATIVE,TOM WEBER,REPUBLICAN,656,200,30.0,NUNDA 16,2018_General Election
6432,64TH REPRESENTATIVE,TRISHA ZUBERT,DEMOCRACT,656,119,18.0,NUNDA 16,2018_General Election
4558,64TH REPRESENTATIVE,Under Votes,,656,6,1.0,NUNDA 16,2018_General Election
4559,64TH REPRESENTATIVE,Over Votes,,656,1,0.0,NUNDA 16,2018_General Election
8381,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,656,194,30.0,NUNDA 16,2018_General Election
6427,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,656,121,18.0,NUNDA 16,2018_General Election
9530,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,656,9,1.0,NUNDA 16,2018_General Election
4548,ATTORNEY GENERAL,Under Votes,,656,2,0.0,NUNDA 16,2018_General Election
4549,ATTORNEY GENERAL,Over Votes,,656,0,0.0,NUNDA 16,2018_General Election
8383,COMPTROLLER,DARLENE SENGER,REPUBLICAN,656,176,27.0,NUNDA 16,2018_General Election
6429,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,656,137,21.0,NUNDA 16,2018_General Election
