ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,1285,604,47.0,BURTON 2,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,1285,238,19.0,BURTON 2,2016_General Election
14TH CONGRESS,Blank Ballots,,1285,47,4.0,BURTON 2,2016_General Election
14TH CONGRESS,Under Votes,,1285,0,0.0,BURTON 2,2016_General Election
14TH CONGRESS,Over Votes,,1285,0,0.0,BURTON 2,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,1285,685,53.0,BURTON 2,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,1285,204,16.0,BURTON 2,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,1285,0,0.0,BURTON 2,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,1285,0,0.0,BURTON 2,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,1285,627,49.0,BURTON 2,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,1285,218,17.0,BURTON 2,2016_General Election
32ND SENATE,Blank Ballots,,1285,44,3.0,BURTON 2,2016_General Election
32ND SENATE,Under Votes,,1285,0,0.0,BURTON 2,2016_General Election
32ND SENATE,Over Votes,,1285,0,0.0,BURTON 2,2016_General Election
64TH REPRESENTATIVE,BARBARA WHEELER,Republican,1285,707,55.0,BURTON 2,2016_General Election
64TH REPRESENTATIVE,Blank Ballots,,1285,182,14.0,BURTON 2,2016_General Election
64TH REPRESENTATIVE,Under Votes,,1285,0,0.0,BURTON 2,2016_General Election
64TH REPRESENTATIVE,Over Votes,,1285,0,0.0,BURTON 2,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,1285,576,45.0,BURTON 2,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,1285,233,18.0,BURTON 2,2016_General Election
COMPTROLLER,Blank Ballots,,1285,34,3.0,BURTON 2,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,1285,31,2.0,BURTON 2,2016_General Election
COMPTROLLER,TIM CURTIN,Green,1285,15,1.0,BURTON 2,2016_General Election
COMPTROLLER,Under Votes,,1285,0,0.0,BURTON 2,2016_General Election
COMPTROLLER,Over Votes,,1285,0,0.0,BURTON 2,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,1285,652,51.0,BURTON 2,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,1285,181,14.0,BURTON 2,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,1285,56,4.0,BURTON 2,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,1285,0,0.0,BURTON 2,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,1285,0,0.0,BURTON 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,1285,526,41.0,BURTON 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,1285,291,23.0,BURTON 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,1285,41,3.0,BURTON 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,1285,18,1.0,BURTON 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,1285,9,1.0,BURTON 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,1285,3,0.0,BURTON 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,1285,1,0.0,BURTON 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,1285,0,0.0,BURTON 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,1285,0,0.0,BURTON 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,1285,0,0.0,BURTON 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,1285,0,0.0,BURTON 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,1285,0,0.0,BURTON 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,1285,0,0.0,BURTON 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,1285,0,0.0,BURTON 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,1285,0,0.0,BURTON 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,1285,0,0.0,BURTON 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,1285,0,0.0,BURTON 2,2016_General Election
UNITED STATES SENATOR,MARK STEVEN KIRK,Republican,1285,514,40.0,BURTON 2,2016_General Election
UNITED STATES SENATOR,TAMMY DUCKWORTH,Democrat,1285,295,23.0,BURTON 2,2016_General Election
UNITED STATES SENATOR,KENTON McMILLEN,Libertarian,1285,42,3.0,BURTON 2,2016_General Election
UNITED STATES SENATOR,Blank Ballots,,1285,22,2.0,BURTON 2,2016_General Election
UNITED STATES SENATOR,SCOTT SUMMERS,Green,1285,15,1.0,BURTON 2,2016_General Election
UNITED STATES SENATOR,Chad Koppie WRI,NonPartisan,1285,1,0.0,BURTON 2,2016_General Election
UNITED STATES SENATOR,Under Votes,,1285,0,0.0,BURTON 2,2016_General Election
UNITED STATES SENATOR,Over Votes,,1285,0,0.0,BURTON 2,2016_General Election
UNITED STATES SENATOR,Write-in,NonPartisan,1285,0,0.0,BURTON 2,2016_General Election
UNITED STATES SENATOR,Jim Brown WRI,NonPartisan,1285,0,0.0,BURTON 2,2016_General Election
UNITED STATES SENATOR,Susana Sandoval WRI,NonPartisan,1285,0,0.0,BURTON 2,2016_General Election
UNITED STATES SENATOR,Eric K J Stewert WRI,NonPartisan,1285,0,0.0,BURTON 2,2016_General Election
UNITED STATES SENATOR,Chris M Aguayo WRI,NonPartisan,1285,0,0.0,BURTON 2,2016_General Election
