,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
8303,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,743,201,27.0,NUNDA 8,2018_General Election
6360,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,743,157,21.0,NUNDA 8,2018_General Election
4352,14TH CONGRESS,Under Votes,,743,9,1.0,NUNDA 8,2018_General Election
4353,14TH CONGRESS,Over Votes,,743,0,0.0,NUNDA 8,2018_General Election
8311,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,743,282,38.0,NUNDA 8,2018_General Election
4368,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,743,43,6.0,NUNDA 8,2018_General Election
4369,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,743,0,0.0,NUNDA 8,2018_General Election
10767,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,743,245,33.0,NUNDA 8,2018_General Election
10768,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,743,75,10.0,NUNDA 8,2018_General Election
4370,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,743,47,6.0,NUNDA 8,2018_General Election
4371,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,743,0,0.0,NUNDA 8,2018_General Election
10769,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,743,251,34.0,NUNDA 8,2018_General Election
10770,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,743,73,10.0,NUNDA 8,2018_General Election
4372,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,743,43,6.0,NUNDA 8,2018_General Election
4373,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,743,0,0.0,NUNDA 8,2018_General Election
8309,32ND SENATE,CRAIG WILCOX,REPUBLICAN,743,198,27.0,NUNDA 8,2018_General Election
6366,32ND SENATE,MARY MAHADY,DEMOCRACT,743,158,21.0,NUNDA 8,2018_General Election
4364,32ND SENATE,Under Votes,,743,11,1.0,NUNDA 8,2018_General Election
4365,32ND SENATE,Over Votes,,743,0,0.0,NUNDA 8,2018_General Election
8310,64TH REPRESENTATIVE,TOM WEBER,REPUBLICAN,743,209,28.0,NUNDA 8,2018_General Election
6367,64TH REPRESENTATIVE,TRISHA ZUBERT,DEMOCRACT,743,146,20.0,NUNDA 8,2018_General Election
4366,64TH REPRESENTATIVE,Under Votes,,743,12,2.0,NUNDA 8,2018_General Election
4367,64TH REPRESENTATIVE,Over Votes,,743,0,0.0,NUNDA 8,2018_General Election
8305,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,743,209,28.0,NUNDA 8,2018_General Election
