,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
5609,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1022,266,26.0,DORR 01,2018_General Election
7322,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1022,145,14.0,DORR 01,2018_General Election
1875,14TH CONGRESS,Under Votes,,1022,2,0.0,DORR 01,2018_General Election
1876,14TH CONGRESS,Over Votes,,1022,0,0.0,DORR 01,2018_General Election
7331,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1022,244,24.0,DORR 01,2018_General Election
1893,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1022,68,7.0,DORR 01,2018_General Election
1894,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1022,0,0.0,DORR 01,2018_General Election
7330,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1022,247,24.0,DORR 01,2018_General Election
1891,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1022,66,6.0,DORR 01,2018_General Election
1892,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1022,0,0.0,DORR 01,2018_General Election
10252,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1022,294,29.0,DORR 01,2018_General Election
10253,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1022,80,8.0,DORR 01,2018_General Election
1895,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1022,39,4.0,DORR 01,2018_General Election
1896,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1022,0,0.0,DORR 01,2018_General Election
10254,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1022,303,30.0,DORR 01,2018_General Election
10255,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1022,69,7.0,DORR 01,2018_General Election
1897,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1022,41,4.0,DORR 01,2018_General Election
1898,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1022,0,0.0,DORR 01,2018_General Election
5615,32ND SENATE,MARY MAHADY,DEMOCRACT,1022,251,25.0,DORR 01,2018_General Election
7328,32ND SENATE,CRAIG WILCOX,REPUBLICAN,1022,156,15.0,DORR 01,2018_General Election
1887,32ND SENATE,Under Votes,,1022,6,1.0,DORR 01,2018_General Election
1888,32ND SENATE,Over Votes,,1022,0,0.0,DORR 01,2018_General Election
7329,63RD REPRESENTATIVE,STEVEN REICK,REPUBLICAN,1022,231,23.0,DORR 01,2018_General Election
1889,63RD REPRESENTATIVE,Under Votes,,1022,73,7.0,DORR 01,2018_General Election
1890,63RD REPRESENTATIVE,Over Votes,,1022,0,0.0,DORR 01,2018_General Election
5611,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1022,238,23.0,DORR 01,2018_General Election
7324,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1022,163,16.0,DORR 01,2018_General Election
8975,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1022,8,1.0,DORR 01,2018_General Election
