,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
7432,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1410,430,30.0,DORR 12,2018_General Election
5687,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1410,367,26.0,DORR 12,2018_General Election
2150,14TH CONGRESS,Under Votes,,1410,5,0.0,DORR 12,2018_General Election
2151,14TH CONGRESS,Over Votes,,1410,1,0.0,DORR 12,2018_General Election
7442,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1410,579,41.0,DORR 12,2018_General Election
2170,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1410,106,8.0,DORR 12,2018_General Election
2171,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1410,0,0.0,DORR 12,2018_General Election
7441,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1410,581,41.0,DORR 12,2018_General Election
2168,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1410,97,7.0,DORR 12,2018_General Election
2169,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1410,0,0.0,DORR 12,2018_General Election
10307,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1410,563,40.0,DORR 12,2018_General Election
10308,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1410,151,11.0,DORR 12,2018_General Election
2172,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1410,89,6.0,DORR 12,2018_General Election
2173,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1410,0,0.0,DORR 12,2018_General Election
10309,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1410,580,41.0,DORR 12,2018_General Election
10310,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1410,132,9.0,DORR 12,2018_General Election
2174,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1410,91,6.0,DORR 12,2018_General Election
2175,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1410,0,0.0,DORR 12,2018_General Election
7438,32ND SENATE,CRAIG WILCOX,REPUBLICAN,1410,467,33.0,DORR 12,2018_General Election
5693,32ND SENATE,MARY MAHADY,DEMOCRACT,1410,325,23.0,DORR 12,2018_General Election
2162,32ND SENATE,Under Votes,,1410,11,1.0,DORR 12,2018_General Election
2163,32ND SENATE,Over Votes,,1410,0,0.0,DORR 12,2018_General Election
7439,63RD REPRESENTATIVE,STEVEN REICK,REPUBLICAN,1410,503,36.0,DORR 12,2018_General Election
2164,63RD REPRESENTATIVE,Under Votes,,1410,85,6.0,DORR 12,2018_General Election
2165,63RD REPRESENTATIVE,Over Votes,,1410,0,0.0,DORR 12,2018_General Election
7440,64TH REPRESENTATIVE,TOM WEBER,REPUBLICAN,1410,53,4.0,DORR 12,2018_General Election
5694,64TH REPRESENTATIVE,TRISHA ZUBERT,DEMOCRACT,1410,38,3.0,DORR 12,2018_General Election
2166,64TH REPRESENTATIVE,Under Votes,,1410,1,0.0,DORR 12,2018_General Election
2167,64TH REPRESENTATIVE,Over Votes,,1410,0,0.0,DORR 12,2018_General Election
7434,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1410,477,34.0,DORR 12,2018_General Election
5689,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1410,309,22.0,DORR 12,2018_General Election
9030,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1410,9,1.0,DORR 12,2018_General Election
2154,ATTORNEY GENERAL,Under Votes,,1410,8,1.0,DORR 12,2018_General Election
2155,ATTORNEY GENERAL,Over Votes,,1410,0,0.0,DORR 12,2018_General Election
7436,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1410,442,31.0,DORR 12,2018_General Election
5691,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1410,335,24.0,DORR 12,2018_General Election
9032,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,1410,14,1.0,DORR 12,2018_General Election
2158,COMPTROLLER,Under Votes,,1410,12,1.0,DORR 12,2018_General Election
2159,COMPTROLLER,Over Votes,,1410,0,0.0,DORR 12,2018_General Election
7433,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,1410,478,34.0,DORR 12,2018_General Election
5688,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,1410,276,20.0,DORR 12,2018_General Election
9725,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,1410,17,1.0,DORR 12,2018_General Election
9029,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,1410,15,1.0,DORR 12,2018_General Election
2152,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,1410,10,1.0,DORR 12,2018_General Election
10306,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,1410,6,0.0,DORR 12,2018_General Election
2153,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,1410,1,0.0,DORR 12,2018_General Election
5690,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,1410,471,33.0,DORR 12,2018_General Election
7435,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,1410,308,22.0,DORR 12,2018_General Election
9031,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,1410,13,1.0,DORR 12,2018_General Election
2156,SECRETARY OF STATE,Under Votes,,1410,11,1.0,DORR 12,2018_General Election
2157,SECRETARY OF STATE,Over Votes,,1410,0,0.0,DORR 12,2018_General Election
7437,TREASURER,JIM DODGE,REPUBLICAN,1410,451,32.0,DORR 12,2018_General Election
5692,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,1410,311,22.0,DORR 12,2018_General Election
9033,TREASURER,MICHAEL LEHENEY,LIBERTARIAN,1410,26,2.0,DORR 12,2018_General Election
2160,TREASURER,Under Votes,,1410,15,1.0,DORR 12,2018_General Election
