ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,478,274,57.0,ALGONQUIN 7,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,478,71,15.0,ALGONQUIN 7,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,478,0,0.0,ALGONQUIN 7,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,478,0,0.0,ALGONQUIN 7,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,478,247,52.0,ALGONQUIN 7,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,478,85,18.0,ALGONQUIN 7,2016_General Election
32ND SENATE,Blank Ballots,,478,13,3.0,ALGONQUIN 7,2016_General Election
32ND SENATE,Under Votes,,478,0,0.0,ALGONQUIN 7,2016_General Election
32ND SENATE,Over Votes,,478,0,0.0,ALGONQUIN 7,2016_General Election
64TH REPRESENTATIVE,BARBARA WHEELER,Republican,478,271,57.0,ALGONQUIN 7,2016_General Election
64TH REPRESENTATIVE,Blank Ballots,,478,74,15.0,ALGONQUIN 7,2016_General Election
64TH REPRESENTATIVE,Under Votes,,478,0,0.0,ALGONQUIN 7,2016_General Election
64TH REPRESENTATIVE,Over Votes,,478,0,0.0,ALGONQUIN 7,2016_General Election
6TH CONGRESS,PETER J. ROSKAM,Republican,478,225,47.0,ALGONQUIN 7,2016_General Election
6TH CONGRESS,AMANDA HOWLAND,Democrat,478,108,23.0,ALGONQUIN 7,2016_General Election
6TH CONGRESS,Blank Ballots,,478,14,3.0,ALGONQUIN 7,2016_General Election
6TH CONGRESS,Under Votes,,478,0,0.0,ALGONQUIN 7,2016_General Election
6TH CONGRESS,Over Votes,,478,0,0.0,ALGONQUIN 7,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,478,210,44.0,ALGONQUIN 7,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,478,103,22.0,ALGONQUIN 7,2016_General Election
COMPTROLLER,Blank Ballots,,478,17,4.0,ALGONQUIN 7,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,478,10,2.0,ALGONQUIN 7,2016_General Election
COMPTROLLER,TIM CURTIN,Green,478,5,1.0,ALGONQUIN 7,2016_General Election
