,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
6400,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,538,192,36.0,NUNDA 13,2018_General Election
8350,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,538,90,17.0,NUNDA 13,2018_General Election
4471,14TH CONGRESS,Under Votes,,538,2,0.0,NUNDA 13,2018_General Election
4472,14TH CONGRESS,Over Votes,,538,0,0.0,NUNDA 13,2018_General Election
8358,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,538,162,30.0,NUNDA 13,2018_General Election
4487,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,538,59,11.0,NUNDA 13,2018_General Election
4488,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,538,0,0.0,NUNDA 13,2018_General Election
10792,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,538,171,32.0,NUNDA 13,2018_General Election
10793,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,538,62,12.0,NUNDA 13,2018_General Election
4489,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,538,51,9.0,NUNDA 13,2018_General Election
4490,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,538,0,0.0,NUNDA 13,2018_General Election
10794,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,538,175,33.0,NUNDA 13,2018_General Election
4491,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,538,56,10.0,NUNDA 13,2018_General Election
10795,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,538,53,10.0,NUNDA 13,2018_General Election
4492,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,538,0,0.0,NUNDA 13,2018_General Election
6406,32ND SENATE,MARY MAHADY,DEMOCRACT,538,180,33.0,NUNDA 13,2018_General Election
8356,32ND SENATE,CRAIG WILCOX,REPUBLICAN,538,100,19.0,NUNDA 13,2018_General Election
4483,32ND SENATE,Under Votes,,538,4,1.0,NUNDA 13,2018_General Election
4484,32ND SENATE,Over Votes,,538,0,0.0,NUNDA 13,2018_General Election
6407,64TH REPRESENTATIVE,TRISHA ZUBERT,DEMOCRACT,538,173,32.0,NUNDA 13,2018_General Election
8357,64TH REPRESENTATIVE,TOM WEBER,REPUBLICAN,538,103,19.0,NUNDA 13,2018_General Election
4485,64TH REPRESENTATIVE,Under Votes,,538,8,1.0,NUNDA 13,2018_General Election
4486,64TH REPRESENTATIVE,Over Votes,,538,0,0.0,NUNDA 13,2018_General Election
6402,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,538,175,33.0,NUNDA 13,2018_General Election
8352,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,538,102,19.0,NUNDA 13,2018_General Election
9515,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,538,5,1.0,NUNDA 13,2018_General Election
4475,ATTORNEY GENERAL,Under Votes,,538,2,0.0,NUNDA 13,2018_General Election
4476,ATTORNEY GENERAL,Over Votes,,538,0,0.0,NUNDA 13,2018_General Election
6404,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,538,177,33.0,NUNDA 13,2018_General Election
8354,COMPTROLLER,DARLENE SENGER,REPUBLICAN,538,89,17.0,NUNDA 13,2018_General Election
9517,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,538,14,3.0,NUNDA 13,2018_General Election
