ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,1179,631,54.0,ALGONQUIN 43,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,1179,188,16.0,ALGONQUIN 43,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,1179,0,0.0,ALGONQUIN 43,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,1179,0,0.0,ALGONQUIN 43,2016_General Election
26TH SENATE,DAN McCONCHIE,Republican,1179,137,12.0,ALGONQUIN 43,2016_General Election
26TH SENATE,KELLY MAZESKI,Democrat,1179,114,10.0,ALGONQUIN 43,2016_General Election
26TH SENATE,Blank Ballots,,1179,13,1.0,ALGONQUIN 43,2016_General Election
26TH SENATE,Under Votes,,1179,0,0.0,ALGONQUIN 43,2016_General Election
26TH SENATE,Over Votes,,1179,0,0.0,ALGONQUIN 43,2016_General Election
52ND REPRESENTATIVE,DAVID McSWEENEY,Republican,1179,206,17.0,ALGONQUIN 43,2016_General Election
52ND REPRESENTATIVE,Blank Ballots,,1179,58,5.0,ALGONQUIN 43,2016_General Election
52ND REPRESENTATIVE,Under Votes,,1179,0,0.0,ALGONQUIN 43,2016_General Election
52ND REPRESENTATIVE,Over Votes,,1179,0,0.0,ALGONQUIN 43,2016_General Election
52ND REPRESENTATIVE,Chris Bauman WRI,NonPartisan,1179,0,0.0,ALGONQUIN 43,2016_General Election
52ND REPRESENTATIVE,Write-in,NonPartisan,1179,0,0.0,ALGONQUIN 43,2016_General Election
66TH REPRESENTATIVE,ALLEN SKILLICORN,Republican,1179,316,27.0,ALGONQUIN 43,2016_General Election
66TH REPRESENTATIVE,NANCY A. ZETTLER,Democrat,1179,207,18.0,ALGONQUIN 43,2016_General Election
66TH REPRESENTATIVE,Blank Ballots,,1179,32,3.0,ALGONQUIN 43,2016_General Election
66TH REPRESENTATIVE,Under Votes,,1179,0,0.0,ALGONQUIN 43,2016_General Election
66TH REPRESENTATIVE,Over Votes,,1179,0,0.0,ALGONQUIN 43,2016_General Election
