,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
5623,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,769,190,25.0,DORR 3,2018_General Election
7342,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,769,120,16.0,DORR 3,2018_General Election
1925,14TH CONGRESS,Under Votes,,769,3,0.0,DORR 3,2018_General Election
1926,14TH CONGRESS,Over Votes,,769,0,0.0,DORR 3,2018_General Election
7351,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,769,203,26.0,DORR 3,2018_General Election
1943,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,769,48,6.0,DORR 3,2018_General Election
1944,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,769,0,0.0,DORR 3,2018_General Election
7350,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,769,207,27.0,DORR 3,2018_General Election
1941,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,769,43,6.0,DORR 3,2018_General Election
1942,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,769,0,0.0,DORR 3,2018_General Election
10262,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,769,212,28.0,DORR 3,2018_General Election
10263,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,769,78,10.0,DORR 3,2018_General Election
1945,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,769,22,3.0,DORR 3,2018_General Election
1946,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,769,0,0.0,DORR 3,2018_General Election
10264,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,769,223,29.0,DORR 3,2018_General Election
10265,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,769,63,8.0,DORR 3,2018_General Election
1947,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,769,26,3.0,DORR 3,2018_General Election
1948,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,769,0,0.0,DORR 3,2018_General Election
5629,32ND SENATE,MARY MAHADY,DEMOCRACT,769,177,23.0,DORR 3,2018_General Election
7348,32ND SENATE,CRAIG WILCOX,REPUBLICAN,769,128,17.0,DORR 3,2018_General Election
1937,32ND SENATE,Under Votes,,769,7,1.0,DORR 3,2018_General Election
1938,32ND SENATE,Over Votes,,769,0,0.0,DORR 3,2018_General Election
7349,63RD REPRESENTATIVE,STEVEN REICK,REPUBLICAN,769,191,25.0,DORR 3,2018_General Election
1939,63RD REPRESENTATIVE,Under Votes,,769,36,5.0,DORR 3,2018_General Election
1940,63RD REPRESENTATIVE,Over Votes,,769,0,0.0,DORR 3,2018_General Election
5625,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,769,164,21.0,DORR 3,2018_General Election
7344,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,769,139,18.0,DORR 3,2018_General Election
8985,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,769,6,1.0,DORR 3,2018_General Election
1929,ATTORNEY GENERAL,Under Votes,,769,3,0.0,DORR 3,2018_General Election
1930,ATTORNEY GENERAL,Over Votes,,769,0,0.0,DORR 3,2018_General Election
5627,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,769,183,24.0,DORR 3,2018_General Election
7346,COMPTROLLER,DARLENE SENGER,REPUBLICAN,769,119,15.0,DORR 3,2018_General Election
8987,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,769,6,1.0,DORR 3,2018_General Election
1933,COMPTROLLER,Under Votes,,769,4,1.0,DORR 3,2018_General Election
1934,COMPTROLLER,Over Votes,,769,0,0.0,DORR 3,2018_General Election
5624,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,769,160,21.0,DORR 3,2018_General Election
7343,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,769,129,17.0,DORR 3,2018_General Election
8984,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,769,10,1.0,DORR 3,2018_General Election
9716,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,769,8,1.0,DORR 3,2018_General Election
1927,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,769,4,1.0,DORR 3,2018_General Election
10261,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,769,1,0.0,DORR 3,2018_General Election
1928,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,769,0,0.0,DORR 3,2018_General Election
5626,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,769,211,27.0,DORR 3,2018_General Election
7345,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,769,91,12.0,DORR 3,2018_General Election
8986,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,769,8,1.0,DORR 3,2018_General Election
1931,SECRETARY OF STATE,Under Votes,,769,2,0.0,DORR 3,2018_General Election
1932,SECRETARY OF STATE,Over Votes,,769,0,0.0,DORR 3,2018_General Election
5628,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,769,166,22.0,DORR 3,2018_General Election
7347,TREASURER,JIM DODGE,REPUBLICAN,769,127,17.0,DORR 3,2018_General Election
8988,TREASURER,MICHAEL LEHENEY,LIBERTARIAN,769,14,2.0,DORR 3,2018_General Election
1935,TREASURER,Under Votes,,769,5,1.0,DORR 3,2018_General Election
1936,TREASURER,Over Votes,,769,0,0.0,DORR 3,2018_General Election
