ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,681,335,49.0,NUNDA 11,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,681,147,22.0,NUNDA 11,2016_General Election
14TH CONGRESS,Blank Ballots,,681,16,2.0,NUNDA 11,2016_General Election
14TH CONGRESS,Under Votes,,681,0,0.0,NUNDA 11,2016_General Election
14TH CONGRESS,Over Votes,,681,0,0.0,NUNDA 11,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,681,395,58.0,NUNDA 11,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,681,103,15.0,NUNDA 11,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,681,0,0.0,NUNDA 11,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,681,0,0.0,NUNDA 11,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,681,367,54.0,NUNDA 11,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,681,115,17.0,NUNDA 11,2016_General Election
32ND SENATE,Blank Ballots,,681,16,2.0,NUNDA 11,2016_General Election
32ND SENATE,Under Votes,,681,0,0.0,NUNDA 11,2016_General Election
32ND SENATE,Over Votes,,681,0,0.0,NUNDA 11,2016_General Election
64TH REPRESENTATIVE,BARBARA WHEELER,Republican,681,403,59.0,NUNDA 11,2016_General Election
64TH REPRESENTATIVE,Blank Ballots,,681,95,14.0,NUNDA 11,2016_General Election
64TH REPRESENTATIVE,Under Votes,,681,0,0.0,NUNDA 11,2016_General Election
64TH REPRESENTATIVE,Over Votes,,681,0,0.0,NUNDA 11,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,681,330,48.0,NUNDA 11,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,681,125,18.0,NUNDA 11,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,681,23,3.0,NUNDA 11,2016_General Election
COMPTROLLER,Blank Ballots,,681,10,1.0,NUNDA 11,2016_General Election
COMPTROLLER,TIM CURTIN,Green,681,10,1.0,NUNDA 11,2016_General Election
COMPTROLLER,Under Votes,,681,0,0.0,NUNDA 11,2016_General Election
COMPTROLLER,Over Votes,,681,0,0.0,NUNDA 11,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,681,364,53.0,NUNDA 11,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,681,110,16.0,NUNDA 11,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,681,24,4.0,NUNDA 11,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,681,0,0.0,NUNDA 11,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,681,0,0.0,NUNDA 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,681,254,37.0,NUNDA 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,681,187,27.0,NUNDA 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,681,25,4.0,NUNDA 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,681,20,3.0,NUNDA 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,681,7,1.0,NUNDA 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,681,5,1.0,NUNDA 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,681,0,0.0,NUNDA 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,681,0,0.0,NUNDA 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,681,0,0.0,NUNDA 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,681,0,0.0,NUNDA 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,681,0,0.0,NUNDA 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,681,0,0.0,NUNDA 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,681,0,0.0,NUNDA 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,681,0,0.0,NUNDA 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,681,0,0.0,NUNDA 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,681,0,0.0,NUNDA 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,681,0,0.0,NUNDA 11,2016_General Election
UNITED STATES SENATOR,MARK STEVEN KIRK,Republican,681,294,43.0,NUNDA 11,2016_General Election
UNITED STATES SENATOR,TAMMY DUCKWORTH,Democrat,681,167,25.0,NUNDA 11,2016_General Election
UNITED STATES SENATOR,KENTON McMILLEN,Libertarian,681,18,3.0,NUNDA 11,2016_General Election
UNITED STATES SENATOR,Blank Ballots,,681,10,1.0,NUNDA 11,2016_General Election
UNITED STATES SENATOR,SCOTT SUMMERS,Green,681,9,1.0,NUNDA 11,2016_General Election
UNITED STATES SENATOR,Under Votes,,681,0,0.0,NUNDA 11,2016_General Election
UNITED STATES SENATOR,Over Votes,,681,0,0.0,NUNDA 11,2016_General Election
UNITED STATES SENATOR,Write-in,NonPartisan,681,0,0.0,NUNDA 11,2016_General Election
UNITED STATES SENATOR,Jim Brown WRI,NonPartisan,681,0,0.0,NUNDA 11,2016_General Election
UNITED STATES SENATOR,Susana Sandoval WRI,NonPartisan,681,0,0.0,NUNDA 11,2016_General Election
UNITED STATES SENATOR,Chad Koppie WRI,NonPartisan,681,0,0.0,NUNDA 11,2016_General Election
UNITED STATES SENATOR,Eric K J Stewert WRI,NonPartisan,681,0,0.0,NUNDA 11,2016_General Election
UNITED STATES SENATOR,Chris M Aguayo WRI,NonPartisan,681,0,0.0,NUNDA 11,2016_General Election
