ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,1480,358,24.0,CHEMUNG 2,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,1480,308,21.0,CHEMUNG 2,2016_General Election
14TH CONGRESS,Blank Ballots,,1480,25,2.0,CHEMUNG 2,2016_General Election
14TH CONGRESS,Under Votes,,1480,0,0.0,CHEMUNG 2,2016_General Election
14TH CONGRESS,Over Votes,,1480,0,0.0,CHEMUNG 2,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,1480,542,37.0,CHEMUNG 2,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,1480,148,10.0,CHEMUNG 2,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,1480,0,0.0,CHEMUNG 2,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,1480,0,0.0,CHEMUNG 2,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,1480,406,27.0,CHEMUNG 2,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,1480,256,17.0,CHEMUNG 2,2016_General Election
32ND SENATE,Blank Ballots,,1480,28,2.0,CHEMUNG 2,2016_General Election
32ND SENATE,Under Votes,,1480,0,0.0,CHEMUNG 2,2016_General Election
32ND SENATE,Over Votes,,1480,0,0.0,CHEMUNG 2,2016_General Election
63RD REPRESENTATIVE,STEVEN REICK,Republican,1480,336,23.0,CHEMUNG 2,2016_General Election
63RD REPRESENTATIVE,JOHN M. BARTMAN,Democrat,1480,329,22.0,CHEMUNG 2,2016_General Election
63RD REPRESENTATIVE,Blank Ballots,,1480,25,2.0,CHEMUNG 2,2016_General Election
63RD REPRESENTATIVE,Under Votes,,1480,0,0.0,CHEMUNG 2,2016_General Election
63RD REPRESENTATIVE,Over Votes,,1480,0,0.0,CHEMUNG 2,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,1480,343,23.0,CHEMUNG 2,2016_General Election
