,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
6441,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,802,250,31.0,NUNDA 18,2018_General Election
8397,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,802,237,30.0,NUNDA 18,2018_General Election
4590,14TH CONGRESS,Under Votes,,802,2,0.0,NUNDA 18,2018_General Election
4591,14TH CONGRESS,Over Votes,,802,1,0.0,NUNDA 18,2018_General Election
8405,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,802,335,42.0,NUNDA 18,2018_General Election
4606,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,802,73,9.0,NUNDA 18,2018_General Election
4607,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,802,0,0.0,NUNDA 18,2018_General Election
10817,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,802,338,42.0,NUNDA 18,2018_General Election
10818,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,802,85,11.0,NUNDA 18,2018_General Election
4608,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,802,67,8.0,NUNDA 18,2018_General Election
4609,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,802,0,0.0,NUNDA 18,2018_General Election
10819,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,802,347,43.0,NUNDA 18,2018_General Election
10820,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,802,73,9.0,NUNDA 18,2018_General Election
4610,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,802,70,9.0,NUNDA 18,2018_General Election
4611,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,802,0,0.0,NUNDA 18,2018_General Election
