,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
7768,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1006,297,30.0,GREENWOOD 1,2018_General Election
5947,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1006,235,23.0,GREENWOOD 1,2018_General Election
2997,14TH CONGRESS,Under Votes,,1006,5,0.0,GREENWOOD 1,2018_General Election
2998,14TH CONGRESS,Over Votes,,1006,0,0.0,GREENWOOD 1,2018_General Election
7777,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1006,386,38.0,GREENWOOD 1,2018_General Election
3015,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1006,62,6.0,GREENWOOD 1,2018_General Election
3016,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1006,0,0.0,GREENWOOD 1,2018_General Election
7776,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1006,385,38.0,GREENWOOD 1,2018_General Election
3013,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1006,64,6.0,GREENWOOD 1,2018_General Election
3014,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1006,0,0.0,GREENWOOD 1,2018_General Election
10482,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1006,345,34.0,GREENWOOD 1,2018_General Election
10483,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1006,141,14.0,GREENWOOD 1,2018_General Election
3017,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1006,51,5.0,GREENWOOD 1,2018_General Election
3018,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1006,0,0.0,GREENWOOD 1,2018_General Election
10484,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1006,361,36.0,GREENWOOD 1,2018_General Election
10485,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1006,119,12.0,GREENWOOD 1,2018_General Election
3019,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1006,57,6.0,GREENWOOD 1,2018_General Election
3020,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1006,0,0.0,GREENWOOD 1,2018_General Election
7774,32ND SENATE,CRAIG WILCOX,REPUBLICAN,1006,315,31.0,GREENWOOD 1,2018_General Election
5953,32ND SENATE,MARY MAHADY,DEMOCRACT,1006,211,21.0,GREENWOOD 1,2018_General Election
3009,32ND SENATE,Under Votes,,1006,11,1.0,GREENWOOD 1,2018_General Election
3010,32ND SENATE,Over Votes,,1006,0,0.0,GREENWOOD 1,2018_General Election
7775,63RD REPRESENTATIVE,STEVEN REICK,REPUBLICAN,1006,379,38.0,GREENWOOD 1,2018_General Election
3011,63RD REPRESENTATIVE,Under Votes,,1006,61,6.0,GREENWOOD 1,2018_General Election
3012,63RD REPRESENTATIVE,Over Votes,,1006,0,0.0,GREENWOOD 1,2018_General Election
7770,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1006,315,31.0,GREENWOOD 1,2018_General Election
5949,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1006,194,19.0,GREENWOOD 1,2018_General Election
9205,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1006,20,2.0,GREENWOOD 1,2018_General Election
3001,ATTORNEY GENERAL,Under Votes,,1006,8,1.0,GREENWOOD 1,2018_General Election
3002,ATTORNEY GENERAL,Over Votes,,1006,0,0.0,GREENWOOD 1,2018_General Election
7772,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1006,300,30.0,GREENWOOD 1,2018_General Election
