ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,JIM WALZ,Democrat,717,240,33.0,DORR 6,2016_General Election
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,717,180,25.0,DORR 6,2016_General Election
14TH CONGRESS,Blank Ballots,,717,12,2.0,DORR 6,2016_General Election
14TH CONGRESS,Under Votes,,717,0,0.0,DORR 6,2016_General Election
14TH CONGRESS,Over Votes,,717,0,0.0,DORR 6,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,717,323,45.0,DORR 6,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,717,107,15.0,DORR 6,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,717,0,0.0,DORR 6,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,717,0,0.0,DORR 6,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,717,234,33.0,DORR 6,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,717,184,26.0,DORR 6,2016_General Election
32ND SENATE,Blank Ballots,,717,12,2.0,DORR 6,2016_General Election
32ND SENATE,Under Votes,,717,0,0.0,DORR 6,2016_General Election
32ND SENATE,Over Votes,,717,0,0.0,DORR 6,2016_General Election
63RD REPRESENTATIVE,JOHN M. BARTMAN,Democrat,717,229,32.0,DORR 6,2016_General Election
63RD REPRESENTATIVE,STEVEN REICK,Republican,717,182,25.0,DORR 6,2016_General Election
63RD REPRESENTATIVE,Blank Ballots,,717,19,3.0,DORR 6,2016_General Election
63RD REPRESENTATIVE,Under Votes,,717,0,0.0,DORR 6,2016_General Election
63RD REPRESENTATIVE,Over Votes,,717,0,0.0,DORR 6,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,717,194,27.0,DORR 6,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,717,189,26.0,DORR 6,2016_General Election
COMPTROLLER,TIM CURTIN,Green,717,24,3.0,DORR 6,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,717,14,2.0,DORR 6,2016_General Election
COMPTROLLER,Blank Ballots,,717,9,1.0,DORR 6,2016_General Election
COMPTROLLER,Under Votes,,717,0,0.0,DORR 6,2016_General Election
COMPTROLLER,Over Votes,,717,0,0.0,DORR 6,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,717,309,43.0,DORR 6,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,717,92,13.0,DORR 6,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,717,29,4.0,DORR 6,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,717,0,0.0,DORR 6,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,717,0,0.0,DORR 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,717,235,33.0,DORR 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,717,155,22.0,DORR 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,717,23,3.0,DORR 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,717,11,2.0,DORR 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,717,6,1.0,DORR 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,717,2,0.0,DORR 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,717,0,0.0,DORR 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,717,0,0.0,DORR 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,717,0,0.0,DORR 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,717,0,0.0,DORR 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,717,0,0.0,DORR 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,717,0,0.0,DORR 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,717,0,0.0,DORR 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,717,0,0.0,DORR 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,717,0,0.0,DORR 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,717,0,0.0,DORR 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,717,0,0.0,DORR 6,2016_General Election
UNITED STATES SENATOR,TAMMY DUCKWORTH,Democrat,717,220,31.0,DORR 6,2016_General Election
UNITED STATES SENATOR,MARK STEVEN KIRK,Republican,717,164,23.0,DORR 6,2016_General Election
UNITED STATES SENATOR,KENTON McMILLEN,Libertarian,717,24,3.0,DORR 6,2016_General Election
UNITED STATES SENATOR,SCOTT SUMMERS,Green,717,20,3.0,DORR 6,2016_General Election
UNITED STATES SENATOR,Blank Ballots,,717,4,1.0,DORR 6,2016_General Election
UNITED STATES SENATOR,Under Votes,,717,0,0.0,DORR 6,2016_General Election
UNITED STATES SENATOR,Over Votes,,717,0,0.0,DORR 6,2016_General Election
UNITED STATES SENATOR,Write-in,NonPartisan,717,0,0.0,DORR 6,2016_General Election
UNITED STATES SENATOR,Jim Brown WRI,NonPartisan,717,0,0.0,DORR 6,2016_General Election
UNITED STATES SENATOR,Susana Sandoval WRI,NonPartisan,717,0,0.0,DORR 6,2016_General Election
UNITED STATES SENATOR,Chad Koppie WRI,NonPartisan,717,0,0.0,DORR 6,2016_General Election
UNITED STATES SENATOR,Eric K J Stewert WRI,NonPartisan,717,0,0.0,DORR 6,2016_General Election
UNITED STATES SENATOR,Chris M Aguayo WRI,NonPartisan,717,0,0.0,DORR 6,2016_General Election
