ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,744,221,30.0,MCHENRY 5,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,744,170,23.0,MCHENRY 5,2016_General Election
14TH CONGRESS,Blank Ballots,,744,36,5.0,MCHENRY 5,2016_General Election
14TH CONGRESS,Under Votes,,744,0,0.0,MCHENRY 5,2016_General Election
14TH CONGRESS,Over Votes,,744,0,0.0,MCHENRY 5,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,744,287,39.0,MCHENRY 5,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,744,140,19.0,MCHENRY 5,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,744,0,0.0,MCHENRY 5,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,744,0,0.0,MCHENRY 5,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,744,259,35.0,MCHENRY 5,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,744,144,19.0,MCHENRY 5,2016_General Election
32ND SENATE,Blank Ballots,,744,24,3.0,MCHENRY 5,2016_General Election
32ND SENATE,Under Votes,,744,0,0.0,MCHENRY 5,2016_General Election
32ND SENATE,Over Votes,,744,0,0.0,MCHENRY 5,2016_General Election
63RD REPRESENTATIVE,STEVEN REICK,Republican,744,218,29.0,MCHENRY 5,2016_General Election
63RD REPRESENTATIVE,JOHN M. BARTMAN,Democrat,744,182,24.0,MCHENRY 5,2016_General Election
63RD REPRESENTATIVE,Blank Ballots,,744,27,4.0,MCHENRY 5,2016_General Election
63RD REPRESENTATIVE,Under Votes,,744,0,0.0,MCHENRY 5,2016_General Election
63RD REPRESENTATIVE,Over Votes,,744,0,0.0,MCHENRY 5,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,744,198,27.0,MCHENRY 5,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,744,156,21.0,MCHENRY 5,2016_General Election
COMPTROLLER,Blank Ballots,,744,30,4.0,MCHENRY 5,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,744,23,3.0,MCHENRY 5,2016_General Election
COMPTROLLER,TIM CURTIN,Green,744,20,3.0,MCHENRY 5,2016_General Election
COMPTROLLER,Under Votes,,744,0,0.0,MCHENRY 5,2016_General Election
COMPTROLLER,Over Votes,,744,0,0.0,MCHENRY 5,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,744,305,41.0,MCHENRY 5,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,744,79,11.0,MCHENRY 5,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,744,43,6.0,MCHENRY 5,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,744,0,0.0,MCHENRY 5,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,744,0,0.0,MCHENRY 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,744,222,30.0,MCHENRY 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,744,170,23.0,MCHENRY 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,744,20,3.0,MCHENRY 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,744,8,1.0,MCHENRY 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,744,6,1.0,MCHENRY 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,744,1,0.0,MCHENRY 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,744,0,0.0,MCHENRY 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,744,0,0.0,MCHENRY 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,744,0,0.0,MCHENRY 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,744,0,0.0,MCHENRY 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,744,0,0.0,MCHENRY 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,744,0,0.0,MCHENRY 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,744,0,0.0,MCHENRY 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,744,0,0.0,MCHENRY 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,744,0,0.0,MCHENRY 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,744,0,0.0,MCHENRY 5,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,744,0,0.0,MCHENRY 5,2016_General Election
UNITED STATES SENATOR,MARK STEVEN KIRK,Republican,744,204,27.0,MCHENRY 5,2016_General Election
UNITED STATES SENATOR,TAMMY DUCKWORTH,Democrat,744,174,23.0,MCHENRY 5,2016_General Election
UNITED STATES SENATOR,KENTON McMILLEN,Libertarian,744,21,3.0,MCHENRY 5,2016_General Election
UNITED STATES SENATOR,SCOTT SUMMERS,Green,744,15,2.0,MCHENRY 5,2016_General Election
UNITED STATES SENATOR,Blank Ballots,,744,13,2.0,MCHENRY 5,2016_General Election
UNITED STATES SENATOR,Under Votes,,744,0,0.0,MCHENRY 5,2016_General Election
UNITED STATES SENATOR,Over Votes,,744,0,0.0,MCHENRY 5,2016_General Election
UNITED STATES SENATOR,Write-in,NonPartisan,744,0,0.0,MCHENRY 5,2016_General Election
UNITED STATES SENATOR,Jim Brown WRI,NonPartisan,744,0,0.0,MCHENRY 5,2016_General Election
UNITED STATES SENATOR,Susana Sandoval WRI,NonPartisan,744,0,0.0,MCHENRY 5,2016_General Election
UNITED STATES SENATOR,Chad Koppie WRI,NonPartisan,744,0,0.0,MCHENRY 5,2016_General Election
UNITED STATES SENATOR,Eric K J Stewert WRI,NonPartisan,744,0,0.0,MCHENRY 5,2016_General Election
UNITED STATES SENATOR,Chris M Aguayo WRI,NonPartisan,744,0,0.0,MCHENRY 5,2016_General Election
