,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
8183,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1142,300,26.0,MCHENRY 30,2018_General Election
6262,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1142,295,26.0,MCHENRY 30,2018_General Election
4047,14TH CONGRESS,Under Votes,,1142,7,1.0,MCHENRY 30,2018_General Election
4048,14TH CONGRESS,Over Votes,,1142,0,0.0,MCHENRY 30,2018_General Election
8192,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1142,435,38.0,MCHENRY 30,2018_General Election
4065,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1142,77,7.0,MCHENRY 30,2018_General Election
4066,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1142,0,0.0,MCHENRY 30,2018_General Election
10702,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1142,459,40.0,MCHENRY 30,2018_General Election
10703,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1142,84,7.0,MCHENRY 30,2018_General Election
4067,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1142,59,5.0,MCHENRY 30,2018_General Election
4068,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1142,0,0.0,MCHENRY 30,2018_General Election
10704,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1142,459,40.0,MCHENRY 30,2018_General Election
10705,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1142,79,7.0,MCHENRY 30,2018_General Election
4069,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1142,64,6.0,MCHENRY 30,2018_General Election
4070,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1142,0,0.0,MCHENRY 30,2018_General Election
8189,32ND SENATE,CRAIG WILCOX,REPUBLICAN,1142,307,27.0,MCHENRY 30,2018_General Election
6268,32ND SENATE,MARY MAHADY,DEMOCRACT,1142,282,25.0,MCHENRY 30,2018_General Election
4059,32ND SENATE,Under Votes,,1142,13,1.0,MCHENRY 30,2018_General Election
4060,32ND SENATE,Over Votes,,1142,0,0.0,MCHENRY 30,2018_General Election
8190,63RD REPRESENTATIVE,STEVEN REICK,REPUBLICAN,1142,421,37.0,MCHENRY 30,2018_General Election
4061,63RD REPRESENTATIVE,Under Votes,,1142,75,7.0,MCHENRY 30,2018_General Election
4062,63RD REPRESENTATIVE,Over Votes,,1142,0,0.0,MCHENRY 30,2018_General Election
6269,64TH REPRESENTATIVE,TRISHA ZUBERT,DEMOCRACT,1142,3,0.0,MCHENRY 30,2018_General Election
8191,64TH REPRESENTATIVE,TOM WEBER,REPUBLICAN,1142,3,0.0,MCHENRY 30,2018_General Election
4063,64TH REPRESENTATIVE,Under Votes,,1142,0,0.0,MCHENRY 30,2018_General Election
4064,64TH REPRESENTATIVE,Over Votes,,1142,0,0.0,MCHENRY 30,2018_General Election
8185,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1142,324,28.0,MCHENRY 30,2018_General Election
6264,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1142,245,21.0,MCHENRY 30,2018_General Election
9425,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1142,22,2.0,MCHENRY 30,2018_General Election
4051,ATTORNEY GENERAL,Under Votes,,1142,11,1.0,MCHENRY 30,2018_General Election
4052,ATTORNEY GENERAL,Over Votes,,1142,0,0.0,MCHENRY 30,2018_General Election
6266,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1142,289,25.0,MCHENRY 30,2018_General Election
8187,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1142,282,25.0,MCHENRY 30,2018_General Election
9427,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,1142,17,1.0,MCHENRY 30,2018_General Election
4055,COMPTROLLER,Under Votes,,1142,14,1.0,MCHENRY 30,2018_General Election
4056,COMPTROLLER,Over Votes,,1142,0,0.0,MCHENRY 30,2018_General Election
8184,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,1142,326,29.0,MCHENRY 30,2018_General Election
6263,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,1142,228,20.0,MCHENRY 30,2018_General Election
9424,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,1142,21,2.0,MCHENRY 30,2018_General Election
9804,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,1142,19,2.0,MCHENRY 30,2018_General Election
4049,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,1142,5,0.0,MCHENRY 30,2018_General Election
4050,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,1142,2,0.0,MCHENRY 30,2018_General Election
10701,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,1142,1,0.0,MCHENRY 30,2018_General Election
6265,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,1142,372,33.0,MCHENRY 30,2018_General Election
8186,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,1142,210,18.0,MCHENRY 30,2018_General Election
9426,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,1142,12,1.0,MCHENRY 30,2018_General Election
4053,SECRETARY OF STATE,Under Votes,,1142,7,1.0,MCHENRY 30,2018_General Election
4054,SECRETARY OF STATE,Over Votes,,1142,1,0.0,MCHENRY 30,2018_General Election
8188,TREASURER,JIM DODGE,REPUBLICAN,1142,301,26.0,MCHENRY 30,2018_General Election
6267,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,1142,246,22.0,MCHENRY 30,2018_General Election
9428,TREASURER,MICHAEL LEHENEY,LIBERTARIAN,1142,31,3.0,MCHENRY 30,2018_General Election
4057,TREASURER,Under Votes,,1142,24,2.0,MCHENRY 30,2018_General Election
4058,TREASURER,Over Votes,,1142,0,0.0,MCHENRY 30,2018_General Election
