,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
5616,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1063,271,25.0,DORR 2,2018_General Election
7332,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1063,168,16.0,DORR 2,2018_General Election
1900,14TH CONGRESS,Under Votes,,1063,1,0.0,DORR 2,2018_General Election
1901,14TH CONGRESS,Over Votes,,1063,0,0.0,DORR 2,2018_General Election
7341,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1063,254,24.0,DORR 2,2018_General Election
1918,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1063,86,8.0,DORR 2,2018_General Election
1919,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1063,0,0.0,DORR 2,2018_General Election
7340,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1063,264,25.0,DORR 2,2018_General Election
1916,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1063,80,8.0,DORR 2,2018_General Election
1917,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1063,0,0.0,DORR 2,2018_General Election
10257,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1063,290,27.0,DORR 2,2018_General Election
10258,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1063,82,8.0,DORR 2,2018_General Election
1920,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1063,66,6.0,DORR 2,2018_General Election
1921,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1063,0,0.0,DORR 2,2018_General Election
10259,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1063,307,29.0,DORR 2,2018_General Election
10260,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1063,67,6.0,DORR 2,2018_General Election
1922,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1063,64,6.0,DORR 2,2018_General Election
1923,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1063,0,0.0,DORR 2,2018_General Election
5622,32ND SENATE,MARY MAHADY,DEMOCRACT,1063,254,24.0,DORR 2,2018_General Election
7338,32ND SENATE,CRAIG WILCOX,REPUBLICAN,1063,175,16.0,DORR 2,2018_General Election
1912,32ND SENATE,Under Votes,,1063,9,1.0,DORR 2,2018_General Election
1913,32ND SENATE,Over Votes,,1063,0,0.0,DORR 2,2018_General Election
7339,63RD REPRESENTATIVE,STEVEN REICK,REPUBLICAN,1063,255,24.0,DORR 2,2018_General Election
1914,63RD REPRESENTATIVE,Under Votes,,1063,71,7.0,DORR 2,2018_General Election
1915,63RD REPRESENTATIVE,Over Votes,,1063,0,0.0,DORR 2,2018_General Election
5618,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1063,239,22.0,DORR 2,2018_General Election
7334,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1063,173,16.0,DORR 2,2018_General Election
8980,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1063,17,2.0,DORR 2,2018_General Election
1904,ATTORNEY GENERAL,Under Votes,,1063,9,1.0,DORR 2,2018_General Election
1905,ATTORNEY GENERAL,Over Votes,,1063,0,0.0,DORR 2,2018_General Election
5620,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1063,262,25.0,DORR 2,2018_General Election
7336,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1063,158,15.0,DORR 2,2018_General Election
8982,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,1063,12,1.0,DORR 2,2018_General Election
1908,COMPTROLLER,Under Votes,,1063,6,1.0,DORR 2,2018_General Election
1909,COMPTROLLER,Over Votes,,1063,0,0.0,DORR 2,2018_General Election
5617,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,1063,226,21.0,DORR 2,2018_General Election
7333,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,1063,184,17.0,DORR 2,2018_General Election
8979,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,1063,14,1.0,DORR 2,2018_General Election
9715,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,1063,9,1.0,DORR 2,2018_General Election
1902,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,1063,4,0.0,DORR 2,2018_General Election
10256,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,1063,1,0.0,DORR 2,2018_General Election
1903,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,1063,0,0.0,DORR 2,2018_General Election
5619,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,1063,306,29.0,DORR 2,2018_General Election
7335,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,1063,114,11.0,DORR 2,2018_General Election
8981,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,1063,16,2.0,DORR 2,2018_General Election
1906,SECRETARY OF STATE,Under Votes,,1063,2,0.0,DORR 2,2018_General Election
1907,SECRETARY OF STATE,Over Votes,,1063,0,0.0,DORR 2,2018_General Election
5621,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,1063,230,22.0,DORR 2,2018_General Election
7337,TREASURER,JIM DODGE,REPUBLICAN,1063,175,16.0,DORR 2,2018_General Election
8983,TREASURER,MICHAEL LEHENEY,LIBERTARIAN,1063,21,2.0,DORR 2,2018_General Election
1910,TREASURER,Under Votes,,1063,12,1.0,DORR 2,2018_General Election
1911,TREASURER,Over Votes,,1063,0,0.0,DORR 2,2018_General Election
