,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
5672,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,2033,507,25.0,DORR 10,2018_General Election
7412,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,2033,366,18.0,DORR 10,2018_General Election
2100,14TH CONGRESS,Under Votes,,2033,8,0.0,DORR 10,2018_General Election
2101,14TH CONGRESS,Over Votes,,2033,0,0.0,DORR 10,2018_General Election
7421,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,2033,582,29.0,DORR 10,2018_General Election
2118,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,2033,102,5.0,DORR 10,2018_General Election
2119,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,2033,0,0.0,DORR 10,2018_General Election
7420,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,2033,585,29.0,DORR 10,2018_General Election
2116,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,2033,98,5.0,DORR 10,2018_General Election
2117,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,2033,0,0.0,DORR 10,2018_General Election
10297,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,2033,600,30.0,DORR 10,2018_General Election
10298,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,2033,176,9.0,DORR 10,2018_General Election
2120,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,2033,104,5.0,DORR 10,2018_General Election
2121,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,2033,0,0.0,DORR 10,2018_General Election
10299,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,2033,631,31.0,DORR 10,2018_General Election
10300,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,2033,146,7.0,DORR 10,2018_General Election
2122,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,2033,103,5.0,DORR 10,2018_General Election
2123,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,2033,0,0.0,DORR 10,2018_General Election
5678,32ND SENATE,MARY MAHADY,DEMOCRACT,2033,453,22.0,DORR 10,2018_General Election
7418,32ND SENATE,CRAIG WILCOX,REPUBLICAN,2033,406,20.0,DORR 10,2018_General Election
2112,32ND SENATE,Under Votes,,2033,21,1.0,DORR 10,2018_General Election
2113,32ND SENATE,Over Votes,,2033,0,0.0,DORR 10,2018_General Election
7419,63RD REPRESENTATIVE,STEVEN REICK,REPUBLICAN,2033,571,28.0,DORR 10,2018_General Election
2114,63RD REPRESENTATIVE,Under Votes,,2033,81,4.0,DORR 10,2018_General Election
2115,63RD REPRESENTATIVE,Over Votes,,2033,0,0.0,DORR 10,2018_General Election
5674,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,2033,448,22.0,DORR 10,2018_General Election
7414,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,2033,399,20.0,DORR 10,2018_General Election
9020,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,2033,24,1.0,DORR 10,2018_General Election
2104,ATTORNEY GENERAL,Under Votes,,2033,9,0.0,DORR 10,2018_General Election
2105,ATTORNEY GENERAL,Over Votes,,2033,0,0.0,DORR 10,2018_General Election
5676,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,2033,485,24.0,DORR 10,2018_General Election
7416,COMPTROLLER,DARLENE SENGER,REPUBLICAN,2033,351,17.0,DORR 10,2018_General Election
9022,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,2033,29,1.0,DORR 10,2018_General Election
2108,COMPTROLLER,Under Votes,,2033,15,1.0,DORR 10,2018_General Election
2109,COMPTROLLER,Over Votes,,2033,0,0.0,DORR 10,2018_General Election
5673,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,2033,435,21.0,DORR 10,2018_General Election
7413,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,2033,389,19.0,DORR 10,2018_General Election
9723,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,2033,25,1.0,DORR 10,2018_General Election
9019,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,2033,20,1.0,DORR 10,2018_General Election
2102,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,2033,7,0.0,DORR 10,2018_General Election
10296,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,2033,3,0.0,DORR 10,2018_General Election
2103,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,2033,1,0.0,DORR 10,2018_General Election
5675,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,2033,556,27.0,DORR 10,2018_General Election
7415,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,2033,286,14.0,DORR 10,2018_General Election
9021,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,2033,27,1.0,DORR 10,2018_General Election
2106,SECRETARY OF STATE,Under Votes,,2033,11,1.0,DORR 10,2018_General Election
2107,SECRETARY OF STATE,Over Votes,,2033,0,0.0,DORR 10,2018_General Election
5677,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,2033,426,21.0,DORR 10,2018_General Election
7417,TREASURER,JIM DODGE,REPUBLICAN,2033,394,19.0,DORR 10,2018_General Election
9023,TREASURER,MICHAEL LEHENEY,LIBERTARIAN,2033,40,2.0,DORR 10,2018_General Election
2110,TREASURER,Under Votes,,2033,20,1.0,DORR 10,2018_General Election
2111,TREASURER,Over Votes,,2033,0,0.0,DORR 10,2018_General Election
