,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
6123,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1867,486,26.0,MCHENRY 11,2018_General Election
8009,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1867,481,26.0,MCHENRY 11,2018_General Election
8055,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1538,401,26.0,MCHENRY 16,2018_General Election
6116,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1575,356,23.0,MCHENRY 10,2018_General Election
6160,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1538,355,23.0,MCHENRY 16,2018_General Election
8000,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1575,337,21.0,MCHENRY 10,2018_General Election
6145,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1337,308,23.0,MCHENRY 14,2018_General Election
8045,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,990,294,30.0,MCHENRY 15,2018_General Election
8036,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1337,278,21.0,MCHENRY 14,2018_General Election
8064,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1113,241,22.0,MCHENRY 17,2018_General Election
6138,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1076,227,21.0,MCHENRY 13,2018_General Election
6152,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,990,219,22.0,MCHENRY 15,2018_General Election
6167,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1113,217,19.0,MCHENRY 17,2018_General Election
8027,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1076,208,19.0,MCHENRY 13,2018_General Election
6131,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,859,204,24.0,MCHENRY 12,2018_General Election
8018,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,859,175,20.0,MCHENRY 12,2018_General Election
8082,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,845,169,20.0,MCHENRY 19,2018_General Election
6181,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,845,168,20.0,MCHENRY 19,2018_General Election
