ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,913,433,47.0,CORAL 1,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,913,146,16.0,CORAL 1,2016_General Election
14TH CONGRESS,Blank Ballots,,913,23,3.0,CORAL 1,2016_General Election
14TH CONGRESS,Under Votes,,913,0,0.0,CORAL 1,2016_General Election
14TH CONGRESS,Over Votes,,913,0,0.0,CORAL 1,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,913,488,53.0,CORAL 1,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,913,114,12.0,CORAL 1,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,913,0,0.0,CORAL 1,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,913,0,0.0,CORAL 1,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,913,456,50.0,CORAL 1,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,913,122,13.0,CORAL 1,2016_General Election
32ND SENATE,Blank Ballots,,913,24,3.0,CORAL 1,2016_General Election
32ND SENATE,Under Votes,,913,0,0.0,CORAL 1,2016_General Election
32ND SENATE,Over Votes,,913,0,0.0,CORAL 1,2016_General Election
63RD REPRESENTATIVE,STEVEN REICK,Republican,913,364,40.0,CORAL 1,2016_General Election
63RD REPRESENTATIVE,JOHN M. BARTMAN,Democrat,913,222,24.0,CORAL 1,2016_General Election
63RD REPRESENTATIVE,Blank Ballots,,913,16,2.0,CORAL 1,2016_General Election
63RD REPRESENTATIVE,Under Votes,,913,0,0.0,CORAL 1,2016_General Election
63RD REPRESENTATIVE,Over Votes,,913,0,0.0,CORAL 1,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,913,407,45.0,CORAL 1,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,913,149,16.0,CORAL 1,2016_General Election
COMPTROLLER,Blank Ballots,,913,19,2.0,CORAL 1,2016_General Election
COMPTROLLER,TIM CURTIN,Green,913,16,2.0,CORAL 1,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,913,11,1.0,CORAL 1,2016_General Election
COMPTROLLER,Under Votes,,913,0,0.0,CORAL 1,2016_General Election
COMPTROLLER,Over Votes,,913,0,0.0,CORAL 1,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,913,428,47.0,CORAL 1,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,913,125,14.0,CORAL 1,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,913,49,5.0,CORAL 1,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,913,0,0.0,CORAL 1,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,913,0,0.0,CORAL 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,913,395,43.0,CORAL 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,913,163,18.0,CORAL 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,913,25,3.0,CORAL 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,913,12,1.0,CORAL 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,913,5,1.0,CORAL 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,913,2,0.0,CORAL 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,913,0,0.0,CORAL 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,913,0,0.0,CORAL 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,913,0,0.0,CORAL 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,913,0,0.0,CORAL 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,913,0,0.0,CORAL 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,913,0,0.0,CORAL 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,913,0,0.0,CORAL 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,913,0,0.0,CORAL 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,913,0,0.0,CORAL 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,913,0,0.0,CORAL 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,913,0,0.0,CORAL 1,2016_General Election
UNITED STATES SENATOR,MARK STEVEN KIRK,Republican,913,360,39.0,CORAL 1,2016_General Election
UNITED STATES SENATOR,TAMMY DUCKWORTH,Democrat,913,171,19.0,CORAL 1,2016_General Election
UNITED STATES SENATOR,KENTON McMILLEN,Libertarian,913,34,4.0,CORAL 1,2016_General Election
UNITED STATES SENATOR,Blank Ballots,,913,19,2.0,CORAL 1,2016_General Election
UNITED STATES SENATOR,SCOTT SUMMERS,Green,913,18,2.0,CORAL 1,2016_General Election
UNITED STATES SENATOR,Under Votes,,913,0,0.0,CORAL 1,2016_General Election
UNITED STATES SENATOR,Over Votes,,913,0,0.0,CORAL 1,2016_General Election
UNITED STATES SENATOR,Write-in,NonPartisan,913,0,0.0,CORAL 1,2016_General Election
UNITED STATES SENATOR,Jim Brown WRI,NonPartisan,913,0,0.0,CORAL 1,2016_General Election
