ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,918,380,41.0,MCHENRY 02,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,918,207,23.0,MCHENRY 02,2016_General Election
14TH CONGRESS,Blank Ballots,,918,36,4.0,MCHENRY 02,2016_General Election
14TH CONGRESS,Under Votes,,918,0,0.0,MCHENRY 02,2016_General Election
14TH CONGRESS,Over Votes,,918,0,0.0,MCHENRY 02,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,918,495,54.0,MCHENRY 02,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,918,128,14.0,MCHENRY 02,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,918,0,0.0,MCHENRY 02,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,918,0,0.0,MCHENRY 02,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,918,470,51.0,MCHENRY 02,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,918,142,15.0,MCHENRY 02,2016_General Election
32ND SENATE,Blank Ballots,,918,11,1.0,MCHENRY 02,2016_General Election
32ND SENATE,Under Votes,,918,0,0.0,MCHENRY 02,2016_General Election
32ND SENATE,Over Votes,,918,0,0.0,MCHENRY 02,2016_General Election
63RD REPRESENTATIVE,STEVEN REICK,Republican,918,346,38.0,MCHENRY 02,2016_General Election
63RD REPRESENTATIVE,JOHN M. BARTMAN,Democrat,918,242,26.0,MCHENRY 02,2016_General Election
63RD REPRESENTATIVE,Blank Ballots,,918,35,4.0,MCHENRY 02,2016_General Election
63RD REPRESENTATIVE,Under Votes,,918,0,0.0,MCHENRY 02,2016_General Election
63RD REPRESENTATIVE,Over Votes,,918,0,0.0,MCHENRY 02,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,918,362,39.0,MCHENRY 02,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,918,191,21.0,MCHENRY 02,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,918,31,3.0,MCHENRY 02,2016_General Election
COMPTROLLER,Blank Ballots,,918,25,3.0,MCHENRY 02,2016_General Election
COMPTROLLER,TIM CURTIN,Green,918,14,2.0,MCHENRY 02,2016_General Election
COMPTROLLER,Under Votes,,918,0,0.0,MCHENRY 02,2016_General Election
COMPTROLLER,Over Votes,,918,0,0.0,MCHENRY 02,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,918,494,54.0,MCHENRY 02,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,918,95,10.0,MCHENRY 02,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,918,34,4.0,MCHENRY 02,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,918,0,0.0,MCHENRY 02,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,918,0,0.0,MCHENRY 02,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,918,311,34.0,MCHENRY 02,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,918,239,26.0,MCHENRY 02,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,918,44,5.0,MCHENRY 02,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,918,16,2.0,MCHENRY 02,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,918,12,1.0,MCHENRY 02,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,918,1,0.0,MCHENRY 02,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,918,0,0.0,MCHENRY 02,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,918,0,0.0,MCHENRY 02,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,918,0,0.0,MCHENRY 02,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,918,0,0.0,MCHENRY 02,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,918,0,0.0,MCHENRY 02,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,918,0,0.0,MCHENRY 02,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,918,0,0.0,MCHENRY 02,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,918,0,0.0,MCHENRY 02,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,918,0,0.0,MCHENRY 02,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,918,0,0.0,MCHENRY 02,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,918,0,0.0,MCHENRY 02,2016_General Election
UNITED STATES SENATOR,MARK STEVEN KIRK,Republican,918,330,36.0,MCHENRY 02,2016_General Election
UNITED STATES SENATOR,TAMMY DUCKWORTH,Democrat,918,229,25.0,MCHENRY 02,2016_General Election
UNITED STATES SENATOR,KENTON McMILLEN,Libertarian,918,28,3.0,MCHENRY 02,2016_General Election
UNITED STATES SENATOR,Blank Ballots,,918,21,2.0,MCHENRY 02,2016_General Election
UNITED STATES SENATOR,SCOTT SUMMERS,Green,918,15,2.0,MCHENRY 02,2016_General Election
UNITED STATES SENATOR,Under Votes,,918,0,0.0,MCHENRY 02,2016_General Election
UNITED STATES SENATOR,Over Votes,,918,0,0.0,MCHENRY 02,2016_General Election
UNITED STATES SENATOR,Write-in,NonPartisan,918,0,0.0,MCHENRY 02,2016_General Election
UNITED STATES SENATOR,Jim Brown WRI,NonPartisan,918,0,0.0,MCHENRY 02,2016_General Election
UNITED STATES SENATOR,Susana Sandoval WRI,NonPartisan,918,0,0.0,MCHENRY 02,2016_General Election
UNITED STATES SENATOR,Chad Koppie WRI,NonPartisan,918,0,0.0,MCHENRY 02,2016_General Election
UNITED STATES SENATOR,Eric K J Stewert WRI,NonPartisan,918,0,0.0,MCHENRY 02,2016_General Election
UNITED STATES SENATOR,Chris M Aguayo WRI,NonPartisan,918,0,0.0,MCHENRY 02,2016_General Election
