,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
5845,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1491,443,30.0,GRAFTON 18,2018_General Election
7635,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1491,337,23.0,GRAFTON 18,2018_General Election
2661,14TH CONGRESS,Under Votes,,1491,7,0.0,GRAFTON 18,2018_General Election
2662,14TH CONGRESS,Over Votes,,1491,0,0.0,GRAFTON 18,2018_General Election
7643,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1491,514,34.0,GRAFTON 18,2018_General Election
2677,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1491,89,6.0,GRAFTON 18,2018_General Election
2678,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1491,0,0.0,GRAFTON 18,2018_General Election
10412,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1491,555,37.0,GRAFTON 18,2018_General Election
10413,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1491,146,10.0,GRAFTON 18,2018_General Election
2679,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1491,85,6.0,GRAFTON 18,2018_General Election
2680,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1491,0,0.0,GRAFTON 18,2018_General Election
10414,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1491,563,38.0,GRAFTON 18,2018_General Election
10415,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1491,130,9.0,GRAFTON 18,2018_General Election
2681,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1491,93,6.0,GRAFTON 18,2018_General Election
2682,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1491,0,0.0,GRAFTON 18,2018_General Election
5851,33RD SENATE,NANCY ZETTLER,DEMOCRACT,1491,400,27.0,GRAFTON 18,2018_General Election
7641,33RD SENATE,DONALD P. DeWITTE,REPUBLICAN,1491,369,25.0,GRAFTON 18,2018_General Election
2673,33RD SENATE,Under Votes,,1491,17,1.0,GRAFTON 18,2018_General Election
2674,33RD SENATE,Over Votes,,1491,0,0.0,GRAFTON 18,2018_General Election
7642,66TH REPRESENTATIVE,ALLEN SKILLICORN,REPUBLICAN,1491,511,34.0,GRAFTON 18,2018_General Election
2675,66TH REPRESENTATIVE,Under Votes,,1491,77,5.0,GRAFTON 18,2018_General Election
2676,66TH REPRESENTATIVE,Over Votes,,1491,0,0.0,GRAFTON 18,2018_General Election
5847,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1491,384,26.0,GRAFTON 18,2018_General Election
7637,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1491,379,25.0,GRAFTON 18,2018_General Election
9135,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1491,17,1.0,GRAFTON 18,2018_General Election
2665,ATTORNEY GENERAL,Under Votes,,1491,4,0.0,GRAFTON 18,2018_General Election
2666,ATTORNEY GENERAL,Over Votes,,1491,2,0.0,GRAFTON 18,2018_General Election
5849,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1491,418,28.0,GRAFTON 18,2018_General Election
7639,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1491,338,23.0,GRAFTON 18,2018_General Election
9137,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,1491,20,1.0,GRAFTON 18,2018_General Election
2669,COMPTROLLER,Under Votes,,1491,10,1.0,GRAFTON 18,2018_General Election
2670,COMPTROLLER,Over Votes,,1491,0,0.0,GRAFTON 18,2018_General Election
7636,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,1491,383,26.0,GRAFTON 18,2018_General Election
5846,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,1491,353,24.0,GRAFTON 18,2018_General Election
9134,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,1491,25,2.0,GRAFTON 18,2018_General Election
9746,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,1491,19,1.0,GRAFTON 18,2018_General Election
2663,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,1491,5,0.0,GRAFTON 18,2018_General Election
10411,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,1491,1,0.0,GRAFTON 18,2018_General Election
2664,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,1491,0,0.0,GRAFTON 18,2018_General Election
5848,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,1491,490,33.0,GRAFTON 18,2018_General Election
7638,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,1491,273,18.0,GRAFTON 18,2018_General Election
9136,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,1491,19,1.0,GRAFTON 18,2018_General Election
2667,SECRETARY OF STATE,Under Votes,,1491,4,0.0,GRAFTON 18,2018_General Election
2668,SECRETARY OF STATE,Over Votes,,1491,0,0.0,GRAFTON 18,2018_General Election
5850,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,1491,387,26.0,GRAFTON 18,2018_General Election
7640,TREASURER,JIM DODGE,REPUBLICAN,1491,358,24.0,GRAFTON 18,2018_General Election
9138,TREASURER,MICHAEL LEHENEY,LIBERTARIAN,1491,24,2.0,GRAFTON 18,2018_General Election
2671,TREASURER,Under Votes,,1491,17,1.0,GRAFTON 18,2018_General Election
2672,TREASURER,Over Votes,,1491,0,0.0,GRAFTON 18,2018_General Election
