ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
ATTORNEY GENERAL,LISA MADIGAN,Democrat,794,126,16.0,CHEMUNG 3,2014_General Election
ATTORNEY GENERAL,PAUL M. SCHIMPF,Republican,794,110,14.0,CHEMUNG 3,2014_General Election
ATTORNEY GENERAL,BEN KOYL,Libertarian,794,15,2.0,CHEMUNG 3,2014_General Election
ATTORNEY GENERAL,Blank Ballots,,794,6,1.0,CHEMUNG 3,2014_General Election
ATTORNEY GENERAL,Under Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
ATTORNEY GENERAL,Over Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
COMPTROLLER,JUDY BAAR TOPINKA,Republican,794,120,15.0,CHEMUNG 3,2014_General Election
COMPTROLLER,SHEILA SIMON,Democrat,794,99,12.0,CHEMUNG 3,2014_General Election
COMPTROLLER,JULIE FOX,Libertarian,794,33,4.0,CHEMUNG 3,2014_General Election
COMPTROLLER,Blank Ballots,,794,5,1.0,CHEMUNG 3,2014_General Election
COMPTROLLER,Write-in,NonPartisan,794,0,0.0,CHEMUNG 3,2014_General Election
COMPTROLLER,TIMOTHY GOODCASE,NonPartisan,794,0,0.0,CHEMUNG 3,2014_General Election
COMPTROLLER,Under Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
COMPTROLLER,Over Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,YES,NonPartisan,794,192,24.0,CHEMUNG 3,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,NO,NonPartisan,794,54,7.0,CHEMUNG 3,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Blank Ballots,,794,11,1.0,CHEMUNG 3,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Under Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Over Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
D14 REPRESENTATIVE,RANDALL M. HULTGREN,Republican,794,121,15.0,CHEMUNG 3,2014_General Election
D14 REPRESENTATIVE,DENNIS ANDERSON,Democrat,794,116,15.0,CHEMUNG 3,2014_General Election
D14 REPRESENTATIVE,Blank Ballots,,794,20,3.0,CHEMUNG 3,2014_General Election
D14 REPRESENTATIVE,Under Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
D14 REPRESENTATIVE,Over Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
D2 JUD BOWMAN,MICHAEL J. BURKE,Republican,794,200,25.0,CHEMUNG 3,2014_General Election
D2 JUD BOWMAN,Blank Ballots,,794,57,7.0,CHEMUNG 3,2014_General Election
D2 JUD BOWMAN,Under Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
D2 JUD BOWMAN,Over Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
D63 REP ASSEMBLY,JACK D. FRANKS,Democrat,794,136,17.0,CHEMUNG 3,2014_General Election
D63 REP ASSEMBLY,STEVEN REICK,Republican,794,114,14.0,CHEMUNG 3,2014_General Election
D63 REP ASSEMBLY,Blank Ballots,,794,7,1.0,CHEMUNG 3,2014_General Election
D63 REP ASSEMBLY,Under Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
D63 REP ASSEMBLY,Over Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
GOVERNOR/LT GOV,BRUCE RAUNER,Republican,794,140,18.0,CHEMUNG 3,2014_General Election
GOVERNOR/LT GOV,PAT QUINN,Democrat,794,92,12.0,CHEMUNG 3,2014_General Election
GOVERNOR/LT GOV,CHAD GRIMM,Libertarian,794,22,3.0,CHEMUNG 3,2014_General Election
GOVERNOR/LT GOV,Blank Ballots,,794,2,0.0,CHEMUNG 3,2014_General Election
GOVERNOR/LT GOV,Write-in,NonPartisan,794,1,0.0,CHEMUNG 3,2014_General Election
GOVERNOR/LT GOV,MARK SMITH,NonPartisan,794,0,0.0,CHEMUNG 3,2014_General Election
GOVERNOR/LT GOV,ROBERT PEREZ JR,NonPartisan,794,0,0.0,CHEMUNG 3,2014_General Election
GOVERNOR/LT GOV,MICHAEL W. SCRUGGS,NonPartisan,794,0,0.0,CHEMUNG 3,2014_General Election
GOVERNOR/LT GOV,RYAN SWEENEY,NonPartisan,794,0,0.0,CHEMUNG 3,2014_General Election
GOVERNOR/LT GOV,SCOTT SUMMERS,NonPartisan,794,0,0.0,CHEMUNG 3,2014_General Election
GOVERNOR/LT GOV,AARON MERREIGHN (LG),NonPartisan,794,0,0.0,CHEMUNG 3,2014_General Election
GOVERNOR/LT GOV,Under Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
GOVERNOR/LT GOV,Over Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
HEALTH INSURANCE,YES,NonPartisan,794,153,19.0,CHEMUNG 3,2014_General Election
HEALTH INSURANCE,NO,NonPartisan,794,99,12.0,CHEMUNG 3,2014_General Election
HEALTH INSURANCE,Blank Ballots,,794,5,1.0,CHEMUNG 3,2014_General Election
HEALTH INSURANCE,Under Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
HEALTH INSURANCE,Over Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
MILLIONAIRE TAX,YES,NonPartisan,794,140,18.0,CHEMUNG 3,2014_General Election
MILLIONAIRE TAX,NO,,794,109,14.0,CHEMUNG 3,2014_General Election
MILLIONAIRE TAX,Blank Ballots,,794,8,1.0,CHEMUNG 3,2014_General Election
MILLIONAIRE TAX,Under Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
MILLIONAIRE TAX,Over Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
MINIMUM WAGE,YES,NonPartisan,794,162,20.0,CHEMUNG 3,2014_General Election
MINIMUM WAGE,NO,NonPartisan,794,90,11.0,CHEMUNG 3,2014_General Election
MINIMUM WAGE,Blank Ballots,,794,5,1.0,CHEMUNG 3,2014_General Election
MINIMUM WAGE,Under Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
MINIMUM WAGE,Over Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
RET D2 APP HUTCHINSON,YES,NonPartisan,794,168,21.0,CHEMUNG 3,2014_General Election
RET D2 APP HUTCHINSON,NO,NonPartisan,794,56,7.0,CHEMUNG 3,2014_General Election
RET D2 APP HUTCHINSON,Blank Ballots,,794,33,4.0,CHEMUNG 3,2014_General Election
RET D2 APP HUTCHINSON,Under Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
RET D2 APP HUTCHINSON,Over Votes,,794,0,0.0,CHEMUNG 3,2014_General Election
RET D22 CIR CALDWELL,YES,NonPartisan,794,167,21.0,CHEMUNG 3,2014_General Election
