ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,JIM WALZ,Democrat,925,276,30.0,DORR 2,2016_General Election
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,925,243,26.0,DORR 2,2016_General Election
14TH CONGRESS,Blank Ballots,,925,32,3.0,DORR 2,2016_General Election
14TH CONGRESS,Over Votes,,925,2,0.0,DORR 2,2016_General Election
14TH CONGRESS,Under Votes,,925,0,0.0,DORR 2,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,925,401,43.0,DORR 2,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,925,150,16.0,DORR 2,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,925,0,0.0,DORR 2,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,925,0,0.0,DORR 2,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,925,298,32.0,DORR 2,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,925,226,24.0,DORR 2,2016_General Election
32ND SENATE,Blank Ballots,,925,27,3.0,DORR 2,2016_General Election
32ND SENATE,Under Votes,,925,0,0.0,DORR 2,2016_General Election
32ND SENATE,Over Votes,,925,0,0.0,DORR 2,2016_General Election
63RD REPRESENTATIVE,JOHN M. BARTMAN,Democrat,925,270,29.0,DORR 2,2016_General Election
63RD REPRESENTATIVE,STEVEN REICK,Republican,925,248,27.0,DORR 2,2016_General Election
63RD REPRESENTATIVE,Blank Ballots,,925,33,4.0,DORR 2,2016_General Election
63RD REPRESENTATIVE,Under Votes,,925,0,0.0,DORR 2,2016_General Election
63RD REPRESENTATIVE,Over Votes,,925,0,0.0,DORR 2,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,925,249,27.0,DORR 2,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,925,228,25.0,DORR 2,2016_General Election
COMPTROLLER,Blank Ballots,,925,27,3.0,DORR 2,2016_General Election
COMPTROLLER,TIM CURTIN,Green,925,23,2.0,DORR 2,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,925,23,2.0,DORR 2,2016_General Election
COMPTROLLER,Over Votes,,925,1,0.0,DORR 2,2016_General Election
COMPTROLLER,Under Votes,,925,0,0.0,DORR 2,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,925,379,41.0,DORR 2,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,925,98,11.0,DORR 2,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,925,74,8.0,DORR 2,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,925,0,0.0,DORR 2,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,925,0,0.0,DORR 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,925,291,31.0,DORR 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,925,210,23.0,DORR 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,925,22,2.0,DORR 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,925,16,2.0,DORR 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,925,10,1.0,DORR 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,925,3,0.0,DORR 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,925,1,0.0,DORR 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,925,0,0.0,DORR 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,925,0,0.0,DORR 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,925,0,0.0,DORR 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,925,0,0.0,DORR 2,2016_General Election
