,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
7131,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1529,387,25.0,ALGONQUIN 59,2018_General Election
1388,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1529,92,6.0,ALGONQUIN 59,2018_General Election
1389,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1529,0,0.0,ALGONQUIN 59,2018_General Election
10147,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1529,412,27.0,ALGONQUIN 59,2018_General Election
10148,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1529,158,10.0,ALGONQUIN 59,2018_General Election
1390,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1529,79,5.0,ALGONQUIN 59,2018_General Election
1391,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1529,0,0.0,ALGONQUIN 59,2018_General Election
5464,26TH SENATE,TOM GEORGES,DEMOCRACT,1529,368,24.0,ALGONQUIN 59,2018_General Election
7129,26TH SENATE,DAN McCONCHIE,REPUBLICAN,1529,264,17.0,ALGONQUIN 59,2018_General Election
1384,26TH SENATE,Under Votes,,1529,17,1.0,ALGONQUIN 59,2018_General Election
1385,26TH SENATE,Over Votes,,1529,0,0.0,ALGONQUIN 59,2018_General Election
10149,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1529,435,28.0,ALGONQUIN 59,2018_General Election
10150,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1529,131,9.0,ALGONQUIN 59,2018_General Election
1392,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1529,83,5.0,ALGONQUIN 59,2018_General Election
1393,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1529,0,0.0,ALGONQUIN 59,2018_General Election
7130,52ND REPRESENTATIVE,DAVID McSWEENEY,REPUBLICAN,1529,379,25.0,ALGONQUIN 59,2018_General Election
1386,52ND REPRESENTATIVE,Under Votes,,1529,78,5.0,ALGONQUIN 59,2018_General Election
1387,52ND REPRESENTATIVE,Over Votes,,1529,1,0.0,ALGONQUIN 59,2018_General Election
5458,6TH CONGRESS,SEAN CASTEN,DEMOCRACT,1529,387,25.0,ALGONQUIN 59,2018_General Election
7123,6TH CONGRESS,PETER J. ROSKAM,REPUBLICAN,1529,252,16.0,ALGONQUIN 59,2018_General Election
1372,6TH CONGRESS,Under Votes,,1529,10,1.0,ALGONQUIN 59,2018_General Election
1373,6TH CONGRESS,Over Votes,,1529,0,0.0,ALGONQUIN 59,2018_General Election
5460,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1529,355,23.0,ALGONQUIN 59,2018_General Election
7125,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1529,256,17.0,ALGONQUIN 59,2018_General Election
8870,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1529,33,2.0,ALGONQUIN 59,2018_General Election
1376,ATTORNEY GENERAL,Under Votes,,1529,5,0.0,ALGONQUIN 59,2018_General Election
1377,ATTORNEY GENERAL,Over Votes,,1529,0,0.0,ALGONQUIN 59,2018_General Election
5462,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1529,371,24.0,ALGONQUIN 59,2018_General Election
7127,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1529,237,16.0,ALGONQUIN 59,2018_General Election
8872,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,1529,35,2.0,ALGONQUIN 59,2018_General Election
1380,COMPTROLLER,Under Votes,,1529,5,0.0,ALGONQUIN 59,2018_General Election
1381,COMPTROLLER,Over Votes,,1529,1,0.0,ALGONQUIN 59,2018_General Election
5459,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,1529,348,23.0,ALGONQUIN 59,2018_General Election
