,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
6742,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,934,396,42.0,ALGONQUIN 16,2018_General Election
395,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,934,99,11.0,ALGONQUIN 16,2018_General Election
396,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,934,0,0.0,ALGONQUIN 16,2018_General Election
9932,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,934,346,37.0,ALGONQUIN 16,2018_General Election
9933,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,934,129,14.0,ALGONQUIN 16,2018_General Election
397,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,934,95,10.0,ALGONQUIN 16,2018_General Election
398,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,934,1,0.0,ALGONQUIN 16,2018_General Election
6740,26TH SENATE,DAN McCONCHIE,REPUBLICAN,934,358,38.0,ALGONQUIN 16,2018_General Election
5161,26TH SENATE,TOM GEORGES,DEMOCRACT,934,197,21.0,ALGONQUIN 16,2018_General Election
391,26TH SENATE,Under Votes,,934,16,2.0,ALGONQUIN 16,2018_General Election
392,26TH SENATE,Over Votes,,934,0,0.0,ALGONQUIN 16,2018_General Election
9934,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,934,373,40.0,ALGONQUIN 16,2018_General Election
9935,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,934,100,11.0,ALGONQUIN 16,2018_General Election
399,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,934,98,10.0,ALGONQUIN 16,2018_General Election
400,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,934,0,0.0,ALGONQUIN 16,2018_General Election
6741,52ND REPRESENTATIVE,DAVID McSWEENEY,REPUBLICAN,934,406,43.0,ALGONQUIN 16,2018_General Election
393,52ND REPRESENTATIVE,Under Votes,,934,75,8.0,ALGONQUIN 16,2018_General Election
394,52ND REPRESENTATIVE,Over Votes,,934,0,0.0,ALGONQUIN 16,2018_General Election
6734,6TH CONGRESS,PETER J. ROSKAM,REPUBLICAN,934,339,36.0,ALGONQUIN 16,2018_General Election
5155,6TH CONGRESS,SEAN CASTEN,DEMOCRACT,934,226,24.0,ALGONQUIN 16,2018_General Election
379,6TH CONGRESS,Under Votes,,934,6,1.0,ALGONQUIN 16,2018_General Election
380,6TH CONGRESS,Over Votes,,934,0,0.0,ALGONQUIN 16,2018_General Election
6736,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,934,359,38.0,ALGONQUIN 16,2018_General Election
5157,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,934,197,21.0,ALGONQUIN 16,2018_General Election
383,ATTORNEY GENERAL,Under Votes,,934,8,1.0,ALGONQUIN 16,2018_General Election
8655,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,934,7,1.0,ALGONQUIN 16,2018_General Election
384,ATTORNEY GENERAL,Over Votes,,934,0,0.0,ALGONQUIN 16,2018_General Election
6738,COMPTROLLER,DARLENE SENGER,REPUBLICAN,934,334,36.0,ALGONQUIN 16,2018_General Election
5159,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,934,212,23.0,ALGONQUIN 16,2018_General Election
8657,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,934,13,1.0,ALGONQUIN 16,2018_General Election
387,COMPTROLLER,Under Votes,,934,11,1.0,ALGONQUIN 16,2018_General Election
388,COMPTROLLER,Over Votes,,934,1,0.0,ALGONQUIN 16,2018_General Election
6735,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,934,366,39.0,ALGONQUIN 16,2018_General Election
5156,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,934,178,19.0,ALGONQUIN 16,2018_General Election
9650,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,934,12,1.0,ALGONQUIN 16,2018_General Election
