,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
7626,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1338,426,32.0,GRAFTON 17,2018_General Election
5838,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1338,341,25.0,GRAFTON 17,2018_General Election
2638,14TH CONGRESS,Under Votes,,1338,5,0.0,GRAFTON 17,2018_General Election
2639,14TH CONGRESS,Over Votes,,1338,0,0.0,GRAFTON 17,2018_General Election
7634,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1338,565,42.0,GRAFTON 17,2018_General Election
2654,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1338,89,7.0,GRAFTON 17,2018_General Election
2655,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1338,0,0.0,GRAFTON 17,2018_General Election
10407,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1338,551,41.0,GRAFTON 17,2018_General Election
10408,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1338,144,11.0,GRAFTON 17,2018_General Election
2656,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1338,77,6.0,GRAFTON 17,2018_General Election
2657,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1338,0,0.0,GRAFTON 17,2018_General Election
10409,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1338,569,43.0,GRAFTON 17,2018_General Election
10410,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1338,123,9.0,GRAFTON 17,2018_General Election
2658,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1338,80,6.0,GRAFTON 17,2018_General Election
2659,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1338,0,0.0,GRAFTON 17,2018_General Election
7632,33RD SENATE,DONALD P. DeWITTE,REPUBLICAN,1338,448,33.0,GRAFTON 17,2018_General Election
5844,33RD SENATE,NANCY ZETTLER,DEMOCRACT,1338,317,24.0,GRAFTON 17,2018_General Election
2650,33RD SENATE,Under Votes,,1338,7,1.0,GRAFTON 17,2018_General Election
2651,33RD SENATE,Over Votes,,1338,0,0.0,GRAFTON 17,2018_General Election
7633,66TH REPRESENTATIVE,ALLEN SKILLICORN,REPUBLICAN,1338,569,43.0,GRAFTON 17,2018_General Election
2652,66TH REPRESENTATIVE,Under Votes,,1338,71,5.0,GRAFTON 17,2018_General Election
2653,66TH REPRESENTATIVE,Over Votes,,1338,0,0.0,GRAFTON 17,2018_General Election
7628,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1338,461,34.0,GRAFTON 17,2018_General Election
5840,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1338,291,22.0,GRAFTON 17,2018_General Election
9130,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1338,17,1.0,GRAFTON 17,2018_General Election
2642,ATTORNEY GENERAL,Under Votes,,1338,3,0.0,GRAFTON 17,2018_General Election
2643,ATTORNEY GENERAL,Over Votes,,1338,0,0.0,GRAFTON 17,2018_General Election
7630,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1338,425,32.0,GRAFTON 17,2018_General Election
5842,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1338,327,24.0,GRAFTON 17,2018_General Election
9132,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,1338,15,1.0,GRAFTON 17,2018_General Election
2646,COMPTROLLER,Under Votes,,1338,5,0.0,GRAFTON 17,2018_General Election
2647,COMPTROLLER,Over Votes,,1338,0,0.0,GRAFTON 17,2018_General Election
7627,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,1338,474,35.0,GRAFTON 17,2018_General Election
5839,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,1338,270,20.0,GRAFTON 17,2018_General Election
9745,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,1338,15,1.0,GRAFTON 17,2018_General Election
9129,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,1338,9,1.0,GRAFTON 17,2018_General Election
2640,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,1338,2,0.0,GRAFTON 17,2018_General Election
10406,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,1338,2,0.0,GRAFTON 17,2018_General Election
