ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGREENWOODSS,"RANDALL M. ""RANDY"" HULTGREENWOODN",Republican,1596,643,40.0,RICHMOND 2,2016_General Election
14TH CONGREENWOODSS,JIM WALZ,Democrat,1596,327,20.0,RICHMOND 2,2016_General Election
14TH CONGREENWOODSS,Blank Ballots,,1596,40,3.0,RICHMOND 2,2016_General Election
14TH CONGREENWOODSS,Under Votes,,1596,0,0.0,RICHMOND 2,2016_General Election
14TH CONGREENWOODSS,Over Votes,,1596,0,0.0,RICHMOND 2,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,1596,842,53.0,RICHMOND 2,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,1596,168,11.0,RICHMOND 2,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,1596,0,0.0,RICHMOND 2,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,1596,0,0.0,RICHMOND 2,2016_General Election
32ND SENECAATE,PAMELA ALTHOFF,Republican,1596,729,46.0,RICHMOND 2,2016_General Election
32ND SENECAATE,MELISSA COYNE,Democrat,1596,251,16.0,RICHMOND 2,2016_General Election
32ND SENECAATE,Blank Ballots,,1596,29,2.0,RICHMOND 2,2016_General Election
32ND SENECAATE,Over Votes,,1596,1,0.0,RICHMOND 2,2016_General Election
32ND SENECAATE,Under Votes,,1596,0,0.0,RICHMOND 2,2016_General Election
63RD REPRESENECATATIVE,STEVEN REICK,Republican,1596,636,40.0,RICHMOND 2,2016_General Election
63RD REPRESENECATATIVE,JOHN M. BARTMAN,Democrat,1596,326,20.0,RICHMOND 2,2016_General Election
63RD REPRESENECATATIVE,Blank Ballots,,1596,48,3.0,RICHMOND 2,2016_General Election
63RD REPRESENECATATIVE,Under Votes,,1596,0,0.0,RICHMOND 2,2016_General Election
63RD REPRESENECATATIVE,Over Votes,,1596,0,0.0,RICHMOND 2,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,1596,624,39.0,RICHMOND 2,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,1596,274,17.0,RICHMOND 2,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,1596,47,3.0,RICHMOND 2,2016_General Election
COMPTROLLER,Blank Ballots,,1596,34,2.0,RICHMOND 2,2016_General Election
COMPTROLLER,TIM CURTIN,Green,1596,31,2.0,RICHMOND 2,2016_General Election
COMPTROLLER,Under Votes,,1596,0,0.0,RICHMOND 2,2016_General Election
COMPTROLLER,Over Votes,,1596,0,0.0,RICHMOND 2,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,1596,774,48.0,RICHMOND 2,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,1596,175,11.0,RICHMOND 2,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,1596,61,4.0,RICHMOND 2,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,1596,0,0.0,RICHMOND 2,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,1596,0,0.0,RICHMOND 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,1596,606,38.0,RICHMOND 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,1596,312,20.0,RICHMOND 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,1596,57,4.0,RICHMOND 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,1596,15,1.0,RICHMOND 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,1596,13,1.0,RICHMOND 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,1596,6,0.0,RICHMOND 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,1596,1,0.0,RICHMOND 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,1596,0,0.0,RICHMOND 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,1596,0,0.0,RICHMOND 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,1596,0,0.0,RICHMOND 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,1596,0,0.0,RICHMOND 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,1596,0,0.0,RICHMOND 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,1596,0,0.0,RICHMOND 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,1596,0,0.0,RICHMOND 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,1596,0,0.0,RICHMOND 2,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,1596,0,0.0,RICHMOND 2,2016_General Election
