ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,751,263,35.0,MCHENRY 18,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,751,150,20.0,MCHENRY 18,2016_General Election
14TH CONGRESS,Blank Ballots,,751,19,3.0,MCHENRY 18,2016_General Election
14TH CONGRESS,Under Votes,,751,0,0.0,MCHENRY 18,2016_General Election
14TH CONGRESS,Over Votes,,751,0,0.0,MCHENRY 18,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,751,345,46.0,MCHENRY 18,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,751,86,11.0,MCHENRY 18,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,751,0,0.0,MCHENRY 18,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,751,0,0.0,MCHENRY 18,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,751,293,39.0,MCHENRY 18,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,751,114,15.0,MCHENRY 18,2016_General Election
32ND SENATE,Blank Ballots,,751,24,3.0,MCHENRY 18,2016_General Election
32ND SENATE,Under Votes,,751,0,0.0,MCHENRY 18,2016_General Election
32ND SENATE,Over Votes,,751,0,0.0,MCHENRY 18,2016_General Election
63RD REPRESENTATIVE,STEVEN REICK,Republican,751,249,33.0,MCHENRY 18,2016_General Election
63RD REPRESENTATIVE,JOHN M. BARTMAN,Democrat,751,155,21.0,MCHENRY 18,2016_General Election
63RD REPRESENTATIVE,Blank Ballots,,751,27,4.0,MCHENRY 18,2016_General Election
63RD REPRESENTATIVE,Under Votes,,751,0,0.0,MCHENRY 18,2016_General Election
63RD REPRESENTATIVE,Over Votes,,751,0,0.0,MCHENRY 18,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,751,251,33.0,MCHENRY 18,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,751,126,17.0,MCHENRY 18,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,751,27,4.0,MCHENRY 18,2016_General Election
COMPTROLLER,Blank Ballots,,751,16,2.0,MCHENRY 18,2016_General Election
COMPTROLLER,TIM CURTIN,Green,751,11,1.0,MCHENRY 18,2016_General Election
COMPTROLLER,Under Votes,,751,0,0.0,MCHENRY 18,2016_General Election
COMPTROLLER,Over Votes,,751,0,0.0,MCHENRY 18,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,751,326,43.0,MCHENRY 18,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,751,68,9.0,MCHENRY 18,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,751,37,5.0,MCHENRY 18,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,751,0,0.0,MCHENRY 18,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,751,0,0.0,MCHENRY 18,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,751,246,33.0,MCHENRY 18,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,751,155,21.0,MCHENRY 18,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,751,17,2.0,MCHENRY 18,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,751,11,1.0,MCHENRY 18,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,751,3,0.0,MCHENRY 18,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,751,0,0.0,MCHENRY 18,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,751,0,0.0,MCHENRY 18,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,751,0,0.0,MCHENRY 18,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,751,0,0.0,MCHENRY 18,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,751,0,0.0,MCHENRY 18,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,751,0,0.0,MCHENRY 18,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,751,0,0.0,MCHENRY 18,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,751,0,0.0,MCHENRY 18,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,751,0,0.0,MCHENRY 18,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,751,0,0.0,MCHENRY 18,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,751,0,0.0,MCHENRY 18,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,751,0,0.0,MCHENRY 18,2016_General Election
UNITED STATES SENATOR,MARK STEVEN KIRK,Republican,751,219,29.0,MCHENRY 18,2016_General Election
UNITED STATES SENATOR,TAMMY DUCKWORTH,Democrat,751,169,23.0,MCHENRY 18,2016_General Election
