,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
6116,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1575,356,23.0,MCHENRY 10,2018_General Election
8000,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1575,337,21.0,MCHENRY 10,2018_General Election
3581,14TH CONGRESS,Under Votes,,1575,11,1.0,MCHENRY 10,2018_General Election
3582,14TH CONGRESS,Over Votes,,1575,0,0.0,MCHENRY 10,2018_General Election
8008,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1575,500,32.0,MCHENRY 10,2018_General Election
3597,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1575,87,6.0,MCHENRY 10,2018_General Election
3598,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1575,0,0.0,MCHENRY 10,2018_General Election
10602,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1575,511,32.0,MCHENRY 10,2018_General Election
10603,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1575,129,8.0,MCHENRY 10,2018_General Election
3599,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1575,63,4.0,MCHENRY 10,2018_General Election
3600,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1575,1,0.0,MCHENRY 10,2018_General Election
10604,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1575,514,33.0,MCHENRY 10,2018_General Election
10605,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1575,119,8.0,MCHENRY 10,2018_General Election
3601,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1575,71,5.0,MCHENRY 10,2018_General Election
3602,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1575,0,0.0,MCHENRY 10,2018_General Election
8006,32ND SENATE,CRAIG WILCOX,REPUBLICAN,1575,354,22.0,MCHENRY 10,2018_General Election
6122,32ND SENATE,MARY MAHADY,DEMOCRACT,1575,342,22.0,MCHENRY 10,2018_General Election
3593,32ND SENATE,Under Votes,,1575,8,1.0,MCHENRY 10,2018_General Election
3594,32ND SENATE,Over Votes,,1575,0,0.0,MCHENRY 10,2018_General Election
8007,63RD REPRESENTATIVE,STEVEN REICK,REPUBLICAN,1575,494,31.0,MCHENRY 10,2018_General Election
3595,63RD REPRESENTATIVE,Under Votes,,1575,79,5.0,MCHENRY 10,2018_General Election
3596,63RD REPRESENTATIVE,Over Votes,,1575,0,0.0,MCHENRY 10,2018_General Election
8002,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1575,350,22.0,MCHENRY 10,2018_General Election
6118,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1575,317,20.0,MCHENRY 10,2018_General Election
9325,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1575,29,2.0,MCHENRY 10,2018_General Election
3585,ATTORNEY GENERAL,Under Votes,,1575,8,1.0,MCHENRY 10,2018_General Election
3586,ATTORNEY GENERAL,Over Votes,,1575,0,0.0,MCHENRY 10,2018_General Election
6120,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1575,355,23.0,MCHENRY 10,2018_General Election
8004,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1575,307,19.0,MCHENRY 10,2018_General Election
9327,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,1575,28,2.0,MCHENRY 10,2018_General Election
3589,COMPTROLLER,Under Votes,,1575,13,1.0,MCHENRY 10,2018_General Election
3590,COMPTROLLER,Over Votes,,1575,1,0.0,MCHENRY 10,2018_General Election
6117,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,1575,316,20.0,MCHENRY 10,2018_General Election
8001,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,1575,307,19.0,MCHENRY 10,2018_General Election
9784,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,1575,44,3.0,MCHENRY 10,2018_General Election
9324,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,1575,28,2.0,MCHENRY 10,2018_General Election
3583,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,1575,5,0.0,MCHENRY 10,2018_General Election
