ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,1044,569,55.0,GRAFTON 6,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,1044,185,18.0,GRAFTON 6,2016_General Election
14TH CONGRESS,Blank Ballots,,1044,32,3.0,GRAFTON 6,2016_General Election
14TH CONGRESS,Under Votes,,1044,0,0.0,GRAFTON 6,2016_General Election
14TH CONGRESS,Over Votes,,1044,0,0.0,GRAFTON 6,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,JAMES S. COWLIN,Republican,1044,673,64.0,GRAFTON 6,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Blank Ballots,,1044,111,11.0,GRAFTON 6,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Under Votes,,1044,0,0.0,GRAFTON 6,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Over Votes,,1044,0,0.0,GRAFTON 6,2016_General Election
66TH REPRESENTATIVE,ALLEN SKILLICORN,Republican,1044,574,55.0,GRAFTON 6,2016_General Election
66TH REPRESENTATIVE,NANCY A. ZETTLER,Democrat,1044,179,17.0,GRAFTON 6,2016_General Election
66TH REPRESENTATIVE,Blank Ballots,,1044,31,3.0,GRAFTON 6,2016_General Election
66TH REPRESENTATIVE,Under Votes,,1044,0,0.0,GRAFTON 6,2016_General Election
66TH REPRESENTATIVE,Over Votes,,1044,0,0.0,GRAFTON 6,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,1044,546,52.0,GRAFTON 6,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,1044,168,16.0,GRAFTON 6,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,1044,30,3.0,GRAFTON 6,2016_General Election
COMPTROLLER,Blank Ballots,,1044,26,2.0,GRAFTON 6,2016_General Election
COMPTROLLER,TIM CURTIN,Green,1044,14,1.0,GRAFTON 6,2016_General Election
COMPTROLLER,Under Votes,,1044,0,0.0,GRAFTON 6,2016_General Election
COMPTROLLER,Over Votes,,1044,0,0.0,GRAFTON 6,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,1044,591,57.0,GRAFTON 6,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,1044,141,14.0,GRAFTON 6,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,1044,52,5.0,GRAFTON 6,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,1044,0,0.0,GRAFTON 6,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,1044,0,0.0,GRAFTON 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,1044,439,42.0,GRAFTON 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,1044,271,26.0,GRAFTON 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,1044,42,4.0,GRAFTON 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,1044,23,2.0,GRAFTON 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,1044,11,1.0,GRAFTON 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,1044,0,0.0,GRAFTON 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,1044,0,0.0,GRAFTON 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,1044,0,0.0,GRAFTON 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,1044,0,0.0,GRAFTON 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,1044,0,0.0,GRAFTON 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,1044,0,0.0,GRAFTON 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,1044,0,0.0,GRAFTON 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,1044,0,0.0,GRAFTON 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,1044,0,0.0,GRAFTON 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,1044,0,0.0,GRAFTON 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,1044,0,0.0,GRAFTON 6,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,1044,0,0.0,GRAFTON 6,2016_General Election
UNITED STATES SENATOR,MARK STEVEN KIRK,Republican,1044,519,50.0,GRAFTON 6,2016_General Election
UNITED STATES SENATOR,TAMMY DUCKWORTH,Democrat,1044,202,19.0,GRAFTON 6,2016_General Election
UNITED STATES SENATOR,KENTON McMILLEN,Libertarian,1044,29,3.0,GRAFTON 6,2016_General Election
UNITED STATES SENATOR,Blank Ballots,,1044,23,2.0,GRAFTON 6,2016_General Election
UNITED STATES SENATOR,SCOTT SUMMERS,Green,1044,13,1.0,GRAFTON 6,2016_General Election
UNITED STATES SENATOR,Under Votes,,1044,0,0.0,GRAFTON 6,2016_General Election
UNITED STATES SENATOR,Over Votes,,1044,0,0.0,GRAFTON 6,2016_General Election
UNITED STATES SENATOR,Write-in,NonPartisan,1044,0,0.0,GRAFTON 6,2016_General Election
UNITED STATES SENATOR,Jim Brown WRI,NonPartisan,1044,0,0.0,GRAFTON 6,2016_General Election
UNITED STATES SENATOR,Susana Sandoval WRI,NonPartisan,1044,0,0.0,GRAFTON 6,2016_General Election
UNITED STATES SENATOR,Chad Koppie WRI,NonPartisan,1044,0,0.0,GRAFTON 6,2016_General Election
UNITED STATES SENATOR,Eric K J Stewert WRI,NonPartisan,1044,0,0.0,GRAFTON 6,2016_General Election
UNITED STATES SENATOR,Chris M Aguayo WRI,NonPartisan,1044,0,0.0,GRAFTON 6,2016_General Election
