,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
8064,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1113,241,22.0,MCHENRY 17,2018_General Election
6167,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1113,217,19.0,MCHENRY 17,2018_General Election
3744,14TH CONGRESS,Under Votes,,1113,5,0.0,MCHENRY 17,2018_General Election
3745,14TH CONGRESS,Over Votes,,1113,0,0.0,MCHENRY 17,2018_General Election
8072,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1113,340,31.0,MCHENRY 17,2018_General Election
3760,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1113,52,5.0,MCHENRY 17,2018_General Election
3761,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1113,0,0.0,MCHENRY 17,2018_General Election
10637,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1113,321,29.0,MCHENRY 17,2018_General Election
10638,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1113,93,8.0,MCHENRY 17,2018_General Election
3762,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1113,49,4.0,MCHENRY 17,2018_General Election
3763,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1113,0,0.0,MCHENRY 17,2018_General Election
10639,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1113,332,30.0,MCHENRY 17,2018_General Election
10640,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1113,81,7.0,MCHENRY 17,2018_General Election
3764,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1113,50,4.0,MCHENRY 17,2018_General Election
3765,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1113,0,0.0,MCHENRY 17,2018_General Election
8070,32ND SENATE,CRAIG WILCOX,REPUBLICAN,1113,266,24.0,MCHENRY 17,2018_General Election
6173,32ND SENATE,MARY MAHADY,DEMOCRACT,1113,190,17.0,MCHENRY 17,2018_General Election
3756,32ND SENATE,Under Votes,,1113,7,1.0,MCHENRY 17,2018_General Election
3757,32ND SENATE,Over Votes,,1113,0,0.0,MCHENRY 17,2018_General Election
8071,63RD REPRESENTATIVE,STEVEN REICK,REPUBLICAN,1113,341,31.0,MCHENRY 17,2018_General Election
3758,63RD REPRESENTATIVE,Under Votes,,1113,46,4.0,MCHENRY 17,2018_General Election
3759,63RD REPRESENTATIVE,Over Votes,,1113,0,0.0,MCHENRY 17,2018_General Election
8066,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1113,245,22.0,MCHENRY 17,2018_General Election
6169,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1113,191,17.0,MCHENRY 17,2018_General Election
9360,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1113,21,2.0,MCHENRY 17,2018_General Election
3748,ATTORNEY GENERAL,Under Votes,,1113,6,1.0,MCHENRY 17,2018_General Election
3749,ATTORNEY GENERAL,Over Votes,,1113,0,0.0,MCHENRY 17,2018_General Election
8068,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1113,221,20.0,MCHENRY 17,2018_General Election
6171,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1113,201,18.0,MCHENRY 17,2018_General Election
9362,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,1113,35,3.0,MCHENRY 17,2018_General Election
3752,COMPTROLLER,Under Votes,,1113,5,0.0,MCHENRY 17,2018_General Election
3753,COMPTROLLER,Over Votes,,1113,1,0.0,MCHENRY 17,2018_General Election
8065,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,1113,249,22.0,MCHENRY 17,2018_General Election
6168,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,1113,164,15.0,MCHENRY 17,2018_General Election
9359,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,1113,22,2.0,MCHENRY 17,2018_General Election
9791,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,1113,22,2.0,MCHENRY 17,2018_General Election
3746,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,1113,3,0.0,MCHENRY 17,2018_General Election
3747,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,1113,2,0.0,MCHENRY 17,2018_General Election
10636,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,1113,1,0.0,MCHENRY 17,2018_General Election
6170,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,1113,267,24.0,MCHENRY 17,2018_General Election
8067,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,1113,174,16.0,MCHENRY 17,2018_General Election
9361,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,1113,20,2.0,MCHENRY 17,2018_General Election
3750,SECRETARY OF STATE,Under Votes,,1113,2,0.0,MCHENRY 17,2018_General Election
3751,SECRETARY OF STATE,Over Votes,,1113,0,0.0,MCHENRY 17,2018_General Election
8069,TREASURER,JIM DODGE,REPUBLICAN,1113,244,22.0,MCHENRY 17,2018_General Election
6172,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,1113,177,16.0,MCHENRY 17,2018_General Election
9363,TREASURER,MICHAEL LEHENEY,LIBERTARIAN,1113,31,3.0,MCHENRY 17,2018_General Election
3754,TREASURER,Under Votes,,1113,11,1.0,MCHENRY 17,2018_General Election
3755,TREASURER,Over Votes,,1113,0,0.0,MCHENRY 17,2018_General Election
