,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
7540,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,2207,604,27.0,GRAFTON 8,2018_General Election
5771,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,2207,581,26.0,GRAFTON 8,2018_General Election
2421,14TH CONGRESS,Under Votes,,2207,11,0.0,GRAFTON 8,2018_General Election
2422,14TH CONGRESS,Over Votes,,2207,0,0.0,GRAFTON 8,2018_General Election
7548,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,2207,844,38.0,GRAFTON 8,2018_General Election
2437,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,2207,148,7.0,GRAFTON 8,2018_General Election
2438,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,2207,0,0.0,GRAFTON 8,2018_General Election
10362,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,2207,836,38.0,GRAFTON 8,2018_General Election
10363,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,2207,229,10.0,GRAFTON 8,2018_General Election
2439,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,2207,130,6.0,GRAFTON 8,2018_General Election
2440,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,2207,0,0.0,GRAFTON 8,2018_General Election
10364,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,2207,860,39.0,GRAFTON 8,2018_General Election
10365,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,2207,194,9.0,GRAFTON 8,2018_General Election
2441,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,2207,141,6.0,GRAFTON 8,2018_General Election
2442,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,2207,0,0.0,GRAFTON 8,2018_General Election
7546,33RD SENATE,DONALD P. DeWITTE,REPUBLICAN,2207,651,29.0,GRAFTON 8,2018_General Election
5777,33RD SENATE,NANCY ZETTLER,DEMOCRACT,2207,524,24.0,GRAFTON 8,2018_General Election
2433,33RD SENATE,Under Votes,,2207,20,1.0,GRAFTON 8,2018_General Election
2434,33RD SENATE,Over Votes,,2207,0,0.0,GRAFTON 8,2018_General Election
7547,66TH REPRESENTATIVE,ALLEN SKILLICORN,REPUBLICAN,2207,830,38.0,GRAFTON 8,2018_General Election
2435,66TH REPRESENTATIVE,Under Votes,,2207,133,6.0,GRAFTON 8,2018_General Election
2436,66TH REPRESENTATIVE,Over Votes,,2207,0,0.0,GRAFTON 8,2018_General Election
7542,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,2207,657,30.0,GRAFTON 8,2018_General Election
5773,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,2207,495,22.0,GRAFTON 8,2018_General Election
9085,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,2207,36,2.0,GRAFTON 8,2018_General Election
2425,ATTORNEY GENERAL,Under Votes,,2207,7,0.0,GRAFTON 8,2018_General Election
2426,ATTORNEY GENERAL,Over Votes,,2207,0,0.0,GRAFTON 8,2018_General Election
7544,COMPTROLLER,DARLENE SENGER,REPUBLICAN,2207,602,27.0,GRAFTON 8,2018_General Election
5775,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,2207,545,25.0,GRAFTON 8,2018_General Election
