,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
7214,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1515,542,36.0,ALGONQUIN 68,2018_General Election
1599,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1515,91,6.0,ALGONQUIN 68,2018_General Election
1600,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1515,0,0.0,ALGONQUIN 68,2018_General Election
10192,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1515,544,36.0,ALGONQUIN 68,2018_General Election
10193,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1515,174,11.0,ALGONQUIN 68,2018_General Election
1601,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1515,86,6.0,ALGONQUIN 68,2018_General Election
1602,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1515,0,0.0,ALGONQUIN 68,2018_General Election
10194,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1515,552,36.0,ALGONQUIN 68,2018_General Election
10195,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1515,165,11.0,ALGONQUIN 68,2018_General Election
1603,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1515,87,6.0,ALGONQUIN 68,2018_General Election
1604,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1515,0,0.0,ALGONQUIN 68,2018_General Election
7212,33RD SENATE,DONALD P. DeWITTE,REPUBLICAN,1515,417,28.0,ALGONQUIN 68,2018_General Election
5528,33RD SENATE,NANCY ZETTLER,DEMOCRACT,1515,382,25.0,ALGONQUIN 68,2018_General Election
1595,33RD SENATE,Under Votes,,1515,5,0.0,ALGONQUIN 68,2018_General Election
1596,33RD SENATE,Over Votes,,1515,0,0.0,ALGONQUIN 68,2018_General Election
7213,66TH REPRESENTATIVE,ALLEN SKILLICORN,REPUBLICAN,1515,519,34.0,ALGONQUIN 68,2018_General Election
1597,66TH REPRESENTATIVE,Under Votes,,1515,93,6.0,ALGONQUIN 68,2018_General Election
1598,66TH REPRESENTATIVE,Over Votes,,1515,1,0.0,ALGONQUIN 68,2018_General Election
7206,6TH CONGRESS,PETER J. ROSKAM,REPUBLICAN,1515,403,27.0,ALGONQUIN 68,2018_General Election
5522,6TH CONGRESS,SEAN CASTEN,DEMOCRACT,1515,396,26.0,ALGONQUIN 68,2018_General Election
1583,6TH CONGRESS,Under Votes,,1515,6,0.0,ALGONQUIN 68,2018_General Election
1584,6TH CONGRESS,Over Votes,,1515,0,0.0,ALGONQUIN 68,2018_General Election
7208,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1515,436,29.0,ALGONQUIN 68,2018_General Election
5524,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1515,349,23.0,ALGONQUIN 68,2018_General Election
8915,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1515,15,1.0,ALGONQUIN 68,2018_General Election
1587,ATTORNEY GENERAL,Under Votes,,1515,4,0.0,ALGONQUIN 68,2018_General Election
1588,ATTORNEY GENERAL,Over Votes,,1515,0,0.0,ALGONQUIN 68,2018_General Election
7210,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1515,393,26.0,ALGONQUIN 68,2018_General Election
5526,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1515,376,25.0,ALGONQUIN 68,2018_General Election
8917,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,1515,29,2.0,ALGONQUIN 68,2018_General Election
1591,COMPTROLLER,Under Votes,,1515,6,0.0,ALGONQUIN 68,2018_General Election
1592,COMPTROLLER,Over Votes,,1515,0,0.0,ALGONQUIN 68,2018_General Election
7207,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,1515,430,28.0,ALGONQUIN 68,2018_General Election
5523,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,1515,344,23.0,ALGONQUIN 68,2018_General Election
8914,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,1515,13,1.0,ALGONQUIN 68,2018_General Election
9702,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,1515,8,1.0,ALGONQUIN 68,2018_General Election
10191,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,1515,5,0.0,ALGONQUIN 68,2018_General Election
1585,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,1515,3,0.0,ALGONQUIN 68,2018_General Election
1586,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,1515,1,0.0,ALGONQUIN 68,2018_General Election
5525,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,1515,486,32.0,ALGONQUIN 68,2018_General Election
7209,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,1515,298,20.0,ALGONQUIN 68,2018_General Election
8916,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,1515,17,1.0,ALGONQUIN 68,2018_General Election
1589,SECRETARY OF STATE,Under Votes,,1515,3,0.0,ALGONQUIN 68,2018_General Election
1590,SECRETARY OF STATE,Over Votes,,1515,0,0.0,ALGONQUIN 68,2018_General Election
7211,TREASURER,JIM DODGE,REPUBLICAN,1515,411,27.0,ALGONQUIN 68,2018_General Election
5527,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,1515,355,23.0,ALGONQUIN 68,2018_General Election
8918,TREASURER,MICHAEL LEHENEY,LIBERTARIAN,1515,28,2.0,ALGONQUIN 68,2018_General Election
1593,TREASURER,Under Votes,,1515,10,1.0,ALGONQUIN 68,2018_General Election
1594,TREASURER,Over Votes,,1515,0,0.0,ALGONQUIN 68,2018_General Election
