,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
6641,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1232,468,38.0,ALGONQUIN 05,2018_General Election
138,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1232,106,9.0,ALGONQUIN 05,2018_General Election
139,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1232,0,0.0,ALGONQUIN 05,2018_General Election
9877,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1232,470,38.0,ALGONQUIN 05,2018_General Election
9878,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1232,135,11.0,ALGONQUIN 05,2018_General Election
140,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1232,103,8.0,ALGONQUIN 05,2018_General Election
141,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1232,0,0.0,ALGONQUIN 05,2018_General Election
5081,26TH SENATE,TOM GEORGES,DEMOCRACT,1232,359,29.0,ALGONQUIN 05,2018_General Election
6639,26TH SENATE,DAN McCONCHIE,REPUBLICAN,1232,337,27.0,ALGONQUIN 05,2018_General Election
134,26TH SENATE,Under Votes,,1232,12,1.0,ALGONQUIN 05,2018_General Election
135,26TH SENATE,Over Votes,,1232,0,0.0,ALGONQUIN 05,2018_General Election
9879,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1232,483,39.0,ALGONQUIN 05,2018_General Election
9880,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1232,115,9.0,ALGONQUIN 05,2018_General Election
142,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1232,110,9.0,ALGONQUIN 05,2018_General Election
143,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1232,0,0.0,ALGONQUIN 05,2018_General Election
6640,52ND REPRESENTATIVE,DAVID McSWEENEY,REPUBLICAN,1232,454,37.0,ALGONQUIN 05,2018_General Election
136,52ND REPRESENTATIVE,Under Votes,,1232,95,8.0,ALGONQUIN 05,2018_General Election
137,52ND REPRESENTATIVE,Over Votes,,1232,0,0.0,ALGONQUIN 05,2018_General Election
5075,6TH CONGRESS,SEAN CASTEN,DEMOCRACT,1232,400,32.0,ALGONQUIN 05,2018_General Election
6633,6TH CONGRESS,PETER J. ROSKAM,REPUBLICAN,1232,302,25.0,ALGONQUIN 05,2018_General Election
122,6TH CONGRESS,Under Votes,,1232,6,0.0,ALGONQUIN 05,2018_General Election
123,6TH CONGRESS,Over Votes,,1232,0,0.0,ALGONQUIN 05,2018_General Election
5077,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1232,351,28.0,ALGONQUIN 05,2018_General Election
6635,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1232,338,27.0,ALGONQUIN 05,2018_General Election
8600,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1232,13,1.0,ALGONQUIN 05,2018_General Election
126,ATTORNEY GENERAL,Under Votes,,1232,6,0.0,ALGONQUIN 05,2018_General Election
127,ATTORNEY GENERAL,Over Votes,,1232,0,0.0,ALGONQUIN 05,2018_General Election
5079,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1232,368,30.0,ALGONQUIN 05,2018_General Election
6637,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1232,310,25.0,ALGONQUIN 05,2018_General Election
8602,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,1232,22,2.0,ALGONQUIN 05,2018_General Election
130,COMPTROLLER,Under Votes,,1232,8,1.0,ALGONQUIN 05,2018_General Election
131,COMPTROLLER,Over Votes,,1232,0,0.0,ALGONQUIN 05,2018_General Election
6634,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,1232,327,27.0,ALGONQUIN 05,2018_General Election
5076,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,1232,325,26.0,ALGONQUIN 05,2018_General Election
8599,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,1232,22,2.0,ALGONQUIN 05,2018_General Election
9639,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,1232,21,2.0,ALGONQUIN 05,2018_General Election
124,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,1232,6,0.0,ALGONQUIN 05,2018_General Election
9876,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,1232,6,0.0,ALGONQUIN 05,2018_General Election
125,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,1232,1,0.0,ALGONQUIN 05,2018_General Election
5078,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,1232,470,38.0,ALGONQUIN 05,2018_General Election
6636,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,1232,222,18.0,ALGONQUIN 05,2018_General Election
8601,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,1232,12,1.0,ALGONQUIN 05,2018_General Election
128,SECRETARY OF STATE,Under Votes,,1232,3,0.0,ALGONQUIN 05,2018_General Election
129,SECRETARY OF STATE,Over Votes,,1232,1,0.0,ALGONQUIN 05,2018_General Election
5080,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,1232,346,28.0,ALGONQUIN 05,2018_General Election
6638,TREASURER,JIM DODGE,REPUBLICAN,1232,331,27.0,ALGONQUIN 05,2018_General Election
8603,TREASURER,MICHAEL LEHENEY,LIBERTARIAN,1232,21,2.0,ALGONQUIN 05,2018_General Election
132,TREASURER,Under Votes,,1232,10,1.0,ALGONQUIN 05,2018_General Election
133,TREASURER,Over Votes,,1232,0,0.0,ALGONQUIN 05,2018_General Election
