,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
7909,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1749,410,23.0,MARENGO 4,2018_General Election
6045,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1749,385,22.0,MARENGO 4,2018_General Election
3349,14TH CONGRESS,Under Votes,,1749,6,0.0,MARENGO 4,2018_General Election
3350,14TH CONGRESS,Over Votes,,1749,0,0.0,MARENGO 4,2018_General Election
7918,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1749,584,33.0,MARENGO 4,2018_General Election
3367,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1749,104,6.0,MARENGO 4,2018_General Election
3368,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1749,0,0.0,MARENGO 4,2018_General Election
7917,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1749,592,34.0,MARENGO 4,2018_General Election
3365,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1749,95,5.0,MARENGO 4,2018_General Election
3366,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1749,0,0.0,MARENGO 4,2018_General Election
10552,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1749,548,31.0,MARENGO 4,2018_General Election
10553,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1749,171,10.0,MARENGO 4,2018_General Election
3369,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1749,82,5.0,MARENGO 4,2018_General Election
3370,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1749,0,0.0,MARENGO 4,2018_General Election
10554,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1749,572,33.0,MARENGO 4,2018_General Election
10555,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1749,142,8.0,MARENGO 4,2018_General Election
3371,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1749,87,5.0,MARENGO 4,2018_General Election
3372,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1749,0,0.0,MARENGO 4,2018_General Election
7915,32ND SENATE,CRAIG WILCOX,REPUBLICAN,1749,454,26.0,MARENGO 4,2018_General Election
6051,32ND SENATE,MARY MAHADY,DEMOCRACT,1749,337,19.0,MARENGO 4,2018_General Election
3361,32ND SENATE,Under Votes,,1749,10,1.0,MARENGO 4,2018_General Election
3362,32ND SENATE,Over Votes,,1749,0,0.0,MARENGO 4,2018_General Election
7916,63RD REPRESENTATIVE,STEVEN REICK,REPUBLICAN,1749,582,33.0,MARENGO 4,2018_General Election
3363,63RD REPRESENTATIVE,Under Votes,,1749,88,5.0,MARENGO 4,2018_General Election
3364,63RD REPRESENTATIVE,Over Votes,,1749,2,0.0,MARENGO 4,2018_General Election
7911,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1749,442,25.0,MARENGO 4,2018_General Election
6047,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1749,324,19.0,MARENGO 4,2018_General Election
9275,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1749,27,2.0,MARENGO 4,2018_General Election
3353,ATTORNEY GENERAL,Under Votes,,1749,8,0.0,MARENGO 4,2018_General Election
3354,ATTORNEY GENERAL,Over Votes,,1749,0,0.0,MARENGO 4,2018_General Election
7913,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1749,389,22.0,MARENGO 4,2018_General Election
6049,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1749,364,21.0,MARENGO 4,2018_General Election
9277,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,1749,35,2.0,MARENGO 4,2018_General Election
3357,COMPTROLLER,Under Votes,,1749,13,1.0,MARENGO 4,2018_General Election
3358,COMPTROLLER,Over Votes,,1749,0,0.0,MARENGO 4,2018_General Election
7910,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,1749,414,24.0,MARENGO 4,2018_General Election
6046,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,1749,305,17.0,MARENGO 4,2018_General Election
9274,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,1749,41,2.0,MARENGO 4,2018_General Election
9774,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,1749,35,2.0,MARENGO 4,2018_General Election
3351,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,1749,3,0.0,MARENGO 4,2018_General Election
3352,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,1749,2,0.0,MARENGO 4,2018_General Election
10551,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,1749,1,0.0,MARENGO 4,2018_General Election
6048,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,1749,467,27.0,MARENGO 4,2018_General Election
7912,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,1749,299,17.0,MARENGO 4,2018_General Election
9276,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,1749,30,2.0,MARENGO 4,2018_General Election
3355,SECRETARY OF STATE,Under Votes,,1749,5,0.0,MARENGO 4,2018_General Election
3356,SECRETARY OF STATE,Over Votes,,1749,0,0.0,MARENGO 4,2018_General Election
7914,TREASURER,JIM DODGE,REPUBLICAN,1749,422,24.0,MARENGO 4,2018_General Election
