ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,845,360,43.0,ALGONQUIN 34,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,845,152,18.0,ALGONQUIN 34,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,845,0,0.0,ALGONQUIN 34,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,845,0,0.0,ALGONQUIN 34,2016_General Election
26TH SENATE,KELLY MAZESKI,Democrat,845,259,31.0,ALGONQUIN 34,2016_General Election
26TH SENATE,DAN McCONCHIE,Republican,845,224,27.0,ALGONQUIN 34,2016_General Election
26TH SENATE,Blank Ballots,,845,29,3.0,ALGONQUIN 34,2016_General Election
26TH SENATE,Under Votes,,845,0,0.0,ALGONQUIN 34,2016_General Election
26TH SENATE,Over Votes,,845,0,0.0,ALGONQUIN 34,2016_General Election
52ND REPRESENTATIVE,DAVID McSWEENEY,Republican,845,366,43.0,ALGONQUIN 34,2016_General Election
52ND REPRESENTATIVE,Blank Ballots,,845,146,17.0,ALGONQUIN 34,2016_General Election
52ND REPRESENTATIVE,Under Votes,,845,0,0.0,ALGONQUIN 34,2016_General Election
52ND REPRESENTATIVE,Over Votes,,845,0,0.0,ALGONQUIN 34,2016_General Election
52ND REPRESENTATIVE,Chris Bauman WRI,NonPartisan,845,0,0.0,ALGONQUIN 34,2016_General Election
52ND REPRESENTATIVE,Write-in,NonPartisan,845,0,0.0,ALGONQUIN 34,2016_General Election
6TH CONGRESS,AMANDA HOWLAND,Democrat,845,257,30.0,ALGONQUIN 34,2016_General Election
6TH CONGRESS,PETER J. ROSKAM,Republican,845,238,28.0,ALGONQUIN 34,2016_General Election
6TH CONGRESS,Blank Ballots,,845,18,2.0,ALGONQUIN 34,2016_General Election
6TH CONGRESS,Under Votes,,845,0,0.0,ALGONQUIN 34,2016_General Election
6TH CONGRESS,Over Votes,,845,0,0.0,ALGONQUIN 34,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,845,234,28.0,ALGONQUIN 34,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,845,212,25.0,ALGONQUIN 34,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,845,33,4.0,ALGONQUIN 34,2016_General Election
COMPTROLLER,TIM CURTIN,Green,845,20,2.0,ALGONQUIN 34,2016_General Election
COMPTROLLER,Blank Ballots,,845,13,2.0,ALGONQUIN 34,2016_General Election
COMPTROLLER,Under Votes,,845,0,0.0,ALGONQUIN 34,2016_General Election
COMPTROLLER,Over Votes,,845,0,0.0,ALGONQUIN 34,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,845,352,42.0,ALGONQUIN 34,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,845,117,14.0,ALGONQUIN 34,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,845,43,5.0,ALGONQUIN 34,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,845,0,0.0,ALGONQUIN 34,2016_General Election
