ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,500,169,34.0,MCHENRY 28,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,500,168,34.0,MCHENRY 28,2016_General Election
14TH CONGRESS,Blank Ballots,,500,23,5.0,MCHENRY 28,2016_General Election
14TH CONGRESS,Under Votes,,500,0,0.0,MCHENRY 28,2016_General Election
14TH CONGRESS,Over Votes,,500,0,0.0,MCHENRY 28,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,500,276,55.0,MCHENRY 28,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,500,84,17.0,MCHENRY 28,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,500,0,0.0,MCHENRY 28,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,500,0,0.0,MCHENRY 28,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,500,231,46.0,MCHENRY 28,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,500,119,24.0,MCHENRY 28,2016_General Election
32ND SENATE,Blank Ballots,,500,10,2.0,MCHENRY 28,2016_General Election
32ND SENATE,Under Votes,,500,0,0.0,MCHENRY 28,2016_General Election
32ND SENATE,Over Votes,,500,0,0.0,MCHENRY 28,2016_General Election
63RD REPRESENTATIVE,JOHN M. BARTMAN,Democrat,500,119,24.0,MCHENRY 28,2016_General Election
63RD REPRESENTATIVE,STEVEN REICK,Republican,500,104,21.0,MCHENRY 28,2016_General Election
63RD REPRESENTATIVE,Blank Ballots,,500,12,2.0,MCHENRY 28,2016_General Election
63RD REPRESENTATIVE,Under Votes,,500,0,0.0,MCHENRY 28,2016_General Election
63RD REPRESENTATIVE,Over Votes,,500,0,0.0,MCHENRY 28,2016_General Election
64TH REPRESENTATIVE,BARBARA WHEELER,Republican,500,98,20.0,MCHENRY 28,2016_General Election
64TH REPRESENTATIVE,Blank Ballots,,500,27,5.0,MCHENRY 28,2016_General Election
