,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
7808,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1574,381,24.0,GREENWOOD 5,2018_General Election
5975,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1574,328,21.0,GREENWOOD 5,2018_General Election
3097,14TH CONGRESS,Under Votes,,1574,10,1.0,GREENWOOD 5,2018_General Election
3098,14TH CONGRESS,Over Votes,,1574,0,0.0,GREENWOOD 5,2018_General Election
7817,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1574,501,32.0,GREENWOOD 5,2018_General Election
3115,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1574,86,5.0,GREENWOOD 5,2018_General Election
3116,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1574,1,0.0,GREENWOOD 5,2018_General Election
7816,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1574,496,32.0,GREENWOOD 5,2018_General Election
3113,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1574,86,5.0,GREENWOOD 5,2018_General Election
3114,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1574,0,0.0,GREENWOOD 5,2018_General Election
10502,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1574,500,32.0,GREENWOOD 5,2018_General Election
10503,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1574,157,10.0,GREENWOOD 5,2018_General Election
3117,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1574,62,4.0,GREENWOOD 5,2018_General Election
3118,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1574,0,0.0,GREENWOOD 5,2018_General Election
10504,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1574,522,33.0,GREENWOOD 5,2018_General Election
10505,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1574,136,9.0,GREENWOOD 5,2018_General Election
3119,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1574,61,4.0,GREENWOOD 5,2018_General Election
3120,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1574,0,0.0,GREENWOOD 5,2018_General Election
7814,32ND SENATE,CRAIG WILCOX,REPUBLICAN,1574,393,25.0,GREENWOOD 5,2018_General Election
5981,32ND SENATE,MARY MAHADY,DEMOCRACT,1574,312,20.0,GREENWOOD 5,2018_General Election
