ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,355,154,43.0,ALGONQUIN 37,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,355,49,14.0,ALGONQUIN 37,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,355,0,0.0,ALGONQUIN 37,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,355,0,0.0,ALGONQUIN 37,2016_General Election
66TH REPRESENTATIVE,NANCY A. ZETTLER,Democrat,355,107,30.0,ALGONQUIN 37,2016_General Election
66TH REPRESENTATIVE,ALLEN SKILLICORN,Republican,355,82,23.0,ALGONQUIN 37,2016_General Election
66TH REPRESENTATIVE,Blank Ballots,,355,14,4.0,ALGONQUIN 37,2016_General Election
66TH REPRESENTATIVE,Under Votes,,355,0,0.0,ALGONQUIN 37,2016_General Election
66TH REPRESENTATIVE,Over Votes,,355,0,0.0,ALGONQUIN 37,2016_General Election
6TH CONGRESS,AMANDA HOWLAND,Democrat,355,109,31.0,ALGONQUIN 37,2016_General Election
6TH CONGRESS,PETER J. ROSKAM,Republican,355,88,25.0,ALGONQUIN 37,2016_General Election
6TH CONGRESS,Blank Ballots,,355,6,2.0,ALGONQUIN 37,2016_General Election
6TH CONGRESS,Under Votes,,355,0,0.0,ALGONQUIN 37,2016_General Election
6TH CONGRESS,Over Votes,,355,0,0.0,ALGONQUIN 37,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,355,87,25.0,ALGONQUIN 37,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,355,84,24.0,ALGONQUIN 37,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,355,18,5.0,ALGONQUIN 37,2016_General Election
COMPTROLLER,TIM CURTIN,Green,355,10,3.0,ALGONQUIN 37,2016_General Election
COMPTROLLER,Blank Ballots,,355,4,1.0,ALGONQUIN 37,2016_General Election
COMPTROLLER,Under Votes,,355,0,0.0,ALGONQUIN 37,2016_General Election
COMPTROLLER,Over Votes,,355,0,0.0,ALGONQUIN 37,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,355,159,45.0,ALGONQUIN 37,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,355,35,10.0,ALGONQUIN 37,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,355,9,3.0,ALGONQUIN 37,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,355,0,0.0,ALGONQUIN 37,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,355,0,0.0,ALGONQUIN 37,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,355,105,30.0,ALGONQUIN 37,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,355,74,21.0,ALGONQUIN 37,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,355,11,3.0,ALGONQUIN 37,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,355,8,2.0,ALGONQUIN 37,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,355,4,1.0,ALGONQUIN 37,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,355,1,0.0,ALGONQUIN 37,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,355,0,0.0,ALGONQUIN 37,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,355,0,0.0,ALGONQUIN 37,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,355,0,0.0,ALGONQUIN 37,2016_General Election
