,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
8462,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,947,254,27.0,NUNDA 25,2018_General Election
6497,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,947,251,27.0,NUNDA 25,2018_General Election
4755,14TH CONGRESS,Under Votes,,947,3,0.0,NUNDA 25,2018_General Election
4756,14TH CONGRESS,Over Votes,,947,0,0.0,NUNDA 25,2018_General Election
8470,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,947,340,36.0,NUNDA 25,2018_General Election
4771,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,947,65,7.0,NUNDA 25,2018_General Election
4772,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,947,0,0.0,NUNDA 25,2018_General Election
10852,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,947,351,37.0,NUNDA 25,2018_General Election
10853,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,947,101,11.0,NUNDA 25,2018_General Election
4773,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,947,53,6.0,NUNDA 25,2018_General Election
4774,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,947,0,0.0,NUNDA 25,2018_General Election
8468,26TH SENATE,DAN McCONCHIE,REPUBLICAN,947,268,28.0,NUNDA 25,2018_General Election
6503,26TH SENATE,TOM GEORGES,DEMOCRACT,947,228,24.0,NUNDA 25,2018_General Election
4767,26TH SENATE,Under Votes,,947,9,1.0,NUNDA 25,2018_General Election
4768,26TH SENATE,Over Votes,,947,0,0.0,NUNDA 25,2018_General Election
10854,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,947,361,38.0,NUNDA 25,2018_General Election
10855,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,947,91,10.0,NUNDA 25,2018_General Election
4775,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,947,53,6.0,NUNDA 25,2018_General Election
4776,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,947,0,0.0,NUNDA 25,2018_General Election
8469,52ND REPRESENTATIVE,DAVID McSWEENEY,REPUBLICAN,947,346,37.0,NUNDA 25,2018_General Election
4769,52ND REPRESENTATIVE,Under Votes,,947,60,6.0,NUNDA 25,2018_General Election
4770,52ND REPRESENTATIVE,Over Votes,,947,0,0.0,NUNDA 25,2018_General Election
