,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
6059,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,940,264,28.0,MCHENRY 02,2018_General Election
7928,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,940,251,27.0,MCHENRY 02,2018_General Election
3397,14TH CONGRESS,Under Votes,,940,14,1.0,MCHENRY 02,2018_General Election
3398,14TH CONGRESS,Over Votes,,940,1,0.0,MCHENRY 02,2018_General Election
7936,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,940,369,39.0,MCHENRY 02,2018_General Election
3413,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,940,90,10.0,MCHENRY 02,2018_General Election
3414,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,940,0,0.0,MCHENRY 02,2018_General Election
10562,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,940,376,40.0,MCHENRY 02,2018_General Election
10563,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,940,95,10.0,MCHENRY 02,2018_General Election
3415,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,940,59,6.0,MCHENRY 02,2018_General Election
3416,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,940,0,0.0,MCHENRY 02,2018_General Election
10564,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,940,379,40.0,MCHENRY 02,2018_General Election
10565,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,940,82,9.0,MCHENRY 02,2018_General Election
3417,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,940,69,7.0,MCHENRY 02,2018_General Election
3418,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,940,0,0.0,MCHENRY 02,2018_General Election
7934,32ND SENATE,CRAIG WILCOX,REPUBLICAN,940,271,29.0,MCHENRY 02,2018_General Election
6065,32ND SENATE,MARY MAHADY,DEMOCRACT,940,248,26.0,MCHENRY 02,2018_General Election
3409,32ND SENATE,Under Votes,,940,11,1.0,MCHENRY 02,2018_General Election
3410,32ND SENATE,Over Votes,,940,0,0.0,MCHENRY 02,2018_General Election
7935,63RD REPRESENTATIVE,STEVEN REICK,REPUBLICAN,940,364,39.0,MCHENRY 02,2018_General Election
3411,63RD REPRESENTATIVE,Under Votes,,940,84,9.0,MCHENRY 02,2018_General Election
3412,63RD REPRESENTATIVE,Over Votes,,940,0,0.0,MCHENRY 02,2018_General Election
7930,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,940,287,31.0,MCHENRY 02,2018_General Election
6061,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,940,205,22.0,MCHENRY 02,2018_General Election
9285,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,940,24,3.0,MCHENRY 02,2018_General Election
3401,ATTORNEY GENERAL,Under Votes,,940,14,1.0,MCHENRY 02,2018_General Election
3402,ATTORNEY GENERAL,Over Votes,,940,0,0.0,MCHENRY 02,2018_General Election
