ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,1311,442,34.0,GRAFTON 25,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,1311,365,28.0,GRAFTON 25,2016_General Election
14TH CONGRESS,Blank Ballots,,1311,48,4.0,GRAFTON 25,2016_General Election
14TH CONGRESS,Under Votes,,1311,0,0.0,GRAFTON 25,2016_General Election
14TH CONGRESS,Over Votes,,1311,0,0.0,GRAFTON 25,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,JAMES S. COWLIN,Republican,1311,631,48.0,GRAFTON 25,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Blank Ballots,,1311,224,17.0,GRAFTON 25,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Under Votes,,1311,0,0.0,GRAFTON 25,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Over Votes,,1311,0,0.0,GRAFTON 25,2016_General Election
66TH REPRESENTATIVE,ALLEN SKILLICORN,Republican,1311,436,33.0,GRAFTON 25,2016_General Election
66TH REPRESENTATIVE,NANCY A. ZETTLER,Democrat,1311,370,28.0,GRAFTON 25,2016_General Election
66TH REPRESENTATIVE,Blank Ballots,,1311,49,4.0,GRAFTON 25,2016_General Election
66TH REPRESENTATIVE,Under Votes,,1311,0,0.0,GRAFTON 25,2016_General Election
66TH REPRESENTATIVE,Over Votes,,1311,0,0.0,GRAFTON 25,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,1311,423,32.0,GRAFTON 25,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,1311,331,25.0,GRAFTON 25,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,1311,47,4.0,GRAFTON 25,2016_General Election
COMPTROLLER,Blank Ballots,,1311,35,3.0,GRAFTON 25,2016_General Election
COMPTROLLER,TIM CURTIN,Green,1311,19,1.0,GRAFTON 25,2016_General Election
COMPTROLLER,Under Votes,,1311,0,0.0,GRAFTON 25,2016_General Election
COMPTROLLER,Over Votes,,1311,0,0.0,GRAFTON 25,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,1311,663,51.0,GRAFTON 25,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,1311,128,10.0,GRAFTON 25,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,1311,64,5.0,GRAFTON 25,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,1311,0,0.0,GRAFTON 25,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,1311,0,0.0,GRAFTON 25,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,1311,400,31.0,GRAFTON 25,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,1311,382,29.0,GRAFTON 25,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,1311,44,3.0,GRAFTON 25,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,1311,17,1.0,GRAFTON 25,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,1311,11,1.0,GRAFTON 25,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,1311,1,0.0,GRAFTON 25,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,1311,0,0.0,GRAFTON 25,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,1311,0,0.0,GRAFTON 25,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,1311,0,0.0,GRAFTON 25,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,1311,0,0.0,GRAFTON 25,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,1311,0,0.0,GRAFTON 25,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,1311,0,0.0,GRAFTON 25,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,1311,0,0.0,GRAFTON 25,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,1311,0,0.0,GRAFTON 25,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,1311,0,0.0,GRAFTON 25,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,1311,0,0.0,GRAFTON 25,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,1311,0,0.0,GRAFTON 25,2016_General Election
UNITED STATES SENATOR,MARK STEVEN KIRK,Republican,1311,405,31.0,GRAFTON 25,2016_General Election
UNITED STATES SENATOR,TAMMY DUCKWORTH,Democrat,1311,369,28.0,GRAFTON 25,2016_General Election
UNITED STATES SENATOR,KENTON McMILLEN,Libertarian,1311,43,3.0,GRAFTON 25,2016_General Election
UNITED STATES SENATOR,Blank Ballots,,1311,24,2.0,GRAFTON 25,2016_General Election
UNITED STATES SENATOR,SCOTT SUMMERS,Green,1311,14,1.0,GRAFTON 25,2016_General Election
UNITED STATES SENATOR,Under Votes,,1311,0,0.0,GRAFTON 25,2016_General Election
UNITED STATES SENATOR,Over Votes,,1311,0,0.0,GRAFTON 25,2016_General Election
UNITED STATES SENATOR,Write-in,NonPartisan,1311,0,0.0,GRAFTON 25,2016_General Election
UNITED STATES SENATOR,Jim Brown WRI,NonPartisan,1311,0,0.0,GRAFTON 25,2016_General Election
UNITED STATES SENATOR,Susana Sandoval WRI,NonPartisan,1311,0,0.0,GRAFTON 25,2016_General Election
UNITED STATES SENATOR,Chad Koppie WRI,NonPartisan,1311,0,0.0,GRAFTON 25,2016_General Election
UNITED STATES SENATOR,Eric K J Stewert WRI,NonPartisan,1311,0,0.0,GRAFTON 25,2016_General Election
UNITED STATES SENATOR,Chris M Aguayo WRI,NonPartisan,1311,0,0.0,GRAFTON 25,2016_General Election
