ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGREENWOODSS,"RANDALL M. ""RANDY"" HULTGREENWOODN",Republican,1369,440,32.0,GREENWOOD 6,2016_General Election
14TH CONGREENWOODSS,JIM WALZ,Democrat,1369,428,31.0,GREENWOOD 6,2016_General Election
14TH CONGREENWOODSS,Blank Ballots,,1369,53,4.0,GREENWOOD 6,2016_General Election
14TH CONGREENWOODSS,Under Votes,,1369,0,0.0,GREENWOOD 6,2016_General Election
14TH CONGREENWOODSS,Over Votes,,1369,0,0.0,GREENWOOD 6,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,JAMES S. COWLIN,Republican,1369,681,50.0,GREENWOOD 6,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Blank Ballots,,1369,237,17.0,GREENWOOD 6,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Under Votes,,1369,0,0.0,GREENWOOD 6,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Over Votes,,1369,0,0.0,GREENWOOD 6,2016_General Election
32ND SENECAATE,PAMELA ALTHOFF,Republican,1369,519,38.0,GREENWOOD 6,2016_General Election
32ND SENECAATE,MELISSA COYNE,Democrat,1369,351,26.0,GREENWOOD 6,2016_General Election
32ND SENECAATE,Blank Ballots,,1369,48,4.0,GREENWOOD 6,2016_General Election
32ND SENECAATE,Under Votes,,1369,0,0.0,GREENWOOD 6,2016_General Election
32ND SENECAATE,Over Votes,,1369,0,0.0,GREENWOOD 6,2016_General Election
63RD REPRESENECATATIVE,STEVEN REICK,Republican,1369,439,32.0,GREENWOOD 6,2016_General Election
63RD REPRESENECATATIVE,JOHN M. BARTMAN,Democrat,1369,434,32.0,GREENWOOD 6,2016_General Election
63RD REPRESENECATATIVE,Blank Ballots,,1369,45,3.0,GREENWOOD 6,2016_General Election
