,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
5762,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1165,347,30.0,GRAFTON 7,2018_General Election
7529,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1165,324,28.0,GRAFTON 7,2018_General Election
2394,14TH CONGRESS,Under Votes,,1165,2,0.0,GRAFTON 7,2018_General Election
2395,14TH CONGRESS,Over Votes,,1165,0,0.0,GRAFTON 7,2018_General Election
7539,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1165,472,41.0,GRAFTON 7,2018_General Election
2414,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1165,96,8.0,GRAFTON 7,2018_General Election
2415,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1165,0,0.0,GRAFTON 7,2018_General Election
10357,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1165,485,42.0,GRAFTON 7,2018_General Election
10358,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1165,135,12.0,GRAFTON 7,2018_General Election
2416,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1165,53,5.0,GRAFTON 7,2018_General Election
2417,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1165,0,0.0,GRAFTON 7,2018_General Election
10359,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1165,496,43.0,GRAFTON 7,2018_General Election
10360,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1165,117,10.0,GRAFTON 7,2018_General Election
2418,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1165,60,5.0,GRAFTON 7,2018_General Election
2419,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1165,0,0.0,GRAFTON 7,2018_General Election
5768,32ND SENATE,MARY MAHADY,DEMOCRACT,1165,83,7.0,GRAFTON 7,2018_General Election
7535,32ND SENATE,CRAIG WILCOX,REPUBLICAN,1165,43,4.0,GRAFTON 7,2018_General Election
2406,32ND SENATE,Under Votes,,1165,3,0.0,GRAFTON 7,2018_General Election
2407,32ND SENATE,Over Votes,,1165,0,0.0,GRAFTON 7,2018_General Election
7536,33RD SENATE,DONALD P. DeWITTE,REPUBLICAN,1165,305,26.0,GRAFTON 7,2018_General Election
5769,33RD SENATE,NANCY ZETTLER,DEMOCRACT,1165,224,19.0,GRAFTON 7,2018_General Election
2408,33RD SENATE,Under Votes,,1165,15,1.0,GRAFTON 7,2018_General Election
2409,33RD SENATE,Over Votes,,1165,0,0.0,GRAFTON 7,2018_General Election
5770,64TH REPRESENTATIVE,TRISHA ZUBERT,DEMOCRACT,1165,86,7.0,GRAFTON 7,2018_General Election
7537,64TH REPRESENTATIVE,TOM WEBER,REPUBLICAN,1165,43,4.0,GRAFTON 7,2018_General Election
2410,64TH REPRESENTATIVE,Under Votes,,1165,0,0.0,GRAFTON 7,2018_General Election
2411,64TH REPRESENTATIVE,Over Votes,,1165,0,0.0,GRAFTON 7,2018_General Election
7538,66TH REPRESENTATIVE,ALLEN SKILLICORN,REPUBLICAN,1165,385,33.0,GRAFTON 7,2018_General Election
2412,66TH REPRESENTATIVE,Under Votes,,1165,68,6.0,GRAFTON 7,2018_General Election
2413,66TH REPRESENTATIVE,Over Votes,,1165,0,0.0,GRAFTON 7,2018_General Election
7531,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1165,358,31.0,GRAFTON 7,2018_General Election
5764,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1165,298,26.0,GRAFTON 7,2018_General Election
9080,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1165,14,1.0,GRAFTON 7,2018_General Election
2398,ATTORNEY GENERAL,Under Votes,,1165,3,0.0,GRAFTON 7,2018_General Election
2399,ATTORNEY GENERAL,Over Votes,,1165,0,0.0,GRAFTON 7,2018_General Election
5766,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1165,328,28.0,GRAFTON 7,2018_General Election
7533,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1165,318,27.0,GRAFTON 7,2018_General Election
