ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,JIM WALZ,Democrat,883,272,31.0,DORR 8,2016_General Election
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,883,232,26.0,DORR 8,2016_General Election
14TH CONGRESS,Blank Ballots,,883,19,2.0,DORR 8,2016_General Election
14TH CONGRESS,Under Votes,,883,0,0.0,DORR 8,2016_General Election
14TH CONGRESS,Over Votes,,883,0,0.0,DORR 8,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,883,401,45.0,DORR 8,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,883,120,14.0,DORR 8,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,883,0,0.0,DORR 8,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,883,0,0.0,DORR 8,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,883,291,33.0,DORR 8,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,883,213,24.0,DORR 8,2016_General Election
32ND SENATE,Blank Ballots,,883,17,2.0,DORR 8,2016_General Election
32ND SENATE,Under Votes,,883,0,0.0,DORR 8,2016_General Election
32ND SENATE,Over Votes,,883,0,0.0,DORR 8,2016_General Election
63RD REPRESENTATIVE,JOHN M. BARTMAN,Democrat,883,261,30.0,DORR 8,2016_General Election
63RD REPRESENTATIVE,STEVEN REICK,Republican,883,240,27.0,DORR 8,2016_General Election
63RD REPRESENTATIVE,Blank Ballots,,883,20,2.0,DORR 8,2016_General Election
63RD REPRESENTATIVE,Under Votes,,883,0,0.0,DORR 8,2016_General Election
63RD REPRESENTATIVE,Over Votes,,883,0,0.0,DORR 8,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,883,232,26.0,DORR 8,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,883,226,26.0,DORR 8,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,883,27,3.0,DORR 8,2016_General Election
COMPTROLLER,Blank Ballots,,883,19,2.0,DORR 8,2016_General Election
COMPTROLLER,TIM CURTIN,Green,883,17,2.0,DORR 8,2016_General Election
COMPTROLLER,Under Votes,,883,0,0.0,DORR 8,2016_General Election
COMPTROLLER,Over Votes,,883,0,0.0,DORR 8,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,883,371,42.0,DORR 8,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,883,107,12.0,DORR 8,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,883,43,5.0,DORR 8,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,883,0,0.0,DORR 8,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,883,0,0.0,DORR 8,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,883,270,31.0,DORR 8,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,883,203,23.0,DORR 8,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,883,26,3.0,DORR 8,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,883,13,1.0,DORR 8,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,883,11,1.0,DORR 8,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,883,0,0.0,DORR 8,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,883,0,0.0,DORR 8,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,883,0,0.0,DORR 8,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,883,0,0.0,DORR 8,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,883,0,0.0,DORR 8,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,883,0,0.0,DORR 8,2016_General Election
