,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
7991,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,907,310,34.0,MCHENRY 9,2018_General Election
6108,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,907,176,19.0,MCHENRY 9,2018_General Election
3558,14TH CONGRESS,Under Votes,,907,4,0.0,MCHENRY 9,2018_General Election
3559,14TH CONGRESS,Over Votes,,907,0,0.0,MCHENRY 9,2018_General Election
7999,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,907,385,42.0,MCHENRY 9,2018_General Election
3574,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,907,57,6.0,MCHENRY 9,2018_General Election
3575,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,907,0,0.0,MCHENRY 9,2018_General Election
10597,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,907,337,37.0,MCHENRY 9,2018_General Election
10598,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,907,105,12.0,MCHENRY 9,2018_General Election
3576,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,907,48,5.0,MCHENRY 9,2018_General Election
3577,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,907,0,0.0,MCHENRY 9,2018_General Election
10599,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,907,347,38.0,MCHENRY 9,2018_General Election
10600,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,907,93,10.0,MCHENRY 9,2018_General Election
3578,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,907,50,6.0,MCHENRY 9,2018_General Election
3579,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,907,0,0.0,MCHENRY 9,2018_General Election
7997,32ND SENATE,CRAIG WILCOX,REPUBLICAN,907,334,37.0,MCHENRY 9,2018_General Election
6114,32ND SENATE,MARY MAHADY,DEMOCRACT,907,144,16.0,MCHENRY 9,2018_General Election
3570,32ND SENATE,Under Votes,,907,12,1.0,MCHENRY 9,2018_General Election
3571,32ND SENATE,Over Votes,,907,0,0.0,MCHENRY 9,2018_General Election
7998,64TH REPRESENTATIVE,TOM WEBER,REPUBLICAN,907,332,37.0,MCHENRY 9,2018_General Election
6115,64TH REPRESENTATIVE,TRISHA ZUBERT,DEMOCRACT,907,146,16.0,MCHENRY 9,2018_General Election
3572,64TH REPRESENTATIVE,Under Votes,,907,12,1.0,MCHENRY 9,2018_General Election
3573,64TH REPRESENTATIVE,Over Votes,,907,0,0.0,MCHENRY 9,2018_General Election
7993,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,907,330,36.0,MCHENRY 9,2018_General Election
6110,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,907,132,15.0,MCHENRY 9,2018_General Election
9320,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,907,18,2.0,MCHENRY 9,2018_General Election
3562,ATTORNEY GENERAL,Under Votes,,907,10,1.0,MCHENRY 9,2018_General Election
3563,ATTORNEY GENERAL,Over Votes,,907,0,0.0,MCHENRY 9,2018_General Election
7995,COMPTROLLER,DARLENE SENGER,REPUBLICAN,907,313,35.0,MCHENRY 9,2018_General Election
6112,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,907,149,16.0,MCHENRY 9,2018_General Election
9322,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,907,21,2.0,MCHENRY 9,2018_General Election
3566,COMPTROLLER,Under Votes,,907,7,1.0,MCHENRY 9,2018_General Election
3567,COMPTROLLER,Over Votes,,907,0,0.0,MCHENRY 9,2018_General Election
7992,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,907,310,34.0,MCHENRY 9,2018_General Election
6109,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,907,120,13.0,MCHENRY 9,2018_General Election
9783,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,907,32,4.0,MCHENRY 9,2018_General Election
9319,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,907,21,2.0,MCHENRY 9,2018_General Election
3560,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,907,5,1.0,MCHENRY 9,2018_General Election
10596,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,907,2,0.0,MCHENRY 9,2018_General Election
