ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,793,379,48.0,ALGONQUIN 44,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,793,153,19.0,ALGONQUIN 44,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,793,0,0.0,ALGONQUIN 44,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,793,0,0.0,ALGONQUIN 44,2016_General Election
26TH SENATE,DAN McCONCHIE,Republican,793,267,34.0,ALGONQUIN 44,2016_General Election
26TH SENATE,KELLY MAZESKI,Democrat,793,236,30.0,ALGONQUIN 44,2016_General Election
26TH SENATE,Blank Ballots,,793,29,4.0,ALGONQUIN 44,2016_General Election
26TH SENATE,Under Votes,,793,0,0.0,ALGONQUIN 44,2016_General Election
26TH SENATE,Over Votes,,793,0,0.0,ALGONQUIN 44,2016_General Election
52ND REPRESENTATIVE,DAVID McSWEENEY,Republican,793,399,50.0,ALGONQUIN 44,2016_General Election
52ND REPRESENTATIVE,Blank Ballots,,793,133,17.0,ALGONQUIN 44,2016_General Election
52ND REPRESENTATIVE,Under Votes,,793,0,0.0,ALGONQUIN 44,2016_General Election
52ND REPRESENTATIVE,Over Votes,,793,0,0.0,ALGONQUIN 44,2016_General Election
52ND REPRESENTATIVE,Chris Bauman WRI,NonPartisan,793,0,0.0,ALGONQUIN 44,2016_General Election
52ND REPRESENTATIVE,Write-in,NonPartisan,793,0,0.0,ALGONQUIN 44,2016_General Election
6TH CONGRESS,PETER J. ROSKAM,Republican,793,284,36.0,ALGONQUIN 44,2016_General Election
6TH CONGRESS,AMANDA HOWLAND,Democrat,793,227,29.0,ALGONQUIN 44,2016_General Election
6TH CONGRESS,Blank Ballots,,793,22,3.0,ALGONQUIN 44,2016_General Election
6TH CONGRESS,Under Votes,,793,0,0.0,ALGONQUIN 44,2016_General Election
6TH CONGRESS,Over Votes,,793,0,0.0,ALGONQUIN 44,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,793,270,34.0,ALGONQUIN 44,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,793,207,26.0,ALGONQUIN 44,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,793,24,3.0,ALGONQUIN 44,2016_General Election
COMPTROLLER,TIM CURTIN,Green,793,16,2.0,ALGONQUIN 44,2016_General Election
COMPTROLLER,Blank Ballots,,793,15,2.0,ALGONQUIN 44,2016_General Election
COMPTROLLER,Under Votes,,793,0,0.0,ALGONQUIN 44,2016_General Election
COMPTROLLER,Over Votes,,793,0,0.0,ALGONQUIN 44,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,793,379,48.0,ALGONQUIN 44,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,793,109,14.0,ALGONQUIN 44,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,793,44,6.0,ALGONQUIN 44,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,793,0,0.0,ALGONQUIN 44,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,793,0,0.0,ALGONQUIN 44,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,793,254,32.0,ALGONQUIN 44,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,793,235,30.0,ALGONQUIN 44,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,793,26,3.0,ALGONQUIN 44,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,793,11,1.0,ALGONQUIN 44,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,793,6,1.0,ALGONQUIN 44,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,793,1,0.0,ALGONQUIN 44,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,793,0,0.0,ALGONQUIN 44,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,793,0,0.0,ALGONQUIN 44,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,793,0,0.0,ALGONQUIN 44,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,793,0,0.0,ALGONQUIN 44,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,793,0,0.0,ALGONQUIN 44,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,793,0,0.0,ALGONQUIN 44,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,793,0,0.0,ALGONQUIN 44,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,793,0,0.0,ALGONQUIN 44,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,793,0,0.0,ALGONQUIN 44,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,793,0,0.0,ALGONQUIN 44,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,793,0,0.0,ALGONQUIN 44,2016_General Election
UNITED STATES SENATOR,MARK STEVEN KIRK,Republican,793,240,30.0,ALGONQUIN 44,2016_General Election
UNITED STATES SENATOR,TAMMY DUCKWORTH,Democrat,793,226,28.0,ALGONQUIN 44,2016_General Election
UNITED STATES SENATOR,KENTON McMILLEN,Libertarian,793,36,5.0,ALGONQUIN 44,2016_General Election
UNITED STATES SENATOR,Blank Ballots,,793,18,2.0,ALGONQUIN 44,2016_General Election
UNITED STATES SENATOR,SCOTT SUMMERS,Green,793,13,2.0,ALGONQUIN 44,2016_General Election
UNITED STATES SENATOR,Under Votes,,793,0,0.0,ALGONQUIN 44,2016_General Election
UNITED STATES SENATOR,Over Votes,,793,0,0.0,ALGONQUIN 44,2016_General Election
UNITED STATES SENATOR,Write-in,NonPartisan,793,0,0.0,ALGONQUIN 44,2016_General Election
UNITED STATES SENATOR,Jim Brown WRI,NonPartisan,793,0,0.0,ALGONQUIN 44,2016_General Election
UNITED STATES SENATOR,Susana Sandoval WRI,NonPartisan,793,0,0.0,ALGONQUIN 44,2016_General Election
UNITED STATES SENATOR,Chad Koppie WRI,NonPartisan,793,0,0.0,ALGONQUIN 44,2016_General Election
UNITED STATES SENATOR,Eric K J Stewert WRI,NonPartisan,793,0,0.0,ALGONQUIN 44,2016_General Election
UNITED STATES SENATOR,Chris M Aguayo WRI,NonPartisan,793,0,0.0,ALGONQUIN 44,2016_General Election
