,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
6131,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,859,204,24.0,MCHENRY 12,2018_General Election
8018,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,859,175,20.0,MCHENRY 12,2018_General Election
3627,14TH CONGRESS,Under Votes,,859,8,1.0,MCHENRY 12,2018_General Election
3628,14TH CONGRESS,Over Votes,,859,0,0.0,MCHENRY 12,2018_General Election
8026,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,859,247,29.0,MCHENRY 12,2018_General Election
3643,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,859,77,9.0,MCHENRY 12,2018_General Election
3644,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,859,0,0.0,MCHENRY 12,2018_General Election
10612,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,859,278,32.0,MCHENRY 12,2018_General Election
10613,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,859,71,8.0,MCHENRY 12,2018_General Election
3645,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,859,38,4.0,MCHENRY 12,2018_General Election
3646,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,859,0,0.0,MCHENRY 12,2018_General Election
10614,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,859,282,33.0,MCHENRY 12,2018_General Election
10615,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,859,62,7.0,MCHENRY 12,2018_General Election
3647,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,859,43,5.0,MCHENRY 12,2018_General Election
3648,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,859,0,0.0,MCHENRY 12,2018_General Election
6137,32ND SENATE,MARY MAHADY,DEMOCRACT,859,188,22.0,MCHENRY 12,2018_General Election
8024,32ND SENATE,CRAIG WILCOX,REPUBLICAN,859,184,21.0,MCHENRY 12,2018_General Election
3639,32ND SENATE,Under Votes,,859,15,2.0,MCHENRY 12,2018_General Election
3640,32ND SENATE,Over Votes,,859,0,0.0,MCHENRY 12,2018_General Election
8025,63RD REPRESENTATIVE,STEVEN REICK,REPUBLICAN,859,248,29.0,MCHENRY 12,2018_General Election
