,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
7964,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1340,374,28.0,MCHENRY 6,2018_General Election
6087,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1340,334,25.0,MCHENRY 6,2018_General Election
3489,14TH CONGRESS,Under Votes,,1340,12,1.0,MCHENRY 6,2018_General Election
3490,14TH CONGRESS,Over Votes,,1340,0,0.0,MCHENRY 6,2018_General Election
7972,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1340,548,41.0,MCHENRY 6,2018_General Election
3505,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1340,84,6.0,MCHENRY 6,2018_General Election
3506,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1340,0,0.0,MCHENRY 6,2018_General Election
10582,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1340,494,37.0,MCHENRY 6,2018_General Election
10583,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1340,156,12.0,MCHENRY 6,2018_General Election
3507,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1340,70,5.0,MCHENRY 6,2018_General Election
3508,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1340,0,0.0,MCHENRY 6,2018_General Election
10584,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1340,509,38.0,MCHENRY 6,2018_General Election
10585,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1340,136,10.0,MCHENRY 6,2018_General Election
3509,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1340,75,6.0,MCHENRY 6,2018_General Election
3510,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1340,0,0.0,MCHENRY 6,2018_General Election
7970,32ND SENATE,CRAIG WILCOX,REPUBLICAN,1340,389,29.0,MCHENRY 6,2018_General Election
6093,32ND SENATE,MARY MAHADY,DEMOCRACT,1340,315,24.0,MCHENRY 6,2018_General Election
3501,32ND SENATE,Under Votes,,1340,16,1.0,MCHENRY 6,2018_General Election
3502,32ND SENATE,Over Votes,,1340,0,0.0,MCHENRY 6,2018_General Election
7971,63RD REPRESENTATIVE,STEVEN REICK,REPUBLICAN,1340,547,41.0,MCHENRY 6,2018_General Election
3503,63RD REPRESENTATIVE,Under Votes,,1340,67,5.0,MCHENRY 6,2018_General Election
3504,63RD REPRESENTATIVE,Over Votes,,1340,1,0.0,MCHENRY 6,2018_General Election
7966,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1340,398,30.0,MCHENRY 6,2018_General Election
6089,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1340,293,22.0,MCHENRY 6,2018_General Election
9305,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1340,15,1.0,MCHENRY 6,2018_General Election
3493,ATTORNEY GENERAL,Under Votes,,1340,14,1.0,MCHENRY 6,2018_General Election
3494,ATTORNEY GENERAL,Over Votes,,1340,0,0.0,MCHENRY 6,2018_General Election
7968,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1340,346,26.0,MCHENRY 6,2018_General Election
6091,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1340,331,25.0,MCHENRY 6,2018_General Election
9307,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,1340,25,2.0,MCHENRY 6,2018_General Election
3497,COMPTROLLER,Under Votes,,1340,18,1.0,MCHENRY 6,2018_General Election
3498,COMPTROLLER,Over Votes,,1340,0,0.0,MCHENRY 6,2018_General Election
7965,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,1340,382,29.0,MCHENRY 6,2018_General Election
6088,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,1340,274,20.0,MCHENRY 6,2018_General Election
9780,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,1340,27,2.0,MCHENRY 6,2018_General Election
9304,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,1340,23,2.0,MCHENRY 6,2018_General Election
3491,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,1340,11,1.0,MCHENRY 6,2018_General Election
10581,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,1340,2,0.0,MCHENRY 6,2018_General Election
3492,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,1340,1,0.0,MCHENRY 6,2018_General Election
6090,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,1340,419,31.0,MCHENRY 6,2018_General Election
7967,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,1340,268,20.0,MCHENRY 6,2018_General Election
9306,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,1340,23,2.0,MCHENRY 6,2018_General Election
3495,SECRETARY OF STATE,Under Votes,,1340,10,1.0,MCHENRY 6,2018_General Election
3496,SECRETARY OF STATE,Over Votes,,1340,0,0.0,MCHENRY 6,2018_General Election
7969,TREASURER,JIM DODGE,REPUBLICAN,1340,374,28.0,MCHENRY 6,2018_General Election
6092,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,1340,293,22.0,MCHENRY 6,2018_General Election
9308,TREASURER,MICHAEL LEHENEY,LIBERTARIAN,1340,33,2.0,MCHENRY 6,2018_General Election
3499,TREASURER,Under Votes,,1340,20,1.0,MCHENRY 6,2018_General Election
3500,TREASURER,Over Votes,,1340,0,0.0,MCHENRY 6,2018_General Election
